#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int event_id
#column int track_id
#column int type
#column double delta_x
#column double delta_y
#column double delta_z
#column double delta_E
#column int process
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1037.8,-1.81556,0
0,1,0,0.138624,-0.131387,1038.46,-3.60368,1
0,1,0,-12.3586,-16.9726,1037.29,-0.249994,1
0,1,0,-16.214,-1.02934,1030.91,-0.0715384,1
0,1,0,-15.0459,-2.92267,1032.25,-0.109233,1
0,6,1,-15.0461,-2.9248,1032.25,-0.00420306,0
0,6,1,-15.047,-2.92961,1032.25,-0.0502447,0
0,6,1,-15.048,-2.93052,1032.25,-0.0464468,0
0,6,1,-15.048,-2.93052,1032.25,0,0
0,5,1,-16.214,-1.02834,1030.91,-0.00147312,0
0,5,1,-16.2136,-1.02585,1030.91,-0.0479368,0
0,5,1,-16.2134,-1.02598,1030.91,-0.0212855,0
0,5,1,-16.2134,-1.02598,1030.91,0,0
0,4,1,-12.3652,-16.977,1037.29,-0.0113758,0
0,4,1,-12.3806,-16.9819,1037.3,-0.0559166,0
0,4,1,-12.3875,-16.9752,1037.31,-0.0496481,0
0,4,1,-12.3837,-16.9682,1037.31,-0.0337844,0
0,4,1,-12.3814,-16.9637,1037.31,-0.0467895,0
0,4,1,-12.3805,-16.9641,1037.31,-0.0524114,0
0,4,1,-12.3805,-16.9641,1037.31,0,0
0,3,1,0.172794,-0.207439,1038.7,-0.204578,0
0,3,1,0.161859,-0.480513,1039.13,-0.598709,0
0,3,1,0.459194,-0.68073,1039.32,-1.29408,0
0,3,1,0.504168,-0.868348,1039.35,-0.312344,0
0,3,1,0.611183,-0.969159,1039.35,-0.269966,0
0,3,1,0.633363,-0.916974,1039.26,-0.130598,0
0,3,1,0.710304,-0.939411,1039.3,-0.0999863,0
0,3,1,0.748557,-0.944109,1039.36,-0.1635,0
0,3,1,0.776009,-0.976361,1039.4,-0.0896781,0
0,3,1,0.76112,-0.978651,1039.43,-0.0522827,0
0,3,1,0.795003,-0.97838,1039.45,-0.0521903,0
0,3,1,0.82329,-0.986435,1039.44,-0.0756708,0
0,3,1,0.810852,-0.983243,1039.46,-0.05542,0
0,3,1,0.801959,-0.973281,1039.47,-0.0415568,0
0,3,1,0.799793,-0.983194,1039.47,-0.0653568,0
