# TBinMid=0.015 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.29887455E-26   4.86061997E-26   4.86061997E-26   7.41370240E-27   1.95238535E-26   1.95238535E-26
   2.00000000E-04   1.10553587E+05   7.29576318E+04   7.29576318E+04   2.90373265E+04   6.88814873E+04   6.88814873E+04
   4.00000000E-04   1.02445067E+06   8.73133101E+05   8.73133101E+05   3.04336774E+05   6.59400708E+05   6.59400708E+05
   6.00000000E-04   3.67963274E+06   3.91327172E+06   3.91327172E+06   1.20461953E+06   2.41404387E+06   2.41404387E+06
   8.00000000E-04   8.96582819E+06   1.14902535E+07   1.14902535E+07   3.18208801E+06   5.96027569E+06   5.96027569E+06
   1.00000000E-03   1.76595810E+07   2.64906089E+07   2.64906089E+07   6.71312082E+06   1.18558001E+07   1.18558001E+07
   1.20000000E-03   3.03993694E+07   5.21393169E+07   5.21393169E+07   1.22603809E+07   2.05655441E+07   2.05655441E+07
   1.40000000E-03   4.76772647E+07   9.17469818E+07   9.17469818E+07   2.02441112E+07   3.24527133E+07   3.24527133E+07
   1.60000000E-03   6.98395898E+07   1.48484269E+08   1.48484269E+08   3.10216642E+07   4.77777372E+07   4.77777372E+07
   1.80000000E-03   9.70930725E+07   2.25197108E+08   2.25197108E+08   4.48742416E+07   6.67020219E+07   6.67020219E+07
   2.00000000E-03   1.29514496E+08   3.24267117E+08   3.24267117E+08   6.19997327E+07   8.92946916E+07   8.92946916E+07
   2.20000000E-03   1.67062562E+08   4.47516368E+08   4.47516368E+08   8.25105410E+07   1.15541138E+08   1.15541138E+08
   2.40000000E-03   2.09591049E+08   5.96152618E+08   5.96152618E+08   1.06435349E+08   1.45352567E+08   1.45352567E+08
   2.60000000E-03   2.56862617E+08   7.70749597E+08   7.70749597E+08   1.33723869E+08   1.78575970E+08   1.78575970E+08
