# TBinMid=-0.005 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.36976813E-22   1.23870284E-22   1.23870284E-22   1.86421077E-13   4.36927699E-14   4.36927699E-14
   2.00000000E-04   3.56666968E+00   7.79160452E+01   7.79160452E+01   8.29721656E-01   2.53125269E-01   2.53125269E-01
   4.00000000E-04   3.45244022E+02   7.59808921E+03   7.59808921E+03   2.05547997E+00   6.92945355E-01   6.92945355E-01
   6.00000000E-04   4.72464621E+03   1.04011749E+05   1.04011749E+05   3.38974363E+00   1.23369056E+00   1.23369056E+00
   8.00000000E-04   2.88473776E+04   6.35096448E+05   6.35096448E+05   4.73129653E+00   1.83723339E+00   1.83723339E+00
   1.00000000E-03   1.12992371E+05   2.48764077E+06   2.48764077E+06   6.02775786E+00   2.47915458E+00   2.47915458E+00
   1.20000000E-03   3.33925065E+05   7.35172701E+06   7.35172701E+06   7.25028799E+00   3.14248696E+00   3.14248696E+00
   1.40000000E-03   8.12033098E+05   1.78778319E+07   1.78778319E+07   8.38355935E+00   3.81512236E+00   3.81512236E+00
   1.60000000E-03   1.71141382E+06   3.76787533E+07   3.76787533E+07   9.42062108E+00   4.48835222E+00   4.48835222E+00
   1.80000000E-03   3.23262611E+06   7.11700325E+07   7.11700325E+07   1.03598691E+01   5.15588791E+00   5.15588791E+00
   2.00000000E-03   5.59934639E+06   1.23276172E+08   1.23276172E+08   1.12030969E+01   5.81313782E+00   5.81313782E+00
   2.20000000E-03   9.04106211E+06   1.99049608E+08   1.99049608E+08   1.19541752E+01   6.45665254E+00   6.45665254E+00
   2.40000000E-03   1.37742364E+07   3.03256037E+08   3.03256037E+08   1.26181347E+01   7.08369873E+00   7.08369873E+00
   2.60000000E-03   1.99842271E+07   4.39976327E+08   4.39976327E+08   1.32005255E+01   7.69194007E+00   7.69194007E+00
   2.80000000E-03   2.78098044E+07   6.12265670E+08   6.12265670E+08   1.37069770E+01   8.27921067E+00   8.27921067E+00
   3.00000000E-03   3.73315363E+07   8.21897869E+08   8.21897869E+08   1.41429068E+01   8.84336758E+00   8.84336758E+00
   3.20000000E-03   4.85647155E+07   1.06920961E+09   1.06920961E+09   1.45133431E+01   9.38220982E+00   9.38220982E+00
   3.40000000E-03   6.14569582E+07   1.35304759E+09   1.35304759E+09   1.48228313E+01   9.89345108E+00   9.89345108E+00
   3.60000000E-03   7.58901759E+07   1.67081197E+09   1.67081197E+09   1.50754035E+01   1.03747336E+01   1.03747336E+01
   3.80000000E-03   9.16863032E+07   2.01858242E+09   2.01858242E+09   1.52745942E+01   1.08236718E+01   1.08236718E+01
   4.00000000E-03   1.08615976E+08   2.39130922E+09   2.39130922E+09   1.54234845E+01   1.12379140E+01   1.12379140E+01
   4.20000000E-03   1.26409268E+08   2.78304963E+09   2.78304963E+09   1.55247671E+01   1.16152150E+01   1.16152150E+01
   4.40000000E-03   1.44767607E+08   3.18723019E+09   3.18723019E+09   1.55808195E+01   1.19535092E+01   1.19535092E+01
   4.60000000E-03   1.63376040E+08   3.59691689E+09   3.59691689E+09   1.55937802E+01   1.22509813E+01   1.22509813E+01
