# TBinMid=0.65 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   5.15656693E-12   3.42408106E-12   3.42408106E-12   5.94467225E-12   1.56551798E-11   1.56551798E-11
   2.00000000E-04   1.38487946E+07   1.79911067E+07   1.79911067E+07   6.14650730E+06   1.23824287E+07   1.23824287E+07
   4.00000000E-04   5.57692774E+07   7.43902079E+07   7.43902079E+07   2.69423939E+07   4.84499487E+07   4.84499487E+07
   6.00000000E-04   1.24000103E+08   1.67739310E+08   1.67739310E+08   6.41407398E+07   1.06400348E+08   1.06400348E+08
   8.00000000E-04   2.16099293E+08   2.94926443E+08   2.94926443E+08   1.18361120E+08   1.84299442E+08   1.84299442E+08
   1.00000000E-03   3.29493321E+08   4.52385730E+08   4.52385730E+08   1.89589434E+08   2.80198682E+08   2.80198682E+08
   1.20000000E-03   4.61632500E+08   6.36450878E+08   6.36450878E+08   2.77395003E+08   3.92185954E+08   3.92185954E+08
   1.40000000E-03   6.10057725E+08   8.43513948E+08   8.43513948E+08   3.81059027E+08   5.18412223E+08   5.18412223E+08
   1.60000000E-03   7.72432756E+08   1.07010708E+09   1.07010708E+09   4.99660843E+08   6.57106661E+08   6.57106661E+08
   1.80000000E-03   9.46559908E+08   1.31294644E+09   1.31294644E+09   6.32139932E+08   8.06585336E+08   8.06585336E+08
   2.00000000E-03   1.13038672E+09   1.56895524E+09   1.56895524E+09   7.77342333E+08   9.65255934E+08   9.65255934E+08
   2.20000000E-03   1.32200735E+09   1.83527430E+09   1.83527430E+09   9.34056286E+08   1.13161988E+09   1.13161988E+09
   2.40000000E-03   1.51966074E+09   2.10926469E+09   2.10926469E+09   1.10104000E+09   1.30427268E+09   1.30427268E+09
   2.60000000E-03   1.72172675E+09   2.38850542E+09   2.38850542E+09   1.27704351E+09   1.48190304E+09   1.48190304E+09
   2.80000000E-03   1.92672107E+09   2.67078776E+09   2.67078776E+09   1.46082588E+09   1.66329104E+09   1.66329104E+09
   3.00000000E-03   2.13328930E+09   2.95410744E+09   2.95410744E+09   1.65116877E+09   1.84730578E+09   1.84730578E+09
   3.20000000E-03   2.34020057E+09   3.23665547E+09   3.23665547E+09   1.84688713E+09   2.03290246E+09   2.03290246E+09
   3.40000000E-03   2.54634105E+09   3.51680815E+09   3.51680815E+09   2.04683735E+09   2.21911925E+09   2.21911925E+09
   3.60000000E-03   2.75070722E+09   3.79311660E+09   3.79311660E+09   2.24992363E+09   2.40507385E+09   2.40507385E+09
   3.80000000E-03   2.95239928E+09   4.06429618E+09   4.06429618E+09   2.45510260E+09   2.58996003E+09   2.58996003E+09
   4.00000000E-03   3.15061472E+09   4.32921587E+09   4.32921587E+09   2.66138663E+09   2.77304397E+09   2.77304397E+09
   4.20000000E-03   3.34464188E+09   4.58688787E+09   4.58688787E+09   2.86784614E+09   2.95366070E+09   2.95366070E+09
   4.40000000E-03   3.53385396E+09   4.83645743E+09   4.83645743E+09   3.07361079E+09   3.13121045E+09   3.13121045E+09
   4.60000000E-03   3.71770304E+09   5.07719305E+09   5.07719305E+09   3.27787011E+09   3.30515510E+09   3.30515510E+09
   4.80000000E-03   3.89571448E+09   5.30847703E+09   5.30847703E+09   3.47987335E+09   3.47501470E+09   3.47501470E+09
   5.00000000E-03   4.06748156E+09   5.52979645E+09   5.52979645E+09   3.67892890E+09   3.64036397E+09   3.64036397E+09
   5.20000000E-03   4.23266031E+09   5.74073466E+09   5.74073466E+09   3.87440324E+09   3.80082905E+09   3.80082905E+09
   5.40000000E-03   4.39096472E+09   5.94096305E+09   5.94096305E+09   4.06571957E+09   3.95608424E+09   3.95608424E+09
   5.60000000E-03   4.54216207E+09   6.13023345E+09   6.13023345E+09   4.25235617E+09   4.10584887E+09   4.10584887E+09
   5.80000000E-03   4.68606866E+09   6.30837089E+09   6.30837089E+09   4.43384450E+09   4.24988429E+09   4.24988429E+09
   6.00000000E-03   4.82254564E+09   6.47526672E+09   6.47526672E+09   4.60976720E+09   4.38799105E+09   4.38799105E+09
   6.20000000E-03   4.95149524E+09   6.63087236E+09   6.63087236E+09   4.77975589E+09   4.52000604E+09   4.52000604E+09
