# TBinMid=1.85 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.68137244E-16   5.06078070E-16   5.06078070E-16   4.93061003E-15   1.29846410E-14   1.29846410E-14
   2.00000000E-04   4.00929201E+06   3.19927741E+06   3.19927741E+06   2.10707865E+06   4.20966509E+06   4.20966509E+06
   4.00000000E-04   1.96934947E+07   1.75080401E+07   1.75080401E+07   1.06733595E+07   1.92797909E+07   1.92797909E+07
   6.00000000E-04   4.89684908E+07   4.66191318E+07   4.66191318E+07   2.74209390E+07   4.61986411E+07   4.61986411E+07
   8.00000000E-04   9.21290105E+07   9.21667038E+07   9.21667038E+07   5.31622558E+07   8.48742652E+07   8.48742652E+07
   1.00000000E-03   1.48758912E+08   1.54617322E+08   1.54617322E+08   8.82075029E+07   1.34774641E+08   1.34774641E+08
   1.20000000E-03   2.18051029E+08   2.33667230E+08   2.33667230E+08   1.32530708E+08   1.95136730E+08   1.95136730E+08
   1.40000000E-03   2.98972567E+08   3.28485867E+08   3.28485867E+08   1.85867793E+08   2.65070797E+08   2.65070797E+08
   1.60000000E-03   3.90364310E+08   4.37883281E+08   4.37883281E+08   2.47783075E+08   3.43621558E+08   3.43621558E+08
   1.80000000E-03   4.91004953E+08   5.60431799E+08   5.60431799E+08   3.17717702E+08   4.29807221E+08   4.29807221E+08
   2.00000000E-03   5.99654692E+08   6.94557066E+08   6.94557066E+08   3.95026396E+08   5.22645642E+08   5.22645642E+08
   2.20000000E-03   7.15085480E+08   8.38607163E+08   8.38607163E+08   4.79006018E+08   6.21172331E+08   6.21172331E+08
   2.40000000E-03   8.36102191E+08   9.90905342E+08   9.90905342E+08   5.68918072E+08   7.24452957E+08   7.24452957E+08
   2.60000000E-03   9.61557385E+08   1.14979019E+09   1.14979019E+09   6.64006597E+08   8.31592017E+08   8.31592017E+08
   2.80000000E-03   1.09036141E+09   1.31364595E+09   1.31364595E+09   7.63512392E+08   9.41738722E+08   9.41738722E+08
   3.00000000E-03   1.22148906E+09   1.48092504E+09   1.48092504E+09   8.66684340E+08   1.05409082E+09   1.05409082E+09
   3.20000000E-03   1.35398364E+09   1.65016439E+09   1.65016439E+09   9.72788345E+08   1.16789689E+09   1.16789689E+09
   3.40000000E-03   1.48695905E+09   1.81999676E+09   1.81999676E+09   1.08111432E+09   1.28245743E+09   1.28245743E+09
   3.60000000E-03   1.61960040E+09   1.98915808E+09   1.98915808E+09   1.19098158E+09   1.39712510E+09   1.39712510E+09
   3.80000000E-03   1.75116352E+09   2.15649160E+09   2.15649160E+09   1.30174288E+09   1.51130425E+09   1.51130425E+09
   4.00000000E-03   1.88097352E+09   2.32094950E+09   2.32094950E+09   1.41278736E+09   1.62444990E+09   1.62444990E+09
   4.20000000E-03   2.00842281E+09   2.48159250E+09   2.48159250E+09   1.52354256E+09   1.73606639E+09   1.73606639E+09
   4.40000000E-03   2.13296858E+09   2.63758784E+09   2.63758784E+09   1.63347566E+09   1.84570569E+09   1.84570569E+09
   4.60000000E-03   2.25412999E+09   2.78820608E+09   2.78820608E+09   1.74209411E+09   1.95296550E+09   1.95296550E+09
   4.80000000E-03   2.37148508E+09   2.93281702E+09   2.93281702E+09   1.84894567E+09   2.05748721E+09   2.05748721E+09
   5.00000000E-03   2.48466755E+09   3.07088485E+09   3.07088485E+09   1.95361811E+09   2.15895373E+09   2.15895373E+09
   5.20000000E-03   2.59336351E+09   3.20196291E+09   3.20196291E+09   2.05573849E+09   2.25708734E+09   2.25708734E+09
   5.40000000E-03   2.69730809E+09   3.32568808E+09   3.32568808E+09   2.15497214E+09   2.35164739E+09   2.35164739E+09
   5.60000000E-03   2.79628221E+09   3.44177506E+09   3.44177506E+09   2.25102153E+09   2.44242809E+09   2.44242809E+09
   5.80000000E-03   2.89010925E+09   3.55001050E+09   3.55001050E+09   2.34362478E+09   2.52925635E+09   2.52925635E+09
   6.00000000E-03   2.97865193E+09   3.65024724E+09   3.65024724E+09   2.43255420E+09   2.61198951E+09   2.61198951E+09
   6.20000000E-03   3.06180920E+09   3.74239857E+09   3.74239857E+09   2.51761467E+09   2.69051331E+09   2.69051331E+09
   6.40000000E-03   3.13951324E+09   3.82643271E+09   3.82643271E+09   2.59864192E+09   2.76473976E+09   2.76473976E+09
   6.60000000E-03   3.21172666E+09   3.90236740E+09   3.90236740E+09   2.67550079E+09   2.83460520E+09   2.83460520E+09
   6.80000000E-03   3.27843971E+09   3.97026477E+09   3.97026477E+09   2.74808354E+09   2.90006834E+09   2.90006834E+09
   7.00000000E-03   3.33966773E+09   4.03022645E+09   4.03022645E+09   2.81630803E+09   2.96110848E+09   2.96110848E+09
   7.20000000E-03   3.39544867E+09   4.08238890E+09   4.08238890E+09   2.88011599E+09   3.01772367E+09   3.01772367E+09
   7.40000000E-03   3.44584080E+09   4.12691910E+09   4.12691910E+09   2.93947136E+09   3.06992915E+09   3.06992915E+09
   7.60000000E-03   3.49092046E+09   4.16401040E+09   4.16401040E+09   2.99435853E+09   3.11775564E+09   3.11775564E+09
   7.80000000E-03   3.53078007E+09   4.19387872E+09   4.19387872E+09   3.04478079E+09   3.16124796E+09   3.16124796E+09
   8.00000000E-03   3.56552619E+09   4.21675905E+09   4.21675905E+09   3.09075869E+09   3.20046351E+09   3.20046351E+09
   8.20000000E-03   3.59527773E+09   4.23290213E+09   4.23290213E+09   3.13232855E+09   3.23547098E+09   3.23547098E+09
   8.40000000E-03   3.62016425E+09   4.24257146E+09   4.24257146E+09   3.16954097E+09   3.26634912E+09   3.26634912E+09
   8.60000000E-03   3.64032446E+09   4.24604057E+09   4.24604057E+09   3.20245948E+09   3.29318548E+09   3.29318548E+09
   8.80000000E-03   3.65590477E+09   4.24359045E+09   4.24359045E+09   3.23115916E+09   3.31607538E+09   3.31607538E+09
   9.00000000E-03   3.66705794E+09   4.23550734E+09   4.23550734E+09   3.25572540E+09   3.33512086E+09   3.33512086E+09
   9.20000000E-03   3.67394190E+09   4.22208061E+09   4.22208061E+09   3.27625271E+09   3.35042971E+09   3.35042971E+09
   9.40000000E-03   3.67671859E+09   4.20360094E+09   4.20360094E+09   3.29284357E+09   3.36211458E+09   3.36211458E+09
   9.60000000E-03   3.67555298E+09   4.18035866E+09   4.18035866E+09   3.30560739E+09   3.37029215E+09   3.37029215E+09
   9.80000000E-03   3.67061210E+09   4.15264227E+09   4.15264227E+09   3.31465949E+09   3.37508239E+09   3.37508239E+09
   1.00000000E-02   3.66206419E+09   4.12073714E+09   4.12073714E+09   3.32012020E+09   3.37660781E+09   3.37660781E+09
   1.02000000E-02   3.65007795E+09   4.08492438E+09   4.08492438E+09   3.32211396E+09   3.37499286E+09   3.37499286E+09
   1.04000000E-02   3.63482182E+09   4.04547984E+09   4.04547984E+09   3.32076854E+09   3.37036330E+09   3.37036330E+09
   1.06000000E-02   3.61646337E+09   4.00267324E+09   4.00267324E+09   3.31621427E+09   3.36284564E+09   3.36284564E+09
   1.08000000E-02   3.59516872E+09   3.95676747E+09   3.95676747E+09   3.30858336E+09   3.35256670E+09   3.35256670E+09
   1.10000000E-02   3.57110205E+09   3.90801795E+09   3.90801795E+09   3.29800925E+09   3.33965309E+09   3.33965309E+09
   1.12000000E-02   3.54442515E+09   3.85667214E+09   3.85667214E+09   3.28462605E+09   3.32423085E+09   3.32423085E+09
   1.14000000E-02   3.51529704E+09   3.80296912E+09   3.80296912E+09   3.26856796E+09   3.30642503E+09   3.30642503E+09
   1.16000000E-02   3.48387361E+09   3.74713929E+09   3.74713929E+09   3.24996884E+09   3.28635941E+09   3.28635941E+09
   1.18000000E-02   3.45030734E+09   3.68940409E+09   3.68940409E+09   3.22896173E+09   3.26415614E+09   3.26415614E+09
   1.20000000E-02   3.41474702E+09   3.62997585E+09   3.62997585E+09   3.20567843E+09   3.23993555E+09   3.23993555E+09
   1.22000000E-02   3.37733756E+09   3.56905768E+09   3.56905768E+09   3.18024921E+09   3.21381582E+09   3.21381582E+09
   1.24000000E-02   3.33821980E+09   3.50684345E+09   3.50684345E+09   3.15280240E+09   3.18591286E+09   3.18591286E+09
   1.26000000E-02   3.29753037E+09   3.44351775E+09   3.44351775E+09   3.12346418E+09   3.15634007E+09   3.15634007E+09
   1.28000000E-02   3.25540154E+09   3.37925596E+09   3.37925596E+09   3.09235826E+09   3.12520822E+09   3.12520822E+09
   1.30000000E-02   3.21196117E+09   3.31422432E+09   3.31422432E+09   3.05960572E+09   3.09262530E+09   3.09262530E+09
   1.32000000E-02   3.16733262E+09   3.24858011E+09   3.24858011E+09   3.02532478E+09   3.05869641E+09   3.05869641E+09
   1.34000000E-02   3.12163472E+09   3.18247173E+09   3.18247173E+09   2.98963063E+09   3.02352365E+09   3.02352365E+09
