# TBinMid=1.25 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.89521375E-16   2.03619037E-16   2.03619037E-16   1.72897423E-15   4.55321937E-15   4.55321937E-15
   2.00000000E-04   4.03823412E+06   3.31557513E+06   3.31557513E+06   2.04520127E+06   4.14902792E+06   4.14902792E+06
   4.00000000E-04   2.04574778E+07   1.87528817E+07   1.87528817E+07   1.07941717E+07   1.96806061E+07   1.96806061E+07
   6.00000000E-04   5.18050751E+07   5.08839368E+07   5.08839368E+07   2.84800761E+07   4.81637751E+07   4.81637751E+07
   8.00000000E-04   9.87487747E+07   1.01926844E+08   1.01926844E+08   5.63394348E+07   8.98491446E+07   8.98491446E+07
   1.00000000E-03   1.61088948E+08   1.72711487E+08   1.72711487E+08   9.50169182E+07   1.44412966E+08   1.44412966E+08
   1.20000000E-03   2.38126798E+08   2.63126274E+08   2.63126274E+08   1.44737673E+08   2.11208731E+08   2.11208731E+08
   1.40000000E-03   3.28859367E+08   3.72399033E+08   3.72399033E+08   2.05413902E+08   2.89396101E+08   2.89396101E+08
   1.60000000E-03   4.32099043E+08   4.99294087E+08   4.99294087E+08   2.76720377E+08   3.78018537E+08   3.78018537E+08
   1.80000000E-03   5.46552720E+08   6.42258004E+08   6.42258004E+08   3.58151666E+08   4.76054280E+08   4.76054280E+08
   2.00000000E-03   6.70876650E+08   7.99530372E+08   7.99530372E+08   4.49067159E+08   5.82451607E+08   5.82451607E+08
   2.20000000E-03   8.03715432E+08   9.69229163E+08   9.69229163E+08   5.48727253E+08   6.96153964E+08   6.96153964E+08
   2.40000000E-03   9.43730093E+08   1.14941685E+09   1.14941685E+09   6.56322807E+08   8.16118194E+08   8.16118194E+08
   2.60000000E-03   1.08961836E+09   1.33815157E+09   1.33815157E+09   7.70999263E+08   9.41327837E+08   9.41327837E+08
   2.80000000E-03   1.24012916E+09   1.53352640E+09   1.53352640E+09   8.91876468E+08   1.07080281E+09   1.07080281E+09
   3.00000000E-03   1.39407286E+09   1.73369919E+09   1.73369919E+09   1.01806493E+09   1.20360636E+09   1.20360636E+09
   3.20000000E-03   1.55032810E+09   1.93691474E+09   1.93691474E+09   1.14867909E+09   1.33884987E+09   1.33884987E+09
   3.40000000E-03   1.70784623E+09   2.14152076E+09   2.14152076E+09   1.28284820E+09   1.47569613E+09   1.47569613E+09
   3.60000000E-03   1.86565368E+09   2.34597883E+09   2.34597883E+09   1.41972492E+09   1.61336123E+09   1.61336123E+09
   3.80000000E-03   2.02285282E+09   2.54887134E+09   2.54887134E+09   1.55849231E+09   1.75111554E+09   1.75111554E+09
   4.00000000E-03   2.17862172E+09   2.74890508E+09   2.74890508E+09   1.69836919E+09   1.88828379E+09   1.88828379E+09
   4.20000000E-03   2.33221289E+09   2.94491230E+09   2.94491230E+09   1.83861422E+09   2.02424464E+09   2.02424464E+09
   4.40000000E-03   2.48295138E+09   3.13584961E+09   3.13584961E+09   1.97852892E+09   2.15842969E+09   2.15842969E+09
   4.60000000E-03   2.63023236E+09   3.32079530E+09   3.32079530E+09   2.11745975E+09   2.29032212E+09   2.29032212E+09
   4.80000000E-03   2.77351829E+09   3.49894533E+09   3.49894533E+09   2.25479934E+09   2.41945503E+09   2.41945503E+09
   5.00000000E-03   2.91233583E+09   3.66960845E+09   3.66960845E+09   2.38998712E+09   2.54540956E+09   2.54540956E+09
   5.20000000E-03   3.04627253E+09   3.83220053E+09   3.83220053E+09   2.52250936E+09   2.66781290E+09   2.66781290E+09
   5.40000000E-03   3.17497346E+09   3.98623847E+09   3.98623847E+09   2.65189876E+09   2.78633608E+09   2.78633608E+09
   5.60000000E-03   3.29813774E+09   4.13133374E+09   4.13133374E+09   2.77773365E+09   2.90069181E+09   2.90069181E+09
   5.80000000E-03   3.41551510E+09   4.26718581E+09   4.26718581E+09   2.89963682E+09   3.01063216E+09   3.01063216E+09
   6.00000000E-03   3.52690241E+09   4.39357544E+09   4.39357544E+09   3.01727421E+09   3.11594633E+09   3.11594633E+09
   6.20000000E-03   3.63214034E+09   4.51035813E+09   4.51035813E+09   3.13035330E+09   3.21645835E+09   3.21645835E+09
   6.40000000E-03   3.73111005E+09   4.61745757E+09   4.61745757E+09   3.23862136E+09   3.31202486E+09   3.31202486E+09
   6.60000000E-03   3.82373002E+09   4.71485935E+09   4.71485935E+09   3.34186361E+09   3.40253291E+09   3.40253291E+09
   6.80000000E-03   3.90995294E+09   4.80260481E+09   4.80260481E+09   3.43990131E+09   3.48789782E+09   3.48789782E+09
   7.00000000E-03   3.98976280E+09   4.88078524E+09   4.88078524E+09   3.53258974E+09   3.56806108E+09   3.56806108E+09
   7.20000000E-03   4.06317205E+09   4.94953629E+09   4.94953629E+09   3.61981618E+09   3.64298836E+09   3.64298836E+09
   7.40000000E-03   4.13021893E+09   5.00903271E+09   5.00903271E+09   3.70149791E+09   3.71266755E+09   3.71266755E+09
   7.60000000E-03   4.19096489E+09   5.05948339E+09   5.05948339E+09   3.77758016E+09   3.77710693E+09   3.77710693E+09
   7.80000000E-03   4.24549224E+09   5.10112673E+09   5.10112673E+09   3.84803417E+09   3.83633336E+09   3.83633336E+09
   8.00000000E-03   4.29390186E+09   5.13422627E+09   5.13422627E+09   3.91285516E+09   3.89039064E+09   3.89039064E+09
   8.20000000E-03   4.33631105E+09   5.15906672E+09   5.15906672E+09   3.97206051E+09   3.93933783E+09   3.93933783E+09
   8.40000000E-03   4.37285157E+09   5.17595023E+09   5.17595023E+09   4.02568784E+09   3.98324777E+09   3.98324777E+09
   8.60000000E-03   4.40366776E+09   5.18519296E+09   5.18519296E+09   4.07379327E+09   4.02220565E+09   4.02220565E+09
   8.80000000E-03   4.42891480E+09   5.18712198E+09   5.18712198E+09   4.11644968E+09   4.05630761E+09   4.05630761E+09
   9.00000000E-03   4.44875711E+09   5.18207239E+09   5.18207239E+09   4.15374506E+09   4.08565949E+09   4.08565949E+09
   9.20000000E-03   4.46336686E+09   5.17038475E+09   5.17038475E+09   4.18578095E+09   4.11037561E+09   4.11037561E+09
   9.40000000E-03   4.47292254E+09   5.15240274E+09   5.15240274E+09   4.21267096E+09   4.13057766E+09   4.13057766E+09
   9.60000000E-03   4.47760776E+09   5.12847107E+09   5.12847107E+09   4.23453931E+09   4.14639365E+09   4.14639365E+09
   9.80000000E-03   4.47761001E+09   5.09893355E+09   5.09893355E+09   4.25151951E+09   4.15795690E+09   4.15795690E+09
   1.00000000E-02   4.47311962E+09   5.06413149E+09   5.06413149E+09   4.26375312E+09   4.16540519E+09   4.16540519E+09
   1.02000000E-02   4.46432879E+09   5.02440219E+09   5.02440219E+09   4.27138854E+09   4.16887985E+09   4.16887985E+09
   1.04000000E-02   4.45143064E+09   4.98007762E+09   4.98007762E+09   4.27457990E+09   4.16852501E+09   4.16852501E+09
   1.06000000E-02   4.43461848E+09   4.93148336E+09   4.93148336E+09   4.27348603E+09   4.16448690E+09   4.16448690E+09
   1.08000000E-02   4.41408501E+09   4.87893758E+09   4.87893758E+09   4.26826949E+09   4.15691312E+09   4.15691312E+09
   1.10000000E-02   4.39002168E+09   4.82275023E+09   4.82275023E+09   4.25909567E+09   4.14595211E+09   4.14595211E+09
   1.12000000E-02   4.36261809E+09   4.76322236E+09   4.76322236E+09   4.24613198E+09   4.13175253E+09   4.13175253E+09
   1.14000000E-02   4.33206148E+09   4.70064555E+09   4.70064555E+09   4.22954706E+09   4.11446278E+09   4.11446278E+09
   1.16000000E-02   4.29853626E+09   4.63530142E+09   4.63530142E+09   4.20951010E+09   4.09423054E+09   4.09423054E+09
   1.18000000E-02   4.26222356E+09   4.56746131E+09   4.56746131E+09   4.18619020E+09   4.07120233E+09   4.07120233E+09
   1.20000000E-02   4.22330090E+09   4.49738599E+09   4.49738599E+09   4.15975573E+09   4.04552315E+09   4.04552315E+09
   1.22000000E-02   4.18194186E+09   4.42532547E+09   4.42532547E+09   4.13037389E+09   4.01733615E+09   4.01733615E+09
   1.24000000E-02   4.13831585E+09   4.35151890E+09   4.35151890E+09   4.09821014E+09   3.98678230E+09   3.98678230E+09
   1.26000000E-02   4.09258781E+09   4.27619452E+09   4.27619452E+09   4.06342782E+09   3.95400012E+09   3.95400012E+09
   1.28000000E-02   4.04491806E+09   4.19956967E+09   4.19956967E+09   4.02618774E+09   3.91912548E+09   3.91912548E+09
   1.30000000E-02   3.99546216E+09   4.12185086E+09   4.12185086E+09   3.98664785E+09   3.88229138E+09   3.88229138E+09
   1.32000000E-02   3.94437074E+09   4.04323386E+09   4.04323386E+09   3.94496293E+09   3.84362772E+09   3.84362772E+09
   1.34000000E-02   3.89178946E+09   3.96390388E+09   3.96390388E+09   3.90128431E+09   3.80326123E+09   3.80326123E+09
   1.36000000E-02   3.83785887E+09   3.88403573E+09   3.88403573E+09   3.85575967E+09   3.76131526E+09   3.76131526E+09
   1.38000000E-02   3.78271444E+09   3.80379405E+09   3.80379405E+09   3.80853279E+09   3.71790973E+09   3.71790973E+09
   1.40000000E-02   3.72648648E+09   3.72333354E+09   3.72333354E+09   3.75974346E+09   3.67316101E+09   3.67316101E+09
   1.42000000E-02   3.66930018E+09   3.64279925E+09   3.64279925E+09   3.70952727E+09   3.62718188E+09   3.62718188E+09
   1.44000000E-02   3.61127559E+09   3.56232679E+09   3.56232679E+09   3.65801553E+09   3.58008143E+09   3.58008143E+09
   1.46000000E-02   3.55252767E+09   3.48204272E+09   3.48204272E+09   3.60533518E+09   3.53196508E+09   3.53196508E+09
   1.48000000E-02   3.49316635E+09   3.40206478E+09   3.40206478E+09   3.55160874E+09   3.48293451E+09   3.48293451E+09
   1.50000000E-02   3.43329655E+09   3.32250222E+09   3.32250222E+09   3.49695423E+09   3.43308771E+09   3.43308771E+09
