# TBinMid=-0.055 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.30010956E-53   1.82736748E-51   1.82736748E-51   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-04   2.07982203E+01   4.57897467E+02   4.57897467E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-04   9.35102130E+02   2.05873815E+04   2.05873815E+04   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-04   7.83168063E+03   1.72423730E+05   1.72423730E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-04   3.29640401E+04   7.25742407E+05   7.25742407E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.00000000E-03   9.51687728E+04   2.09525331E+06   2.09525331E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.20000000E-03   2.16463598E+05   4.76570263E+06   4.76570263E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.40000000E-03   4.17644708E+05   9.19494317E+06   9.19494317E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.60000000E-03   7.14362839E+05   1.57275445E+07   1.57275445E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.80000000E-03   1.11449424E+06   2.45369114E+07   2.45369114E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-03   1.61704239E+06   3.56011045E+07   3.56011045E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.20000000E-03   2.21242072E+06   4.87090639E+07   4.87090639E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.40000000E-03   2.88376805E+06   6.34895709E+07   6.34895709E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.60000000E-03   3.60889064E+06   7.94540041E+07   7.94540041E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.80000000E-03   4.36245491E+06   9.60446146E+07   9.60446146E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.00000000E-03   5.11813094E+06   1.12681718E+08   1.12681718E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.20000000E-03   5.85047785E+06   1.28805203E+08   1.28805203E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.40000000E-03   6.53644926E+06   1.43907676E+08   1.43907676E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.60000000E-03   7.15646957E+06   1.57558158E+08   1.57558158E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.80000000E-03   7.69508714E+06   1.69416462E+08   1.69416462E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-03   8.14124685E+06   1.79239197E+08   1.79239197E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.20000000E-03   8.48824627E+06   1.86878800E+08   1.86878800E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.40000000E-03   8.73344824E+06   1.92277213E+08   1.92277213E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.60000000E-03   8.87782259E+06   1.95455785E+08   1.95455785E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.80000000E-03   8.92538329E+06   1.96502890E+08   1.96502890E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.00000000E-03   8.88257785E+06   1.95560478E+08   1.95560478E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.20000000E-03   8.75767427E+06   1.92810577E+08   1.92810577E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.40000000E-03   8.56017968E+06   1.88462500E+08   1.88462500E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.60000000E-03   8.30031423E+06   1.82741254E+08   1.82741254E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.80000000E-03   7.98855460E+06   1.75877496E+08   1.75877496E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
