# TBinMid=-0.075 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.45944825E-51   2.08260963E-49   2.08260963E-49   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-04   3.22145998E+01   7.09242590E+02   7.09242590E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-04   1.23743956E+03   2.72436983E+04   2.72436983E+04   0.00000000E+00   0.00000000E+00   0.00000000E+00
   6.00000000E-04   9.38692153E+03   2.06664201E+05   2.06664201E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   8.00000000E-04   3.66519290E+04   8.06935652E+05   8.06935652E+05   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.00000000E-03   9.94556380E+04   2.18963373E+06   2.18963373E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.20000000E-03   2.14386590E+05   4.71997484E+06   4.71997484E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.40000000E-03   3.94258763E+05   8.68007387E+06   8.68007387E+06   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.60000000E-03   6.45465232E+05   1.42106820E+07   1.42106820E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.80000000E-03   9.66941019E+05   2.12883524E+07   2.12883524E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.00000000E-03   1.35053863E+06   2.97337084E+07   2.97337084E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.20000000E-03   1.78239071E+06   3.92414436E+07   3.92414436E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.40000000E-03   2.24479563E+06   4.94218360E+07   4.94218360E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.60000000E-03   2.71822825E+06   5.98450162E+07   5.98450162E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   2.80000000E-03   3.18318686E+06   7.00816309E+07   7.00816309E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.00000000E-03   3.62170067E+06   7.97360322E+07   7.97360322E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.20000000E-03   4.01841901E+06   8.84702566E+07   8.84702566E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.40000000E-03   4.36127610E+06   9.60186616E+07   9.60186616E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.60000000E-03   4.64177343E+06   1.02194143E+08   1.02194143E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   3.80000000E-03   4.85494845E+06   1.06887444E+08   1.06887444E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.00000000E-03   4.99910839E+06   1.10061295E+08   1.10061295E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.20000000E-03   5.07540672E+06   1.11741094E+08   1.11741094E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.40000000E-03   5.08733150E+06   1.12003632E+08   1.12003632E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.60000000E-03   5.04016222E+06   1.10965144E+08   1.10965144E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   4.80000000E-03   4.94043881E+06   1.08769615E+08   1.08769615E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.00000000E-03   4.79547326E+06   1.05578027E+08   1.05578027E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.20000000E-03   4.61292321E+06   1.01558971E+08   1.01558971E+08   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.40000000E-03   4.40043722E+06   9.68808402E+07   9.68808402E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
   5.60000000E-03   4.16537422E+06   9.17056495E+07   9.17056495E+07   0.00000000E+00   0.00000000E+00   0.00000000E+00
