# TBinMid=0.35 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.78946909E-13   9.74986038E-14   9.74986038E-14   1.90143201E-13   5.00738714E-13   5.00738714E-13
   2.00000000E-04   1.27071080E+07   1.59309871E+07   1.59309871E+07   5.26534650E+06   1.10539668E+07   1.10539668E+07
   4.00000000E-04   5.63899554E+07   7.48567146E+07   7.48567146E+07   2.56848070E+07   4.78499277E+07   4.78499277E+07
   6.00000000E-04   1.32503330E+08   1.81671393E+08   1.81671393E+08   6.53663044E+07   1.11396819E+08   1.11396819E+08
   8.00000000E-04   2.39921614E+08   3.36221039E+08   3.36221039E+08   1.26725865E+08   2.01025961E+08   2.01025961E+08
   1.00000000E-03   3.76571193E+08   5.36258883E+08   5.36258883E+08   2.11131333E+08   3.15404568E+08   3.15404568E+08
   1.20000000E-03   5.39938851E+08   7.78447712E+08   7.78447712E+08   3.19180331E+08   4.52854502E+08   4.52854502E+08
   1.40000000E-03   7.27314504E+08   1.05886543E+09   1.05886543E+09   4.50876740E+08   6.11509944E+08   6.11509944E+08
   1.60000000E-03   9.35926954E+08   1.37330135E+09   1.37330135E+09   6.05759042E+08   7.89410080E+08   7.89410080E+08
   1.80000000E-03   1.16302617E+09   1.71744381E+09   1.71744381E+09   7.83000023E+08   9.84558859E+08   9.84558859E+08
   2.00000000E-03   1.40593528E+09   2.08700423E+09   2.08700423E+09   9.81487052E+08   1.19496567E+09   1.19496567E+09
   2.20000000E-03   1.66208382E+09   2.47780071E+09   2.47780071E+09   1.19988809E+09   1.41867388E+09   1.41867388E+09
   2.40000000E-03   1.92902885E+09   2.88581454E+09   2.88581454E+09   1.43670658E+09   1.65378123E+09   1.65378123E+09
   2.60000000E-03   2.20446786E+09   3.30722794E+09   3.30722794E+09   1.69032748E+09   1.89845437E+09   1.89845437E+09
   2.80000000E-03   2.48624578E+09   3.73844822E+09   3.73844822E+09   1.95905589E+09   2.15093911E+09   2.15093911E+09
   3.00000000E-03   2.77235801E+09   4.17612212E+09   4.17612212E+09   2.24114953E+09   2.40956759E+09   2.40956759E+09
   3.20000000E-03   3.06095044E+09   4.61714296E+09   4.61714296E+09   2.53484606E+09   2.67276281E+09   2.67276281E+09
   3.40000000E-03   3.35031735E+09   5.05865232E+09   5.05865232E+09   2.83838585E+09   2.93904146E+09   2.93904146E+09
   3.60000000E-03   3.63889780E+09   5.49803770E+09   5.49803770E+09   3.15003096E+09   3.20701503E+09   3.20701503E+09
   3.80000000E-03   3.92527087E+09   5.93292724E+09   5.93292724E+09   3.46808081E+09   3.47538995E+09   3.47538995E+09
   4.00000000E-03   4.20815014E+09   6.36118223E+09   6.36118223E+09   3.79088494E+09   3.74296666E+09   3.74296666E+09
   4.20000000E-03   4.48637771E+09   6.78088809E+09   6.78088809E+09   4.11685334E+09   4.00863798E+09   4.00863798E+09
   4.40000000E-03   4.75891780E+09   7.19034416E+09   7.19034416E+09   4.44446455E+09   4.27138695E+09   4.27138695E+09
   4.60000000E-03   5.02485025E+09   7.58805285E+09   7.58805285E+09   4.77227200E+09   4.53028417E+09   4.53028417E+09
   4.80000000E-03   5.28336389E+09   7.97270829E+09   7.97270829E+09   5.09890865E+09   4.78448482E+09   4.78448482E+09
   5.00000000E-03   5.53374999E+09   8.34318483E+09   8.34318483E+09   5.42309022E+09   5.03322539E+09   5.03322539E+09
   5.20000000E-03   5.77539571E+09   8.69852545E+09   8.69852545E+09   5.74361735E+09   5.27582033E+09   5.27582033E+09
   5.40000000E-03   6.00777778E+09   9.03793028E+09   9.03793028E+09   6.05937656E+09   5.51165842E+09   5.51165842E+09
   5.60000000E-03   6.23045629E+09   9.36074540E+09   9.36074540E+09   6.36934046E+09   5.74019919E+09   5.74019919E+09
   5.80000000E-03   6.44306873E+09   9.66645185E+09   9.66645185E+09   6.67256718E+09   5.96096927E+09   5.96096927E+09
   6.00000000E-03   6.64532420E+09   9.95465507E+09   9.95465507E+09   6.96819914E+09   6.17355870E+09   6.17355870E+09
   6.20000000E-03   6.83699790E+09   1.02250747E+10   1.02250747E+10   7.25546133E+09   6.37761731E+09   6.37761731E+09
   6.40000000E-03   7.01792587E+09   1.04775347E+10   1.04775347E+10   7.53365913E+09   6.57285112E+09   6.57285112E+09
   6.60000000E-03   7.18799993E+09   1.07119543E+10   1.07119543E+10   7.80217581E+09   6.75901888E+09   6.75901888E+09
   6.80000000E-03   7.34716297E+09   1.09283390E+10   1.09283390E+10   8.06046972E+09   6.93592854E+09   6.93592854E+09
   7.00000000E-03   7.49540438E+09   1.11267723E+10   1.11267723E+10   8.30807128E+09   7.10343399E+09   7.10343399E+09
   7.20000000E-03   7.63275578E+09   1.13074077E+10   1.13074077E+10   8.54457975E+09   7.26143180E+09   7.26143180E+09
   7.40000000E-03   7.75928705E+09   1.14704614E+10   1.14704614E+10   8.76965995E+09   7.40985808E+09   7.40985808E+09
   7.60000000E-03   7.87510251E+09   1.16162052E+10   1.16162052E+10   8.98303885E+09   7.54868552E+09   7.54868552E+09
   7.80000000E-03   7.98033735E+09   1.17449603E+10   1.17449603E+10   9.18450214E+09   7.67792044E+09   7.67792044E+09
   8.00000000E-03   8.07515435E+09   1.18570910E+10   1.18570910E+10   9.37389079E+09   7.79760009E+09   7.79760009E+09
   8.20000000E-03   8.15974074E+09   1.19529989E+10   1.19529989E+10   9.55109758E+09   7.90778996E+09   7.90778996E+09
   8.40000000E-03   8.23430530E+09   1.20331181E+10   1.20331181E+10   9.71606371E+09   8.00858133E+09   8.00858133E+09
   8.60000000E-03   8.29907564E+09   1.20979100E+10   1.20979100E+10   9.86877549E+09   8.10008881E+09   8.10008881E+09
   8.80000000E-03   8.35429574E+09   1.21478590E+10   1.21478590E+10   1.00092610E+10   8.18244814E+09   8.18244814E+09
   9.00000000E-03   8.40022354E+09   1.21834682E+10   1.21834682E+10   1.01375869E+10   8.25581400E+09   8.25581400E+09
   9.20000000E-03   8.43712884E+09   1.22052560E+10   1.22052560E+10   1.02538553E+10   8.32035802E+09   8.32035802E+09
   9.40000000E-03   8.46529128E+09   1.22137518E+10   1.22137518E+10   1.03582010E+10   8.37626684E+09   8.37626684E+09
   9.60000000E-03   8.48499849E+09   1.22094940E+10   1.22094940E+10   1.04507883E+10   8.42374033E+09   8.42374033E+09
   9.80000000E-03   8.49654442E+09   1.21930261E+10   1.21930261E+10   1.05318082E+10   8.46298991E+09   8.46298991E+09
   1.00000000E-02   8.50022773E+09   1.21648945E+10   1.21648945E+10   1.06014760E+10   8.49423694E+09   8.49423694E+09
   1.02000000E-02   8.49635045E+09   1.21256461E+10   1.21256461E+10   1.06600287E+10   8.51771129E+09   8.51771129E+09
   1.04000000E-02   8.48521658E+09   1.20758262E+10   1.20758262E+10   1.07077224E+10   8.53364991E+09   8.53364991E+09
   1.06000000E-02   8.46713098E+09   1.20159765E+10   1.20159765E+10   1.07448303E+10   8.54229558E+09   8.54229558E+09
   1.08000000E-02   8.44239823E+09   1.19466333E+10   1.19466333E+10   1.07716402E+10   8.54389568E+09   8.54389568E+09
   1.10000000E-02   8.41132171E+09   1.18683263E+10   1.18683263E+10   1.07884527E+10   8.53870112E+09   8.53870112E+09
   1.12000000E-02   8.37420267E+09   1.17815766E+10   1.17815766E+10   1.07955792E+10   8.52696529E+09   8.52696529E+09
   1.14000000E-02   8.33133946E+09   1.16868964E+10   1.16868964E+10   1.07933402E+10   8.50894314E+09   8.50894314E+09
   1.16000000E-02   8.28302682E+09   1.15847872E+10   1.15847872E+10   1.07820634E+10   8.48489027E+09   8.48489027E+09
   1.18000000E-02   8.22955524E+09   1.14757392E+10   1.14757392E+10   1.07620821E+10   8.45506215E+09   8.45506215E+09
   1.20000000E-02   8.17121041E+09   1.13602307E+10   1.13602307E+10   1.07337340E+10   8.41971341E+09   8.41971341E+09
   1.22000000E-02   8.10827271E+09   1.12387272E+10   1.12387272E+10   1.06973597E+10   8.37909712E+09   8.37909712E+09
   1.24000000E-02   8.04101680E+09   1.11116809E+10   1.11116809E+10   1.06533013E+10   8.33346425E+09   8.33346425E+09
   1.26000000E-02   7.96971125E+09   1.09795303E+10   1.09795303E+10   1.06019013E+10   8.28306306E+09   8.28306306E+09
   1.28000000E-02   7.89461817E+09   1.08427001E+10   1.08427001E+10   1.05435018E+10   8.22813863E+09   8.22813863E+09
   1.30000000E-02   7.81599302E+09   1.07016004E+10   1.07016004E+10   1.04784430E+10   8.16893242E+09   8.16893242E+09
   1.32000000E-02   7.73408433E+09   1.05566270E+10   1.05566270E+10   1.04070626E+10   8.10568187E+09   8.10568187E+09
   1.34000000E-02   7.64913353E+09   1.04081612E+10   1.04081612E+10   1.03296952E+10   8.03862005E+09   8.03862005E+09
   1.36000000E-02   7.56137482E+09   1.02565696E+10   1.02565696E+10   1.02466710E+10   7.96797531E+09   7.96797531E+09
   1.38000000E-02   7.47103504E+09   1.01022040E+10   1.01022040E+10   1.01583155E+10   7.89397109E+09   7.89397109E+09
   1.40000000E-02   7.37833361E+09   9.94540197E+09   9.94540197E+09   1.00649489E+10   7.81682559E+09   7.81682559E+09
   1.42000000E-02   7.28348248E+09   9.78648638E+09   9.78648638E+09   9.96688549E+09   7.73675166E+09   7.73675166E+09
   1.44000000E-02   7.18668613E+09   9.62576592E+09   9.62576592E+09   9.86443312E+09   7.65395657E+09   7.65395657E+09
   1.46000000E-02   7.08814152E+09   9.46353509E+09   9.46353509E+09   9.75789286E+09   7.56864189E+09   7.56864189E+09
   1.48000000E-02   6.98803818E+09   9.30007451E+09   9.30007451E+09   9.64755860E+09   7.48100337E+09   7.48100337E+09
   1.50000000E-02   6.88655822E+09   9.13565113E+09   9.13565113E+09   9.53371676E+09   7.39123089E+09   7.39123089E+09
   1.52000000E-02   6.78387642E+09   8.97051849E+09   8.97051849E+09   9.41664603E+09   7.29950834E+09   7.29950834E+09
   1.54000000E-02   6.68016029E+09   8.80491701E+09   8.80491701E+09   9.29661712E+09   7.20601364E+09   7.20601364E+09
   1.56000000E-02   6.57557016E+09   8.63907432E+09   8.63907432E+09   9.17389262E+09   7.11091866E+09   7.11091866E+09
   1.58000000E-02   6.47025933E+09   8.47320555E+09   8.47320555E+09   9.04872683E+09   7.01438926E+09   7.01438926E+09
   1.60000000E-02   6.36437414E+09   8.30751367E+09   8.30751367E+09   8.92136568E+09   6.91658528E+09   6.91658528E+09
   1.62000000E-02   6.25805414E+09   8.14218985E+09   8.14218985E+09   8.79204663E+09   6.81766060E+09   6.81766060E+09
   1.64000000E-02   6.15143219E+09   7.97741379E+09   7.97741379E+09   8.66099868E+09   6.71776313E+09   6.71776313E+09
   1.66000000E-02   6.04463466E+09   7.81335411E+09   7.81335411E+09   8.52844229E+09   6.61703492E+09   6.61703492E+09
   1.68000000E-02   5.93778150E+09   7.65016866E+09   7.65016866E+09   8.39458946E+09   6.51561218E+09   6.51561218E+09
   1.70000000E-02   5.83098649E+09   7.48800492E+09   7.48800492E+09   8.25964372E+09   6.41362541E+09   6.41362541E+09
   1.72000000E-02   5.72435734E+09   7.32700037E+09   7.32700037E+09   8.12380021E+09   6.31119941E+09   6.31119941E+09
   1.74000000E-02   5.61799586E+09   7.16728282E+09   7.16728282E+09   7.98724576E+09   6.20845347E+09   6.20845347E+09
   1.76000000E-02   5.51199816E+09   7.00897082E+09   7.00897082E+09   7.85015898E+09   6.10550138E+09   6.10550138E+09
   1.78000000E-02   5.40645478E+09   6.85217398E+09   6.85217398E+09   7.71271035E+09   6.00245160E+09   6.00245160E+09
   1.80000000E-02   5.30145089E+09   6.69699333E+09   6.69699333E+09   7.57506239E+09   5.89940732E+09   5.89940732E+09
   1.82000000E-02   5.19706644E+09   6.54352171E+09   6.54352171E+09   7.43736976E+09   5.79646664E+09   5.79646664E+09
   1.84000000E-02   5.09337635E+09   6.39184407E+09   6.39184407E+09   7.29977942E+09   5.69372264E+09   5.69372264E+09
   1.86000000E-02   4.99045066E+09   6.24203784E+09   6.24203784E+09   7.16243079E+09   5.59126352E+09   5.59126352E+09
   1.88000000E-02   4.88835473E+09   6.09417326E+09   6.09417326E+09   7.02545592E+09   5.48917273E+09   5.48917273E+09
   1.90000000E-02   4.78714938E+09   5.94831369E+09   5.94831369E+09   6.88897965E+09   5.38752910E+09   5.38752910E+09
   1.92000000E-02   4.68689105E+09   5.80451598E+09   5.80451598E+09   6.75311983E+09   5.28640696E+09   5.28640696E+09
   1.94000000E-02   4.58763201E+09   5.66283071E+09   5.66283071E+09   6.61798742E+09   5.18587630E+09   5.18587630E+09
   1.96000000E-02   4.48942048E+09   5.52330255E+09   5.52330255E+09   6.48368680E+09   5.08600286E+09   5.08600286E+09
   1.98000000E-02   4.39230081E+09   5.38597055E+09   5.38597055E+09   6.35031585E+09   4.98684831E+09   4.98684831E+09
   2.00000000E-02   4.29631363E+09   5.25086840E+09   5.25086840E+09   6.21796620E+09   4.88847032E+09   4.88847032E+09
   2.02000000E-02   4.20149600E+09   5.11802476E+09   5.11802476E+09   6.08672344E+09   4.79092278E+09   4.79092278E+09
