# TBinMid=0.45 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.59092399E-11   8.40952916E-12   8.40952916E-12   1.31458793E-11   3.46194373E-11   3.46194373E-11
   2.00000000E-04   1.96637869E+07   2.16260321E+07   2.16260321E+07   8.03689331E+06   1.68218409E+07   1.68218409E+07
   4.00000000E-04   7.64576649E+07   9.01979667E+07   9.01979667E+07   3.45238006E+07   6.42262362E+07   6.42262362E+07
   6.00000000E-04   1.66553040E+08   2.04737452E+08   2.04737452E+08   8.16072551E+07   1.39099790E+08   1.39099790E+08
   8.00000000E-04   2.86113612E+08   3.61980135E+08   3.61980135E+08   1.50232470E+08   2.38682897E+08   2.38682897E+08
   1.00000000E-03   4.31479147E+08   5.57947336E+08   5.57947336E+08   2.40595493E+08   3.60382092E+08   3.60382092E+08
   1.20000000E-03   5.99211189E+08   7.88423763E+08   7.88423763E+08   3.52370725E+08   5.01743543E+08   5.01743543E+08
   1.40000000E-03   7.86105754E+08   1.04917807E+09   1.04917807E+09   4.84854526E+08   6.60446128E+08   6.60446128E+08
   1.60000000E-03   9.89193286E+08   1.33608061E+09   1.33608061E+09   6.37065950E+08   8.34298655E+08   8.34298655E+08
   1.80000000E-03   1.20573273E+09   1.64517035E+09   1.64517035E+09   8.07821654E+08   1.02123777E+09   1.02123777E+09
   2.00000000E-03   1.43320266E+09   1.97269324E+09   1.97269324E+09   9.95793606E+08   1.21932565E+09   1.21932565E+09
   2.20000000E-03   1.66929100E+09   2.31512336E+09   2.31512336E+09   1.19955453E+09   1.42674721E+09   1.42674721E+09
   2.40000000E-03   1.91188396E+09   2.66917312E+09   2.66917312E+09   1.41761420E+09   1.64180690E+09   1.64180690E+09
   2.60000000E-03   2.15905487E+09   3.03179608E+09   3.03179608E+09   1.64844864E+09   1.86292510E+09   1.86292510E+09
   2.80000000E-03   2.40905298E+09   3.40018498E+09   3.40018498E+09   1.89052379E+09   2.08863422E+09   2.08863422E+09
   3.00000000E-03   2.66029256E+09   3.77176641E+09   3.77176641E+09   2.14231455E+09   2.31757456E+09   2.31757456E+09
   3.20000000E-03   2.91134224E+09   4.14419321E+09   4.14419321E+09   2.40232021E+09   2.54849001E+09   2.54849001E+09
   3.40000000E-03   3.16091484E+09   4.51533536E+09   4.51533536E+09   2.66907680E+09   2.78022367E+09   2.78022367E+09
   3.60000000E-03   3.40785759E+09   4.88326996E+09   4.88326996E+09   2.94116689E+09   3.01171336E+09   3.01171336E+09
   3.80000000E-03   3.65114279E+09   5.24627055E+09   5.24627055E+09   3.21722726E+09   3.24198724E+09   3.24198724E+09
   4.00000000E-03   3.88985893E+09   5.60279623E+09   5.60279623E+09   3.49595481E+09   3.47015928E+09   3.47015928E+09
   4.20000000E-03   4.12320234E+09   5.95148061E+09   5.95148061E+09   3.77611087E+09   3.69542493E+09   3.69542493E+09
   4.40000000E-03   4.35046917E+09   6.29112091E+09   6.29112091E+09   4.05652436E+09   3.91705681E+09   3.91705681E+09
   4.60000000E-03   4.57104793E+09   6.62066721E+09   6.62066721E+09   4.33609376E+09   4.13440043E+09   4.13440043E+09
   4.80000000E-03   4.78441242E+09   6.93921202E+09   6.93921202E+09   4.61378825E+09   4.34687010E+09   4.34687010E+09
   5.00000000E-03   4.99011499E+09   7.24598014E+09   7.24598014E+09   4.88864808E+09   4.55394495E+09   4.55394495E+09
   5.20000000E-03   5.18778038E+09   7.54031890E+09   7.54031890E+09   5.15978422E+09   4.75516496E+09   4.75516496E+09
