# TBinMid=1.45 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   6.64449525E-16   3.47335159E-16   3.47335159E-16   3.08043978E-15   8.11227339E-15   8.11227339E-15
   2.00000000E-04   4.12718359E+06   3.34586928E+06   3.34586928E+06   2.12876615E+06   4.27327875E+06   4.27327875E+06
   4.00000000E-04   2.05553431E+07   1.85594570E+07   1.85594570E+07   1.10278230E+07   1.99089299E+07   1.99089299E+07
   6.00000000E-04   5.15361649E+07   4.97919113E+07   4.97919113E+07   2.87571358E+07   4.82085927E+07   4.82085927E+07
   8.00000000E-04   9.75423070E+07   9.89492912E+07   9.89492912E+07   5.63927117E+07   8.92533225E+07   8.92533225E+07
   1.00000000E-03   1.58247622E+08   1.66647737E+08   1.66647737E+08   9.44429128E+07   1.42608135E+08   1.42608135E+08
   1.20000000E-03   2.32876755E+08   2.52644313E+08   2.52644313E+08   1.43022867E+08   2.07556167E+08   2.07556167E+08
   1.40000000E-03   3.20387836E+08   3.56103113E+08   3.56103113E+08   2.01960324E+08   2.83217213E+08   2.83217213E+08
   1.60000000E-03   4.19583125E+08   4.75779304E+08   4.75779304E+08   2.70869297E+08   3.68618267E+08   3.68618267E+08
   1.80000000E-03   5.29181484E+08   6.10153629E+08   6.10153629E+08   3.49204970E+08   4.62739297E+08   4.62739297E+08
   2.00000000E-03   6.47868016E+08   7.57533547E+08   7.57533547E+08   4.36306232E+08   5.64544493E+08   5.64544493E+08
   2.20000000E-03   7.74328930E+08   9.16130420E+08   9.16130420E+08   5.31429410E+08   6.73004234E+08   6.73004234E+08
   2.40000000E-03   9.07276295E+08   1.08411872E+09   1.08411872E+09   6.33775356E+08   7.87110749E+08   7.87110749E+08
   2.60000000E-03   1.04546563E+09   1.25968141E+09   1.25968141E+09   7.42511368E+08   9.05889336E+08   9.05889336E+08
   2.80000000E-03   1.18770822E+09   1.44104439E+09   1.44104439E+09   8.56788973E+08   1.02840631E+09   1.02840631E+09
   3.00000000E-03   1.33287957E+09   1.62650236E+09   1.62650236E+09   9.75758339E+08   1.15377451E+09   1.15377451E+09
   3.20000000E-03   1.47992480E+09   1.81443777E+09   1.81443777E+09   1.09857990E+09   1.28115698E+09   1.28115698E+09
   3.40000000E-03   1.62786192E+09   2.00333412E+09   2.00333412E+09   1.22443370E+09   1.40976920E+09   1.40976920E+09
   3.60000000E-03   1.77578322E+09   2.19178490E+09   2.19178490E+09   1.35252674E+09   1.53888019E+09   1.53888019E+09
   3.80000000E-03   1.92285545E+09   2.37849885E+09   2.37849885E+09   1.48209875E+09   1.66781282E+09   1.66781282E+09
   4.00000000E-03   2.06831890E+09   2.56230237E+09   2.56230237E+09   1.61242657E+09   1.79594336E+09   1.79594336E+09
   4.20000000E-03   2.21148573E+09   2.74213967E+09   2.74213967E+09   1.74282739E+09   1.92270061E+09   1.92270061E+09
   4.40000000E-03   2.35173773E+09   2.91707104E+09   2.91707104E+09   1.87266097E+09   2.04756450E+09   2.04756450E+09
   4.60000000E-03   2.48852362E+09   3.08626981E+09   3.08626981E+09   2.00133108E+09   2.17006452E+09   2.17006452E+09
   4.80000000E-03   2.62135608E+09   3.24901814E+09   3.24901814E+09   2.12828627E+09   2.28977782E+09   2.28977782E+09
   5.00000000E-03   2.74980848E+09   3.40470211E+09   3.40470211E+09   2.25301997E+09   2.40632720E+09   2.40632720E+09
   5.20000000E-03   2.87351162E+09   3.55280617E+09   3.55280617E+09   2.37507026E+09   2.51937894E+09   2.51937894E+09
   5.40000000E-03   2.99215029E+09   3.69290722E+09   3.69290722E+09   2.49401908E+09   2.62864061E+09   2.62864061E+09
   5.60000000E-03   3.10545983E+09   3.82466849E+09   3.82466849E+09   2.60949130E+09   2.73385881E+09   2.73385881E+09
   5.80000000E-03   3.21322276E+09   3.94783327E+09   3.94783327E+09   2.72115335E+09   2.83481688E+09   2.83481688E+09
   6.00000000E-03   3.31526539E+09   4.06221863E+09   4.06221863E+09   2.82871177E+09   2.93133267E+09   2.93133267E+09
   6.20000000E-03   3.41145461E+09   4.16770930E+09   4.16770930E+09   2.93191157E+09   3.02325628E+09   3.02325628E+09
   6.40000000E-03   3.50169467E+09   4.26425155E+09   4.26425155E+09   3.03053447E+09   3.11046792E+09   3.11046792E+09
   6.60000000E-03   3.58592417E+09   4.35184740E+09   4.35184740E+09   3.12439701E+09   3.19287575E+09   3.19287575E+09
   6.80000000E-03   3.66411305E+09   4.43054892E+09   4.43054892E+09   3.21334869E+09   3.27041381E+09   3.27041381E+09
   7.00000000E-03   3.73625987E+09   4.50045291E+09   4.50045291E+09   3.29727001E+09   3.34304006E+09   3.34304006E+09
   7.20000000E-03   3.80238909E+09   4.56169578E+09   4.56169578E+09   3.37607055E+09   3.41073445E+09   3.41073445E+09
   7.40000000E-03   3.86254856E+09   4.61444871E+09   4.61444871E+09   3.44968701E+09   3.47349705E+09   3.47349705E+09
   7.60000000E-03   3.91680712E+09   4.65891316E+09   4.65891316E+09   3.51808130E+09   3.53134635E+09   3.53134635E+09
   7.80000000E-03   3.96525235E+09   4.69531664E+09   4.69531664E+09   3.58123868E+09   3.58431756E+09   3.58431756E+09
   8.00000000E-03   4.00798846E+09   4.72390876E+09   4.72390876E+09   3.63916591E+09   3.63246102E+09   3.63246102E+09
   8.20000000E-03   4.04513427E+09   4.74495761E+09   4.74495761E+09   3.69188951E+09   3.67584074E+09   3.67584074E+09
   8.40000000E-03   4.07682142E+09   4.75874639E+09   4.75874639E+09   3.73945399E+09   3.71453291E+09   3.71453291E+09
   8.60000000E-03   4.10319260E+09   4.76557034E+09   4.76557034E+09   3.78192022E+09   3.74862463E+09   3.74862463E+09
   8.80000000E-03   4.12439994E+09   4.76573392E+09   4.76573392E+09   3.81936387E+09   3.77821260E+09   3.77821260E+09
   9.00000000E-03   4.14060355E+09   4.75954826E+09   4.75954826E+09   3.85187389E+09   3.80340200E+09   3.80340200E+09
   9.20000000E-03   4.15197014E+09   4.74732882E+09   4.74732882E+09   3.87955102E+09   3.82430533E+09   3.82430533E+09
   9.40000000E-03   4.15867173E+09   4.72939330E+09   4.72939330E+09   3.90250653E+09   3.84104141E+09   3.84104141E+09
   9.60000000E-03   4.16088451E+09   4.70605977E+09   4.70605977E+09   3.92086083E+09   3.85373441E+09   3.85373441E+09
   9.80000000E-03   4.15878777E+09   4.67764500E+09   4.67764500E+09   3.93474232E+09   3.86251298E+09   3.86251298E+09
   1.00000000E-02   4.15256289E+09   4.64446296E+09   4.64446296E+09   3.94428622E+09   3.86750939E+09   3.86750939E+09
   1.02000000E-02   4.14239252E+09   4.60682355E+09   4.60682355E+09   3.94963352E+09   3.86885877E+09   3.86885877E+09
   1.04000000E-02   4.12845968E+09   4.56503139E+09   4.56503139E+09   3.95092997E+09   3.86669845E+09   3.86669845E+09
   1.06000000E-02   4.11094711E+09   4.51938491E+09   4.51938491E+09   3.94832515E+09   3.86116723E+09   3.86116723E+09
   1.08000000E-02   4.09003658E+09   4.47017543E+09   4.47017543E+09   3.94197161E+09   3.85240488E+09   3.85240488E+09
   1.10000000E-02   4.06590828E+09   4.41768649E+09   4.41768649E+09   3.93202409E+09   3.84055150E+09   3.84055150E+09
   1.12000000E-02   4.03874032E+09   4.36219322E+09   4.36219322E+09   3.91863875E+09   3.82574709E+09   3.82574709E+09
   1.14000000E-02   4.00870825E+09   4.30396187E+09   4.30396187E+09   3.90197251E+09   3.80813108E+09   3.80813108E+09
   1.16000000E-02   3.97598465E+09   4.24324940E+09   4.24324940E+09   3.88218245E+09   3.78784189E+09   3.78784189E+09
   1.18000000E-02   3.94073876E+09   4.18030318E+09   4.18030318E+09   3.85942521E+09   3.76501663E+09   3.76501663E+09
   1.20000000E-02   3.90313619E+09   4.11536076E+09   4.11536076E+09   3.83385647E+09   3.73979068E+09   3.73979068E+09
   1.22000000E-02   3.86333860E+09   4.04864976E+09   4.04864976E+09   3.80563054E+09   3.71229747E+09   3.71229747E+09
   1.24000000E-02   3.82150350E+09   3.98038773E+09   3.98038773E+09   3.77489988E+09   3.68266817E+09   3.68266817E+09
   1.26000000E-02   3.77778408E+09   3.91078217E+09   3.91078217E+09   3.74181475E+09   3.65103149E+09   3.65103149E+09
   1.28000000E-02   3.73232899E+09   3.84003052E+09   3.84003052E+09   3.70652287E+09   3.61751345E+09   3.61751345E+09
   1.30000000E-02   3.68528228E+09   3.76832029E+09   3.76832029E+09   3.66916913E+09   3.58223722E+09   3.58223722E+09
   1.32000000E-02   3.63678323E+09   3.69582912E+09   3.69582912E+09   3.62989532E+09   3.54532296E+09   3.54532296E+09
   1.34000000E-02   3.58696634E+09   3.62272493E+09   3.62272493E+09   3.58883992E+09   3.50688771E+09   3.50688771E+09
   1.36000000E-02   3.53596126E+09   3.54916615E+09   3.54916615E+09   3.54613787E+09   3.46704523E+09   3.46704523E+09
   1.38000000E-02   3.48389273E+09   3.47530188E+09   3.47530188E+09   3.50192046E+09   3.42590601E+09   3.42590601E+09
   1.40000000E-02   3.43088063E+09   3.40127214E+09   3.40127214E+09   3.45631513E+09   3.38357709E+09   3.38357709E+09
   1.42000000E-02   3.37703996E+09   3.32720809E+09   3.32720809E+09   3.40944540E+09   3.34016209E+09   3.34016209E+09
   1.44000000E-02   3.32248084E+09   3.25323234E+09   3.25323234E+09   3.36143078E+09   3.29576114E+09   3.29576114E+09
   1.46000000E-02   3.26730863E+09   3.17945919E+09   3.17945919E+09   3.31238668E+09   3.25047086E+09   3.25047086E+09
