# TBinMid=0.95 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.66427706E-16   8.69997673E-17   8.69997673E-17   6.81375916E-16   1.79439050E-15   1.79439050E-15
   2.00000000E-04   4.03227041E+06   3.39128343E+06   3.39128343E+06   2.01549654E+06   4.09579975E+06   4.09579975E+06
   4.00000000E-04   2.10153646E+07   1.97773777E+07   1.97773777E+07   1.10142889E+07   2.00392403E+07   2.00392403E+07
   6.00000000E-04   5.41069311E+07   5.46054810E+07   5.46054810E+07   2.96912995E+07   4.99462380E+07   4.99462380E+07
   8.00000000E-04   1.04352447E+08   1.10702271E+08   1.10702271E+08   5.96633308E+07   9.43985993E+07   9.43985993E+07
   1.00000000E-03   1.71779545E+08   1.89288602E+08   1.89288602E+08   1.01873915E+08   1.53276309E+08   1.53276309E+08
   1.20000000E-03   2.55809639E+08   2.90468640E+08   2.90468640E+08   1.56771417E+08   2.26047929E+08   2.26047929E+08
   1.40000000E-03   3.55480849E+08   4.13546066E+08   4.13546066E+08   2.24423164E+08   3.11922720E+08   3.11922720E+08
   1.60000000E-03   4.69587257E+08   5.57250691E+08   5.57250691E+08   3.04598963E+08   4.09944083E+08   4.09944083E+08
   1.80000000E-03   5.96772796E+08   7.19908949E+08   7.19908949E+08   3.96836226E+08   5.19052163E+08   5.19052163E+08
   2.00000000E-03   7.35597442E+08   8.99575397E+08   8.99575397E+08   5.00492488E+08   6.38128013E+08   6.38128013E+08
   2.20000000E-03   8.84585125E+08   1.09413538E+09   1.09413538E+09   6.14788561E+08   7.66025774E+08   7.66025774E+08
   2.40000000E-03   1.04225890E+09   1.30138553E+09   1.30138553E+09   7.38844358E+08   9.01596552E+08   9.01596552E+08
   2.60000000E-03   1.20716690E+09   1.51909678E+09   1.51909678E+09   8.71708794E+08   1.04370633E+09   1.04370633E+09
   2.80000000E-03   1.37790143E+09   1.74506348E+09   1.74506348E+09   1.01238476E+09   1.19124939E+09   1.19124939E+09
   3.00000000E-03   1.55311285E+09   1.97714106E+09   1.97714106E+09   1.15985002E+09   1.34315838E+09   1.34315838E+09
   3.20000000E-03   1.73151944E+09   2.21327461E+09   2.21327461E+09   1.31307450E+09   1.49841166E+09   1.49841166E+09
   3.40000000E-03   1.91191409E+09   2.45151994E+09   2.45151994E+09   1.47103476E+09   1.65603867E+09   1.65603867E+09
   3.60000000E-03   2.09316862E+09   2.69005837E+09   2.69005837E+09   1.63272569E+09   1.81512349E+09   1.81512349E+09
   3.80000000E-03   2.27423609E+09   2.92720670E+09   2.92720670E+09   1.79717017E+09   1.97480722E+09   1.97480722E+09
   4.00000000E-03   2.45415164E+09   3.16142294E+09   3.16142294E+09   1.96342675E+09   2.13428921E+09   2.13428921E+09
   4.20000000E-03   2.63203207E+09   3.39130885E+09   3.39130885E+09   2.13059563E+09   2.29282745E+09   2.29282745E+09
   4.40000000E-03   2.80707460E+09   3.61560980E+09   3.61560980E+09   2.29782338E+09   2.44973828E+09   2.44973828E+09
   4.60000000E-03   2.97855479E+09   3.83321254E+09   3.83321254E+09   2.46430627E+09   2.60439555E+09   2.60439555E+09
   4.80000000E-03   3.14582397E+09   4.04314130E+09   4.04314130E+09   2.62929272E+09   2.75622933E+09   2.75622933E+09
   5.00000000E-03   3.30830627E+09   4.24455265E+09   4.24455265E+09   2.79208469E+09   2.90472431E+09   2.90472431E+09
   5.20000000E-03   3.46549529E+09   4.43672944E+09   4.43672944E+09   2.95203852E+09   3.04941789E+09   3.04941789E+09
   5.40000000E-03   3.61695066E+09   4.61907398E+09   4.61907398E+09   3.10856492E+09   3.18989809E+09   3.18989809E+09
   5.60000000E-03   3.76229436E+09   4.79110085E+09   4.79110085E+09   3.26112855E+09   3.32580135E+09   3.32580135E+09
   5.80000000E-03   3.90120708E+09   4.95242937E+09   4.95242937E+09   3.40924716E+09   3.45681016E+09   3.45681016E+09
   6.00000000E-03   4.03342448E+09   5.10277597E+09   5.10277597E+09   3.55249026E+09   3.58265069E+09   3.58265069E+09
   6.20000000E-03   4.15873354E+09   5.24194651E+09   5.24194651E+09   3.69047760E+09   3.70309033E+09   3.70309033E+09
