# TBinMid=3.3515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   7.75124974E+17   7.53203645E+17   7.53203645E+17   8.88678854E+17   7.62557923E+17   7.62557923E+17
   2.00000000E-04   1.38602173E+09   1.34682362E+09   1.34682362E+09   1.58907047E+09   1.36355025E+09   1.36355025E+09
   4.00000000E-04   7.06960901E+08   6.86967322E+08   6.86967322E+08   8.10528915E+08   6.95498990E+08   6.95498990E+08
   6.00000000E-04   4.76747432E+08   4.63264526E+08   4.63264526E+08   5.46589745E+08   4.69017957E+08   4.69017957E+08
   8.00000000E-04   3.60455468E+08   3.50261418E+08   3.50261418E+08   4.13261297E+08   3.54611427E+08   3.54611427E+08
   1.00000000E-03   2.90160738E+08   2.81954694E+08   2.81954694E+08   3.32668564E+08   2.85456380E+08   2.85456380E+08
   1.20000000E-03   2.43023728E+08   2.36150768E+08   2.36150768E+08   2.78626099E+08   2.39083600E+08   2.39083600E+08
   1.40000000E-03   3.35702977E+08   3.32943020E+08   3.32943020E+08   3.48006361E+08   2.90544628E+08   2.90544628E+08
   1.60000000E-03   4.23832060E+08   4.28007687E+08   4.28007687E+08   3.97675863E+08   3.27281060E+08   3.27281060E+08
   1.80000000E-03   4.85939886E+08   4.94261236E+08   4.94261236E+08   4.36694095E+08   3.56472043E+08   3.56472043E+08
   2.00000000E-03   6.77695335E+08   6.77089787E+08   6.77089787E+08   6.74941522E+08   5.48576603E+08   5.48576603E+08
   2.20000000E-03   9.26858981E+08   9.40384395E+08   9.40384395E+08   8.45423928E+08   6.86002850E+08   6.86002850E+08
   2.40000000E-03   1.14838382E+09   1.17965356E+09   1.17965356E+09   9.68988101E+08   7.85575518E+08   7.85575518E+08
   2.60000000E-03   1.31374083E+09   1.35862984E+09   1.35862984E+09   1.05919908E+09   8.58241798E+08   8.58241798E+08
   2.80000000E-03   1.56725558E+09   1.61270497E+09   1.61270497E+09   1.30918930E+09   1.09848635E+09   1.09848635E+09
   3.00000000E-03   1.78571945E+09   1.82977552E+09   1.82977552E+09   1.53494851E+09   1.31785269E+09   1.31785269E+09
   3.20000000E-03   1.95732818E+09   2.00006603E+09   2.00006603E+09   1.71354044E+09   1.49208802E+09   1.49208802E+09
