# TBinMid=0.7515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.71057670E+18   1.73066785E+18   1.73066785E+18   1.58762692E+18   1.30944725E+18   1.30944725E+18
   2.00000000E-04   3.05872803E+09   3.09465355E+09   3.09465355E+09   2.83887823E+09   2.34145772E+09   2.34145772E+09
   4.00000000E-04   1.56014951E+09   1.57847385E+09   1.57847385E+09   1.44801186E+09   1.19429517E+09   1.19429517E+09
   6.00000000E-04   1.05210525E+09   1.06446248E+09   1.06446248E+09   9.76483898E+08   8.05387051E+08   8.05387051E+08
   8.00000000E-04   7.95467501E+08   8.04810465E+08   8.04810465E+08   7.38292305E+08   6.08930739E+08   6.08930739E+08
   1.00000000E-03   6.40338287E+08   6.47859219E+08   6.47859219E+08   5.94313192E+08   4.90179254E+08   4.90179254E+08
   1.20000000E-03   5.36314454E+08   5.42613600E+08   5.42613600E+08   4.97766199E+08   4.10548962E+08   4.10548962E+08
   1.40000000E-03   7.43368480E+08   7.67467346E+08   7.67467346E+08   6.06736068E+08   4.99256861E+08   4.99256861E+08
   1.60000000E-03   9.32623263E+08   9.78909550E+08   9.78909550E+08   6.74333874E+08   5.54225102E+08   5.54225102E+08
   1.80000000E-03   1.08558296E+09   1.14374708E+09   1.14374708E+09   7.61885629E+08   6.29174675E+08   6.29174675E+08
   2.00000000E-03   1.39178664E+09   1.44171315E+09   1.44171315E+09   1.11111081E+09   9.38310131E+08   9.38310131E+08
   2.20000000E-03   1.97806544E+09   2.08959348E+09   2.08959348E+09   1.35994941E+09   1.15897540E+09   1.15897540E+09
   2.40000000E-03   2.48119605E+09   2.65187714E+09   2.65187714E+09   1.53939154E+09   1.31844226E+09   1.31844226E+09
   2.60000000E-03   2.85754001E+09   3.07321347E+09   3.07321347E+09   1.66958306E+09   1.43444651E+09   1.43444651E+09
   2.80000000E-03   3.41935124E+09   3.64803536E+09   3.64803536E+09   2.16313422E+09   1.98482773E+09   1.98482773E+09
   3.00000000E-03   3.86319646E+09   4.10083927E+09   4.10083927E+09   2.56041199E+09   2.43029132E+09   2.43029132E+09
   3.20000000E-03   4.21089866E+09   4.45491529E+09   4.45491529E+09   2.87525530E+09   2.78510017E+09   2.78510017E+09
