# TBinMid=3.8515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   6.99374941E+17   6.75432951E+17   6.75432951E+17   8.24531114E+17   7.10464185E+17   7.10464185E+17
   2.00000000E-04   1.25057107E+09   1.20775976E+09   1.20775976E+09   1.47436618E+09   1.27040004E+09   1.27040004E+09
   4.00000000E-04   6.37872286E+08   6.16035741E+08   6.16035741E+08   7.52022292E+08   6.47986348E+08   6.47986348E+08
   6.00000000E-04   4.30156708E+08   4.15430977E+08   4.15430977E+08   5.07135114E+08   4.36977246E+08   4.36977246E+08
   8.00000000E-04   3.25229518E+08   3.14095802E+08   3.14095802E+08   3.83430748E+08   3.30386336E+08   3.30386336E+08
   1.00000000E-03   2.61804426E+08   2.52841967E+08   2.52841967E+08   3.08655461E+08   2.65955580E+08   2.65955580E+08
   1.20000000E-03   2.19273938E+08   2.11767443E+08   2.11767443E+08   2.58513958E+08   2.22750731E+08   2.22750731E+08
   1.40000000E-03   3.03350474E+08   2.99473901E+08   2.99473901E+08   3.21991840E+08   2.69659268E+08   2.69659268E+08
   1.60000000E-03   3.84423448E+08   3.86801379E+08   3.86801379E+08   3.68357878E+08   3.03859043E+08   3.03859043E+08
   1.80000000E-03   4.39753660E+08   4.46023613E+08   4.46023613E+08   4.02035174E+08   3.28804852E+08   3.28804852E+08
   2.00000000E-03   6.29245519E+08   6.26266051E+08   6.26266051E+08   6.39809864E+08   5.21087807E+08   5.21087807E+08
   2.20000000E-03   8.63496525E+08   8.71926640E+08   8.71926640E+08   8.10247037E+08   6.58884468E+08   6.58884468E+08
   2.40000000E-03   1.07206177E+09   1.09582264E+09   1.09582264E+09   9.34032040E+08   7.58935707E+08   7.58935707E+08
   2.60000000E-03   1.22780140E+09   1.26334913E+09   1.26334913E+09   1.02463027E+09   8.32138621E+08   8.32138621E+08
   2.80000000E-03   1.46573781E+09   1.50109187E+09   1.50109187E+09   1.26320364E+09   1.06195654E+09   1.06195654E+09
   3.00000000E-03   1.67371893E+09   1.70699228E+09   1.70699228E+09   1.48227884E+09   1.27565041E+09   1.27565041E+09
   3.20000000E-03   1.83719940E+09   1.86863541E+09   1.86863541E+09   1.65561239E+09   1.44541306E+09   1.44541306E+09
   3.40000000E-03   2.00237461E+09   2.03881607E+09   2.03881607E+09   1.79337262E+09   1.58096344E+09   1.58096344E+09
   3.60000000E-03   2.17684713E+09   2.22514010E+09   2.22514010E+09   1.90312845E+09   1.68954195E+09   1.68954195E+09
   3.80000000E-03   2.31831554E+09   2.37650156E+09   2.37650156E+09   1.99060310E+09   1.77662813E+09   1.77662813E+09
   4.00000000E-03   2.47519223E+09   2.53842040E+09   2.53842040E+09   2.12100821E+09   1.92868029E+09   1.92868029E+09
   4.20000000E-03   2.62411836E+09   2.69001562E+09   2.69001562E+09   2.25676730E+09   2.09354208E+09   2.09354208E+09
   4.40000000E-03   2.74765647E+09   2.81572790E+09   2.81572790E+09   2.36966924E+09   2.23201523E+09   2.23201523E+09
   4.60000000E-03   2.85012604E+09   2.91996274E+09   2.91996274E+09   2.46358995E+09   2.34851162E+09   2.34851162E+09
   4.80000000E-03   2.93500323E+09   3.00626535E+09   3.00626535E+09   2.54164980E+09   2.44658907E+09   2.44658907E+09
   5.00000000E-03   3.00510891E+09   3.07751250E+09   3.07751250E+09   2.60638200E+09   2.52914081E+09   2.52914081E+09
   5.20000000E-03   3.06274964E+09   3.13605633E+09   3.13605633E+09   2.65985872E+09   2.59853765E+09   2.59853765E+09
   5.40000000E-03   3.11033498E+09   3.18443738E+09   3.18443738E+09   2.70378685E+09   2.65673597E+09   2.65673597E+09
   5.60000000E-03   3.14973124E+09   3.22460652E+09   3.22460652E+09   2.73958144E+09   2.70536060E+09   2.70536060E+09
   5.80000000E-03   3.18198218E+09   3.25740923E+09   3.25740923E+09   2.76996000E+09   2.75947834E+09   2.75947834E+09
   6.00000000E-03   3.20786001E+09   3.28366885E+09   3.28366885E+09   2.79512099E+09   2.81313790E+09   2.81313790E+09
   6.20000000E-03   3.22788106E+09   3.30395515E+09   3.30395515E+09   2.81493004E+09   2.85871360E+09   2.85871360E+09
   6.40000000E-03   3.24285202E+09   3.31909140E+09   3.31909140E+09   2.83011831E+09   2.89724765E+09   2.89724765E+09
   6.60000000E-03   3.25345872E+09   3.32977751E+09   3.32977751E+09   2.84130777E+09   2.92963049E+09   2.92963049E+09
   6.80000000E-03   3.26028662E+09   3.33661089E+09   3.33661089E+09   2.84902967E+09   2.95662604E+09   2.95662604E+09
   7.00000000E-03   3.26383731E+09   3.34010338E+09   3.34010338E+09   2.85373948E+09   2.97889221E+09   2.97889221E+09
   7.20000000E-03   3.26454206E+09   3.34069503E+09   3.34069503E+09   2.85582904E+09   2.99699771E+09   2.99699771E+09
   7.40000000E-03   3.26277285E+09   3.33876538E+09   3.33876538E+09   2.85563658E+09   3.01143579E+09   3.01143579E+09
   7.60000000E-03   3.25885153E+09   3.33464277E+09   3.33464277E+09   2.85345491E+09   3.02263563E+09   3.02263563E+09
   7.80000000E-03   3.25305729E+09   3.32861204E+09   3.32861204E+09   2.84953827E+09   3.03097180E+09   3.03097180E+09
   8.00000000E-03   3.24563301E+09   3.32092097E+09   3.32092097E+09   2.84410797E+09   3.03677210E+09   3.03677210E+09
   8.20000000E-03   3.23679048E+09   3.31178557E+09   3.31178557E+09   2.83735714E+09   3.04032420E+09   3.04032420E+09
   8.40000000E-03   3.22059032E+09   3.29574453E+09   3.29574453E+09   2.82076244E+09   3.03360710E+09   3.03360710E+09
   8.60000000E-03   3.18997774E+09   3.26564889E+09   3.26564889E+09   2.78780181E+09   3.01050071E+09   3.01050071E+09
   8.80000000E-03   3.14624876E+09   3.21988572E+09   3.21988572E+09   2.75560608E+09   2.98737867E+09   2.98737867E+09
   9.00000000E-03   3.10383108E+09   3.17553117E+09   3.17553117E+09   2.72415646E+09   2.96428888E+09   2.96428888E+09
   9.20000000E-03   3.06266636E+09   3.13252025E+09   3.13252025E+09   2.69343376E+09   2.94127203E+09   2.94127203E+09
   9.40000000E-03   3.02269952E+09   3.09079182E+09   3.09079182E+09   2.66341855E+09   2.91836266E+09   2.91836266E+09
   9.60000000E-03   2.98387854E+09   3.05028832E+09   3.05028832E+09   2.63409132E+09   2.89559001E+09   2.89559001E+09
   9.80000000E-03   2.94615423E+09   3.01095551E+09   3.01095551E+09   2.60543271E+09   2.87297875E+09   2.87297875E+09
   1.00000000E-02   2.90948012E+09   2.97274225E+09   2.97274225E+09   2.57742350E+09   2.85054961E+09   2.85054961E+09
   1.02000000E-02   2.87381225E+09   2.93560030E+09   2.93560030E+09   2.55004481E+09   2.82831993E+09   2.82831993E+09
   1.04000000E-02   2.83910902E+09   2.89948414E+09   2.89948414E+09   2.52327807E+09   2.80630411E+09   2.80630411E+09
   1.06000000E-02   2.80533104E+09   2.86435076E+09   2.86435076E+09   2.49710514E+09   2.78451401E+09   2.78451401E+09
   1.08000000E-02   2.77244102E+09   2.83015949E+09   2.83015949E+09   2.47150830E+09   2.76295928E+09   2.76295928E+09
   1.10000000E-02   2.74040361E+09   2.79687191E+09   2.79687191E+09   2.44647029E+09   2.74164770E+09   2.74164770E+09
   1.12000000E-02   2.70918528E+09   2.76445161E+09   2.76445161E+09   2.42197435E+09   2.72058537E+09   2.72058537E+09
   1.14000000E-02   2.67875423E+09   2.73286413E+09   2.73286413E+09   2.39800420E+09   2.69977698E+09   2.69977698E+09
   1.16000000E-02   2.64908028E+09   2.70207681E+09   2.70207681E+09   2.37454404E+09   2.67922598E+09   2.67922598E+09
   1.18000000E-02   2.62013474E+09   2.67205869E+09   2.67205869E+09   2.35157859E+09   2.65893473E+09   2.65893473E+09
   1.20000000E-02   2.59189038E+09   2.64278038E+09   2.64278038E+09   2.32909304E+09   2.63890471E+09   2.63890471E+09
   1.22000000E-02   2.56432128E+09   2.61421396E+09   2.61421396E+09   2.30707308E+09   2.61913655E+09   2.61913655E+09
   1.24000000E-02   2.52476243E+09   2.57467156E+09   2.57467156E+09   2.26737340E+09   2.57837163E+09   2.57837163E+09
   1.26000000E-02   2.48438634E+09   2.53445683E+09   2.53445683E+09   2.22604029E+09   2.53543913E+09   2.53543913E+09
   1.28000000E-02   2.44527666E+09   2.49548869E+09   2.49548869E+09   2.18608167E+09   2.49387936E+09   2.49387936E+09
   1.30000000E-02   2.40737480E+09   2.45770991E+09   2.45770991E+09   2.14743158E+09   2.45362803E+09   2.45362803E+09
   1.32000000E-02   2.37062573E+09   2.42106671E+09   2.42106671E+09   2.11002815E+09   2.41462476E+09   2.41462476E+09
   1.34000000E-02   2.33497770E+09   2.38550853E+09   2.38550853E+09   2.07381334E+09   2.37681283E+09   2.37681283E+09
   1.36000000E-02   2.30038202E+09   2.35098776E+09   2.35098776E+09   2.03873259E+09   2.34013890E+09   2.34013890E+09
   1.38000000E-02   2.26596424E+09   2.31647908E+09   2.31647908E+09   2.00473462E+09   2.30455273E+09   2.30455273E+09
   1.40000000E-02   2.22300340E+09   2.27167193E+09   2.27167193E+09   1.97177116E+09   2.27000702E+09   2.27000702E+09
   1.42000000E-02   2.18140082E+09   2.22829078E+09   2.22829078E+09   1.93979672E+09   2.23645713E+09   2.23645713E+09
   1.44000000E-02   2.14109583E+09   2.18627169E+09   2.18627169E+09   1.90876843E+09   2.20386095E+09   2.20386095E+09
