# TBinMid=-0.0435 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.27425778E+16   3.87114513E+16   3.87114513E+16   1.75455790E+14   1.38747040E+14   1.38747040E+14
   2.00000000E-04   5.85478806E+07   6.92209832E+07   6.92209832E+07   3.13737198E+05   2.48097299E+05   2.48097299E+05
   4.00000000E-04   2.98632132E+07   3.53071871E+07   3.53071871E+07   1.60026302E+05   1.26545700E+05   1.26545700E+05
   6.00000000E-04   2.01386105E+07   2.38098186E+07   2.38098186E+07   1.07915627E+05   8.53375872E+04   8.53375872E+04
   8.00000000E-04   1.52262430E+07   1.80019413E+07   1.80019413E+07   8.15920024E+04   6.45213751E+04   6.45213751E+04
   1.00000000E-03   1.22568758E+07   1.44912674E+07   1.44912674E+07   6.56802232E+04   5.19386483E+04   5.19386483E+04
   1.20000000E-03   1.02657295E+07   1.21371411E+07   1.21371411E+07   5.50103809E+04   4.35011437E+04   4.35011437E+04
   1.40000000E-03   1.34888721E+07   1.59503109E+07   1.59503109E+07   5.95528978E+04   5.86501653E+04   5.86501653E+04
   1.60000000E-03   1.72546814E+07   2.04059621E+07   2.04059621E+07   6.20284073E+04   6.84154123E+04   6.84154123E+04
   1.80000000E-03   1.96118863E+07   2.31951538E+07   2.31951538E+07   6.26987993E+04   7.59052057E+04   7.59052057E+04
   2.00000000E-03   2.10905742E+07   2.49452933E+07   2.49452933E+07   6.11788395E+04   9.09609429E+04   9.09609429E+04
   2.20000000E-03   2.73907329E+07   3.24006109E+07   3.24006109E+07   5.95233318E+04   1.01315432E+05   1.01315432E+05
   2.40000000E-03   3.30690991E+07   3.91201468E+07   3.91201468E+07   5.78319661E+04   1.08457714E+05   1.08457714E+05
   2.60000000E-03   3.72853312E+07   4.41095323E+07   4.41095323E+07   5.61591448E+04   1.13348991E+05   1.13348991E+05
   2.80000000E-03   4.04314714E+07   4.78332807E+07   4.78332807E+07   5.14717863E+04   1.19605554E+05   1.19605554E+05
   3.00000000E-03   4.27838086E+07   5.06176060E+07   5.06176060E+07   4.73582855E+04   1.24195255E+05   1.24195255E+05
   3.20000000E-03   4.45365758E+07   5.26923482E+07   5.26923482E+07   4.38002550E+04   1.27450814E+05   1.27450814E+05
   3.40000000E-03   5.01797362E+07   5.93704541E+07   5.93704541E+07   4.06949562E+04   1.29694504E+05   1.29694504E+05
   3.60000000E-03   5.72499120E+07   6.77370531E+07   6.77370531E+07   3.79632457E+04   1.31162907E+05   1.31162907E+05
   3.80000000E-03   6.30707895E+07   7.46253061E+07   7.46253061E+07   3.55432091E+04   1.32032348E+05   1.32032348E+05
   4.00000000E-03   6.78782103E+07   8.03145006E+07   8.03145006E+07   3.20388238E+04   1.26712964E+05   1.26712964E+05
   4.20000000E-03   7.18576726E+07   8.50239345E+07   8.50239345E+07   2.87613331E+04   1.21045474E+05   1.21045474E+05
   4.40000000E-03   7.51550636E+07   8.89262130E+07   8.89262130E+07   2.58596018E+04   1.15876935E+05   1.15876935E+05
   4.60000000E-03   7.78865966E+07   9.21588602E+07   9.21588602E+07   2.32779989E+04   1.11143650E+05   1.11143650E+05
   4.80000000E-03   8.01457803E+07   9.48325324E+07   9.48325324E+07   2.09709758E+04   1.06792371E+05   1.06792371E+05
   5.00000000E-03   8.20084832E+07   9.70370107E+07   9.70370107E+07   1.89009221E+04   1.02778230E+05   1.02778230E+05
   5.20000000E-03   8.35367302E+07   9.88456939E+07   9.88456939E+07   1.70365413E+04   9.90631557E+04   9.90631557E+04
   5.40000000E-03   8.18348457E+07   9.68321661E+07   9.68321661E+07   1.53516047E+04   9.56146236E+04   9.56146236E+04
   5.60000000E-03   7.86646270E+07   9.30811463E+07   9.30811463E+07   1.38239859E+04   9.24046827E+04   9.24046827E+04
   5.80000000E-03   7.57218250E+07   8.95990991E+07   8.95990991E+07   1.27837281E+04   8.53763429E+04   8.53763429E+04
   6.00000000E-03   7.29827876E+07   8.63581442E+07   8.63581442E+07   1.18597506E+04   7.86134752E+04   7.86134752E+04
   6.20000000E-03   7.04272845E+07   8.33343540E+07   8.33343540E+07   1.10111839E+04   7.24112273E+04   7.24112273E+04
   6.40000000E-03   6.80376898E+07   8.05068727E+07   8.05068727E+07   1.02299862E+04   6.67093933E+04   6.67093933E+04
   6.60000000E-03   6.57985513E+07   7.78574170E+07   7.78574170E+07   9.50917758E+03   6.14557498E+04   6.14557498E+04
   6.80000000E-03   6.36962671E+07   7.53698926E+07   7.53698926E+07   8.84267354E+03   5.66048026E+04   5.66048026E+04
   7.00000000E-03   6.17188173E+07   7.30300771E+07   7.30300771E+07   8.22514888E+03   5.21167594E+04   5.21167594E+04
   7.20000000E-03   5.98555414E+07   7.08253567E+07   7.08253567E+07   7.65192520E+03   4.79566827E+04   4.79566827E+04
   7.40000000E-03   5.80969518E+07   6.87445054E+07   6.87445054E+07   7.11887761E+03   4.40937878E+04   4.40937878E+04
   7.60000000E-03   5.64345777E+07   6.67775002E+07   6.67775002E+07   6.62235693E+03   4.05008570E+04   4.05008570E+04
   7.80000000E-03   5.48608328E+07   6.49153647E+07   6.49153647E+07   6.15912453E+03   3.71537497E+04   3.71537497E+04
   8.00000000E-03   5.33689029E+07   6.31500362E+07   6.31500362E+07   5.72629738E+03   3.40309888E+04   3.40309888E+04
   8.20000000E-03   5.19526510E+07   6.14742530E+07   6.14742530E+07   5.32130168E+03   3.11134128E+04   3.11134128E+04
   8.40000000E-03   5.06066136E+07   5.98815300E+07   5.98815300E+07   5.06545693E+03   2.87539268E+04   2.87539268E+04
   8.60000000E-03   4.80829202E+07   5.68952928E+07   5.68952928E+07   4.85704877E+03   2.66388816E+04   2.66388816E+04
   8.80000000E-03   4.49240959E+07   5.31575110E+07   5.31575110E+07   4.66014946E+03   2.46524716E+04   2.46524716E+04
   9.00000000E-03   4.19510635E+07   4.96395738E+07   4.96395738E+07   4.47390229E+03   2.27846926E+04   2.27846926E+04
   9.20000000E-03   3.91497539E+07   4.63248333E+07   4.63248333E+07   4.29753078E+03   2.10265030E+04   2.10265030E+04
   9.40000000E-03   3.65074182E+07   4.31982041E+07   4.31982041E+07   4.13032972E+03   1.93697126E+04   1.93697126E+04
   9.60000000E-03   3.40124809E+07   4.02459890E+07   4.02459890E+07   3.97165729E+03   1.78068880E+04   1.78068880E+04
   9.80000000E-03   3.16544107E+07   3.74557263E+07   3.74557263E+07   3.82092824E+03   1.63312689E+04   1.63312689E+04
   1.00000000E-02   2.94236081E+07   3.48160573E+07   3.48160573E+07   3.67760786E+03   1.49366956E+04   1.49366956E+04
   1.02000000E-02   2.73113076E+07   3.23166099E+07   3.23166099E+07   3.54120679E+03   1.36175457E+04   1.36175457E+04
   1.04000000E-02   2.53094909E+07   2.99478962E+07   2.99478962E+07   3.41127636E+03   1.23686780E+04   1.23686780E+04
   1.06000000E-02   2.34108111E+07   2.77012227E+07   2.77012227E+07   3.28740453E+03   1.11853836E+04   1.11853836E+04
   1.08000000E-02   2.16085259E+07   2.55686111E+07   2.55686111E+07   3.16921231E+03   1.00633427E+04   1.00633427E+04
   1.10000000E-02   1.98964377E+07   2.35427284E+07   2.35427284E+07   3.05635057E+03   8.99858629E+03   8.99858629E+03
   1.12000000E-02   1.82688419E+07   2.16168239E+07   2.16168239E+07   2.94849719E+03   7.98746205E+03   7.98746205E+03
   1.14000000E-02   1.67204794E+07   1.97846750E+07   1.97846750E+07   2.84535459E+03   7.02660451E+03   7.02660451E+03
   1.16000000E-02   1.52464957E+07   1.80405371E+07   1.80405371E+07   2.74664742E+03   6.11290811E+03   6.11290811E+03
   1.18000000E-02   1.38424033E+07   1.63791005E+07   1.63791005E+07   2.65212061E+03   5.24350333E+03   5.24350333E+03
   1.20000000E-02   1.25040490E+07   1.47954508E+07   1.47954508E+07   2.56153758E+03   4.41573533E+03   4.41573533E+03
   1.22000000E-02   1.12275736E+07   1.32850239E+07   1.32850239E+07   2.47357987E+03   3.91835011E+03   3.91835011E+03
   1.24000000E-02   1.00094069E+07   1.18435954E+07   1.18435954E+07   2.38814757E+03   3.72178729E+03   3.72178729E+03
   1.26000000E-02   8.84624282E+06   1.04672501E+07   1.04672501E+07   2.30614445E+03   3.53356460E+03   3.53356460E+03
   1.28000000E-02   7.73499661E+06   9.15233822E+06   9.15233822E+06   2.22738752E+03   3.35322598E+03   3.35322598E+03
   1.30000000E-02   6.67279675E+06   7.89546180E+06   7.89546180E+06   2.15170610E+03   3.18034643E+03   3.18034643E+03
   1.32000000E-02   5.65696714E+06   6.69345429E+06   6.69345429E+06   2.07894078E+03   3.01452944E+03   3.01452944E+03
   1.34000000E-02   4.68501129E+06   5.54336166E+06   5.54336166E+06   2.00894253E+03   2.85540474E+03   2.85540474E+03
   1.36000000E-02   3.75459800E+06   4.44242542E+06   4.44242542E+06   1.94157190E+03   2.70262622E+03   2.70262622E+03
