# TBinMid=3.7515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   7.71953834E+17   7.52456401E+17   7.52456401E+17   8.72764909E+17   7.56691229E+17   7.56691229E+17
   2.00000000E-04   1.38035133E+09   1.34548745E+09   1.34548745E+09   1.56061432E+09   1.35305986E+09   1.35305986E+09
   4.00000000E-04   7.04068630E+08   6.86285791E+08   6.86285791E+08   7.96014433E+08   6.90148210E+08   6.90148210E+08
   6.00000000E-04   4.74796995E+08   4.62804927E+08   4.62804927E+08   5.36801733E+08   4.65409596E+08   4.65409596E+08
   8.00000000E-04   3.58980797E+08   3.49913928E+08   3.49913928E+08   4.05860854E+08   3.51883245E+08   3.51883245E+08
   1.00000000E-03   2.88973651E+08   2.81674971E+08   2.81674971E+08   3.26711328E+08   2.83260239E+08   2.83260239E+08
   1.20000000E-03   2.42029485E+08   2.35916485E+08   2.35916485E+08   2.73636625E+08   2.37244224E+08   2.37244224E+08
   1.40000000E-03   3.35545390E+08   3.33707817E+08   3.33707817E+08   3.42932206E+08   2.87886916E+08   2.87886916E+08
   1.60000000E-03   4.26983034E+08   4.32467509E+08   4.32467509E+08   3.93762715E+08   3.24969434E+08   3.24969434E+08
   1.80000000E-03   4.88524754E+08   4.98619375E+08   4.98619375E+08   4.29691956E+08   3.51299796E+08   3.51299796E+08
   2.00000000E-03   6.87781057E+08   6.88648009E+08   6.88648009E+08   6.77144608E+08   5.53932308E+08   5.53932308E+08
   2.20000000E-03   9.32024865E+08   9.44884122E+08   9.44884122E+08   8.54421023E+08   6.99104222E+08   6.99104222E+08
   2.40000000E-03   1.14945387E+09   1.17837742E+09   1.17837742E+09   9.83088618E+08   8.04474527E+08   8.04474527E+08
   2.60000000E-03   1.31161613E+09   1.35286571E+09   1.35286571E+09   1.07718516E+09   8.81537176E+08   8.81537176E+08
   2.80000000E-03   1.55688379E+09   1.59812995E+09   1.59812995E+09   1.32203501E+09   1.11728245E+09   1.11728245E+09
   3.00000000E-03   1.77150597E+09   1.81070913E+09   1.81070913E+09   1.54752786E+09   1.33702393E+09   1.33702393E+09
   3.20000000E-03   1.94002760E+09   1.97740035E+09   1.97740035E+09   1.72585100E+09   1.51148895E+09   1.51148895E+09
   3.40000000E-03   2.10920596E+09   2.15160384E+09   2.15160384E+09   1.86749627E+09   1.65070113E+09   1.65070113E+09
   3.60000000E-03   2.28776148E+09   2.34220410E+09   2.34220410E+09   1.98027257E+09   1.76212696E+09   1.76212696E+09
   3.80000000E-03   2.43236983E+09   2.49685154E+09   2.49685154E+09   2.07008401E+09   1.85141637E+09   1.85141637E+09
   4.00000000E-03   2.59179591E+09   2.66141584E+09   2.66141584E+09   2.20257475E+09   2.00681377E+09   2.00681377E+09
   4.20000000E-03   2.74323196E+09   2.81554335E+09   2.81554335E+09   2.34081805E+09   2.17616976E+09   2.17616976E+09
   4.40000000E-03   2.86869373E+09   2.94318512E+09   2.94318512E+09   2.45569553E+09   2.31836370E+09   2.31836370E+09
   4.60000000E-03   2.97260763E+09   3.04885696E+09   3.04885696E+09   2.55117349E+09   2.43793938E+09   2.43793938E+09
   4.80000000E-03   3.05853519E+09   3.13619214E+09   3.13619214E+09   2.63044474E+09   2.53856076E+09   2.53856076E+09
   5.00000000E-03   3.12936603E+09   3.20813829E+09   3.20813829E+09   2.69610090E+09   2.62320715E+09   2.62320715E+09
   5.20000000E-03   3.18746241E+09   3.26710497E+09   3.26710497E+09   2.75026169E+09   2.69431975E+09   2.69431975E+09
   5.40000000E-03   3.23574545E+09   3.31623106E+09   3.31623106E+09   2.79467294E+09   2.75391288E+09   2.75391288E+09
   5.60000000E-03   3.27643654E+09   3.35788186E+09   3.35788186E+09   2.83078176E+09   2.80365935E+09   2.80365935E+09
   5.80000000E-03   3.30925497E+09   3.39144621E+09   3.39144621E+09   2.86078140E+09   2.85975254E+09   2.85975254E+09
   6.00000000E-03   3.33523946E+09   3.41800014E+09   3.41800014E+09   2.88518628E+09   2.91601511E+09   2.91601511E+09
   6.20000000E-03   3.35522226E+09   3.43841063E+09   3.43841063E+09   2.90421593E+09   2.96383719E+09   2.96383719E+09
   6.40000000E-03   3.37003215E+09   3.45352620E+09   3.45352620E+09   2.91860811E+09   3.00430605E+09   3.00430605E+09
   6.60000000E-03   3.38037361E+09   3.46406811E+09   3.46406811E+09   2.92899022E+09   3.03835068E+09   3.03835068E+09
   6.80000000E-03   3.38684786E+09   3.47065191E+09   3.47065191E+09   2.93589796E+09   3.06676809E+09   3.06676809E+09
   7.00000000E-03   3.38996996E+09   3.47380488E+09   3.47380488E+09   2.93979043E+09   3.09024479E+09   3.09024479E+09
   7.20000000E-03   3.39018262E+09   3.47398027E+09   3.47398027E+09   2.94106247E+09   3.10937421E+09   3.10937421E+09
   7.40000000E-03   3.38786764E+09   3.47156894E+09   3.47156894E+09   2.94005475E+09   3.12467111E+09   3.12467111E+09
   7.60000000E-03   3.38335526E+09   3.46690897E+09   3.46690897E+09   2.93706208E+09   3.13658339E+09   3.13658339E+09
   7.80000000E-03   3.37693191E+09   3.46029359E+09   3.46029359E+09   2.93234033E+09   3.14550201E+09   3.14550201E+09
   8.00000000E-03   3.36884670E+09   3.45197780E+09   3.45197780E+09   2.92611212E+09   3.15176913E+09   3.15176913E+09
   8.20000000E-03   3.35931679E+09   3.44218390E+09   3.44218390E+09   2.91857166E+09   3.15568505E+09   3.15568505E+09
   8.40000000E-03   3.34232653E+09   3.42538134E+09   3.42538134E+09   2.90111011E+09   3.14975420E+09   3.14975420E+09
   8.60000000E-03   3.31031595E+09   3.39400980E+09   3.39400980E+09   2.86621612E+09   3.12744082E+09   3.12744082E+09
   8.80000000E-03   3.26500765E+09   3.34673798E+09   3.34673798E+09   2.83217636E+09   3.10499723E+09   3.10499723E+09
   9.00000000E-03   3.22105544E+09   3.30091088E+09   3.30091088E+09   2.79896604E+09   3.08248241E+09   3.08248241E+09
   9.20000000E-03   3.17839916E+09   3.25646248E+09   3.25646248E+09   2.76656046E+09   3.05994698E+09   3.05994698E+09
   9.40000000E-03   3.13698198E+09   3.21333063E+09   3.21333063E+09   2.73493516E+09   3.03743433E+09   3.03743433E+09
   9.60000000E-03   3.09675023E+09   3.17145675E+09   3.17145675E+09   2.70406606E+09   3.01498164E+09   3.01498164E+09
   9.80000000E-03   3.05765314E+09   3.13078561E+09   3.13078561E+09   2.67392955E+09   2.99262070E+09   2.99262070E+09
   1.00000000E-02   3.01964273E+09   3.09126508E+09   3.09126508E+09   2.64450256E+09   2.97037867E+09   2.97037867E+09
   1.02000000E-02   2.98267361E+09   3.05284599E+09   3.05284599E+09   2.61576260E+09   2.94827868E+09   2.94827868E+09
   1.04000000E-02   2.94670283E+09   3.01548187E+09   3.01548187E+09   2.58768783E+09   2.92634034E+09   2.92634034E+09
   1.06000000E-02   2.91168969E+09   2.97912880E+09   2.97912880E+09   2.56025706E+09   2.90458023E+09   2.90458023E+09
   1.08000000E-02   2.87759568E+09   2.94374525E+09   2.94374525E+09   2.53344974E+09   2.88301228E+09   2.88301228E+09
   1.10000000E-02   2.84438426E+09   2.90929192E+09   2.90929192E+09   2.50724602E+09   2.86164814E+09   2.86164814E+09
   1.12000000E-02   2.81202079E+09   2.87573159E+09   2.87573159E+09   2.48162669E+09   2.84049743E+09   2.84049743E+09
   1.14000000E-02   2.78047241E+09   2.84302900E+09   2.84302900E+09   2.45657323E+09   2.81956803E+09   2.81956803E+09
   1.16000000E-02   2.74970792E+09   2.81115071E+09   2.81115071E+09   2.43206774E+09   2.79886630E+09   2.79886630E+09
   1.18000000E-02   2.71969766E+09   2.78006502E+09   2.78006502E+09   2.40809300E+09   2.77839727E+09   2.77839727E+09
   1.20000000E-02   2.69041348E+09   2.74974180E+09   2.74974180E+09   2.38463237E+09   2.75816480E+09   2.75816480E+09
   1.22000000E-02   2.66182857E+09   2.72015247E+09   2.72015247E+09   2.36166983E+09   2.73817177E+09   2.73817177E+09
   1.24000000E-02   2.62141654E+09   2.67973710E+09   2.67973710E+09   2.32124830E+09   2.69717268E+09   2.69717268E+09
   1.26000000E-02   2.57992500E+09   2.63840747E+09   2.63840747E+09   2.27881293E+09   2.65347524E+09   2.65347524E+09
   1.28000000E-02   2.53972824E+09   2.59835069E+09   2.59835069E+09   2.23779033E+09   2.61115707E+09   2.61115707E+09
