# TBinMid=2.3515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.81959047E+17   8.65863798E+17   8.65863798E+17   9.62979021E+17   8.21262532E+17   8.21262532E+17
   2.00000000E-04   1.57705460E+09   1.54827426E+09   1.54827426E+09   1.72192859E+09   1.46852154E+09   1.46852154E+09
   4.00000000E-04   8.04400044E+08   7.89720202E+08   7.89720202E+08   8.78295165E+08   7.49041147E+08   7.49041147E+08
   6.00000000E-04   5.42456669E+08   5.32557144E+08   5.32557144E+08   5.92288716E+08   5.05124743E+08   5.05124743E+08
   8.00000000E-04   4.10136393E+08   4.02651638E+08   4.02651638E+08   4.47813018E+08   3.81910763E+08   3.81910763E+08
   1.00000000E-03   3.30153067E+08   3.24127962E+08   3.24127962E+08   3.60482132E+08   3.07431898E+08   3.07431898E+08
   1.20000000E-03   2.76519249E+08   2.71472930E+08   2.71472930E+08   3.01921315E+08   2.57489165E+08   2.57489165E+08
   1.40000000E-03   3.75596140E+08   3.76913304E+08   3.76913304E+08   3.65564750E+08   3.06213931E+08   3.06213931E+08
   1.60000000E-03   4.75732315E+08   4.86813166E+08   4.86813166E+08   4.11908126E+08   3.41637902E+08   3.41637902E+08
   1.80000000E-03   5.43406131E+08   5.60636662E+08   5.60636662E+08   4.45649355E+08   3.67436162E+08   3.67436162E+08
   2.00000000E-03   7.50991679E+08   7.59670953E+08   7.59670953E+08   6.97576345E+08   5.71111527E+08   5.71111527E+08
   2.20000000E-03   1.03661056E+09   1.06426916E+09   1.06426916E+09   8.77987197E+08   7.16906319E+08   7.16906319E+08
   2.40000000E-03   1.29716389E+09   1.34836885E+09   1.34836885E+09   1.00886839E+09   8.22621322E+08   8.22621322E+08
   2.60000000E-03   1.49198353E+09   1.56120119E+09   1.56120119E+09   1.10452915E+09   8.99840482E+08   8.99840482E+08
   2.80000000E-03   1.78682611E+09   1.85849881E+09   1.85849881E+09   1.38557246E+09   1.17243830E+09   1.17243830E+09
   3.00000000E-03   2.04417986E+09   2.11535961E+09   2.11535961E+09   1.64538216E+09   1.42737592E+09   1.42737592E+09
   3.20000000E-03   2.24657733E+09   2.31706637E+09   2.31706637E+09   1.85139907E+09   1.63028468E+09   1.63028468E+09
   3.40000000E-03   2.45311388E+09   2.53135599E+09   2.53135599E+09   2.01555025E+09   1.79264848E+09   1.79264848E+09
   3.60000000E-03   2.67289531E+09   2.76737244E+09   2.76737244E+09   2.14671773E+09   1.92302604E+09   1.92302604E+09
   3.80000000E-03   2.85129892E+09   2.95924762E+09   2.95924762E+09   2.25162076E+09   2.02789723E+09   2.02789723E+09
   4.00000000E-03   3.05869384E+09   3.17303644E+09   3.17303644E+09   2.42557031E+09   2.23186222E+09   2.23186222E+09
   4.20000000E-03   3.25905384E+09   3.37638876E+09   3.37638876E+09   2.61152091E+09   2.45778741E+09   2.45778741E+09
   4.40000000E-03   3.42583156E+09   3.54551203E+09   3.54551203E+09   2.76717817E+09   2.64841946E+09   2.64841946E+09
   4.60000000E-03   3.56471460E+09   3.68621011E+09   3.68621011E+09   2.89763236E+09   2.80961697E+09   2.80961697E+09
   4.80000000E-03   3.68028259E+09   3.80315559E+09   3.80315559E+09   3.00698593E+09   2.94610844E+09   2.94610844E+09
   5.00000000E-03   3.77625389E+09   3.90014176E+09   3.90014176E+09   3.09857295E+09   3.06174240E+09   3.06174240E+09
   5.20000000E-03   3.85567060E+09   3.98027162E+09   3.98027162E+09   3.17512379E+09   3.15967529E+09   3.15967529E+09
   5.40000000E-03   3.91985009E+09   4.04469442E+09   4.04469442E+09   3.23889012E+09   3.24251411E+09   3.24251411E+09
   5.60000000E-03   3.97023647E+09   4.09477903E+09   4.09477903E+09   3.29174078E+09   3.31242609E+09   3.31242609E+09
   5.80000000E-03   4.01772996E+09   4.14130600E+09   4.14130600E+09   3.34599811E+09   3.39777907E+09   3.39777907E+09
   6.00000000E-03   4.06005289E+09   4.18230493E+09   4.18230493E+09   3.39732149E+09   3.48616956E+09   3.48616956E+09
   6.20000000E-03   4.09405209E+09   4.21497685E+09   4.21497685E+09   3.44016543E+09   3.56245807E+09   3.56245807E+09
   6.40000000E-03   4.12085204E+09   4.24045199E+09   4.24045199E+09   3.47564284E+09   3.62817288E+09   3.62817288E+09
   6.60000000E-03   4.14141008E+09   4.25969229E+09   4.25969229E+09   3.50470328E+09   3.68462178E+09   3.68462178E+09
   6.80000000E-03   4.15654462E+09   4.27351975E+09   4.27351975E+09   3.52816024E+09   3.73292853E+09   3.73292853E+09
   7.00000000E-03   4.16695788E+09   4.28263948E+09   4.28263948E+09   3.54671336E+09   3.77406264E+09   3.77406264E+09
   7.20000000E-03   4.17325459E+09   4.28765840E+09   4.28765840E+09   3.56096653E+09   3.80886354E+09   3.80886354E+09
   7.40000000E-03   4.17595719E+09   4.28910067E+09   4.28910067E+09   3.57144270E+09   3.83806059E+09   3.83806059E+09
   7.60000000E-03   4.17551840E+09   4.28742033E+09   4.28742033E+09   3.57859623E+09   3.86228956E+09   3.86228956E+09
   7.80000000E-03   4.17233172E+09   4.28301182E+09   4.28301182E+09   3.58282299E+09   3.88210631E+09   3.88210631E+09
   8.00000000E-03   4.16674002E+09   4.27621872E+09   4.27621872E+09   3.58446889E+09   3.89799828E+09   3.89799828E+09
   8.20000000E-03   4.15904285E+09   4.26734103E+09   4.26734103E+09   3.58383695E+09   3.91039401E+09   3.91039401E+09
   8.40000000E-03   4.14271612E+09   4.25038056E+09   4.25038056E+09   3.57152242E+09   3.90964782E+09   3.90964782E+09
   8.60000000E-03   4.10919212E+09   4.21647246E+09   4.21647246E+09   3.54057053E+09   3.88863695E+09   3.88863695E+09
   8.80000000E-03   4.05616067E+09   4.15943065E+09   4.15943065E+09   3.50985480E+09   3.86701036E+09   3.86701036E+09
   9.00000000E-03   4.00459931E+09   4.10407171E+09   4.10407171E+09   3.47941095E+09   3.84487812E+09   3.84487812E+09
   9.20000000E-03   3.95445029E+09   4.05032254E+09   4.05032254E+09   3.44926827E+09   3.82233630E+09   3.82233630E+09
   9.40000000E-03   3.90565839E+09   3.99811394E+09   3.99811394E+09   3.41945057E+09   3.79946880E+09   3.79946880E+09
   9.60000000E-03   3.85817083E+09   3.94738043E+09   3.94738043E+09   3.38997703E+09   3.77634894E+09   3.77634894E+09
   9.80000000E-03   3.81193717E+09   3.89805997E+09   3.89805997E+09   3.36086288E+09   3.75304088E+09   3.75304088E+09
   1.00000000E-02   3.76690930E+09   3.85009384E+09   3.85009384E+09   3.33211995E+09   3.72960072E+09   3.72960072E+09
   1.02000000E-02   3.72304126E+09   3.80342637E+09   3.80342637E+09   3.30375721E+09   3.70607756E+09   3.70607756E+09
   1.04000000E-02   3.68028923E+09   3.75800484E+09   3.75800484E+09   3.27578119E+09   3.68251438E+09   3.68251438E+09
