# TBinMid=2.6515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.30543419E+17   8.13750510E+17   8.13750510E+17   9.16176295E+17   7.91285114E+17   7.91285114E+17
   2.00000000E-04   1.48511694E+09   1.45508909E+09   1.45508909E+09   1.63823938E+09   1.41491811E+09   1.41491811E+09
   4.00000000E-04   7.57505879E+08   7.42189728E+08   7.42189728E+08   8.35608245E+08   7.21699928E+08   7.21699928E+08
   6.00000000E-04   5.10833035E+08   5.00504408E+08   5.00504408E+08   5.63502288E+08   4.86686869E+08   4.86686869E+08
   8.00000000E-04   3.86226644E+08   3.78417456E+08   3.78417456E+08   4.26048400E+08   3.67970399E+08   3.67970399E+08
   1.00000000E-03   3.10906111E+08   3.04619843E+08   3.04619843E+08   3.42961972E+08   2.96210134E+08   2.96210134E+08
   1.20000000E-03   2.60398987E+08   2.55133932E+08   2.55133932E+08   2.87247329E+08   2.48090391E+08   2.48090391E+08
   1.40000000E-03   3.54628359E+08   3.55184628E+08   3.55184628E+08   3.48952297E+08   2.93856769E+08   2.93856769E+08
   1.60000000E-03   4.49103149E+08   4.58656369E+08   4.58656369E+08   3.93782051E+08   3.27027656E+08   3.27027656E+08
   1.80000000E-03   5.13429284E+08   5.28611674E+08   5.28611674E+08   4.26982913E+08   3.51607120E+08   3.51607120E+08
   2.00000000E-03   7.15003310E+08   7.21588083E+08   7.21588083E+08   6.73058255E+08   5.47489716E+08   5.47489716E+08
   2.20000000E-03   9.90053649E+08   1.01442282E+09   1.01442282E+09   8.49350710E+08   6.87721646E+08   6.87721646E+08
   2.40000000E-03   1.24014275E+09   1.28666687E+09   1.28666687E+09   9.77306523E+08   7.89416334E+08   7.89416334E+08
   2.60000000E-03   1.42716848E+09   1.49065108E+09   1.49065108E+09   1.07088465E+09   8.63710701E+08   8.63710701E+08
   2.80000000E-03   1.71124950E+09   1.77676193E+09   1.77676193E+09   1.34341353E+09   1.12627522E+09   1.12627522E+09
   3.00000000E-03   1.95892476E+09   2.02373353E+09   2.02373353E+09   1.59462775E+09   1.37122897E+09   1.37122897E+09
   3.20000000E-03   2.15374433E+09   2.21771564E+09   2.21771564E+09   1.79381399E+09   1.56619241E+09   1.56619241E+09
   3.40000000E-03   2.35483280E+09   2.42655073E+09   2.42655073E+09   1.95250904E+09   1.72219943E+09   1.72219943E+09
   3.60000000E-03   2.57031543E+09   2.65827545E+09   2.65827545E+09   2.07930417E+09   1.84747336E+09   1.84747336E+09
   3.80000000E-03   2.74537274E+09   2.84682885E+09   2.84682885E+09   2.18069855E+09   1.94824014E+09   1.94824014E+09
   4.00000000E-03   2.94595910E+09   3.05417378E+09   3.05417378E+09   2.34594914E+09   2.14557557E+09   2.14557557E+09
   4.20000000E-03   3.13836550E+09   3.25008305E+09   3.25008305E+09   2.52129308E+09   2.36365712E+09   2.36365712E+09
   4.40000000E-03   3.29850436E+09   3.41302189E+09   3.41302189E+09   2.66794741E+09   2.54768946E+09   2.54768946E+09
   4.60000000E-03   3.43184144E+09   3.54858046E+09   3.54858046E+09   2.79073879E+09   2.70332376E+09   2.70332376E+09
   4.80000000E-03   3.54277770E+09   3.66125935E+09   3.66125935E+09   2.89355670E+09   2.83512121E+09   2.83512121E+09
   5.00000000E-03   3.63488635E+09   3.75471226E+09   3.75471226E+09   2.97956166E+09   2.94679425E+09   2.94679425E+09
   5.20000000E-03   3.71109067E+09   3.83192799E+09   3.83192799E+09   3.05134149E+09   3.04138774E+09   3.04138774E+09
   5.40000000E-03   3.77429967E+09   3.89596098E+09   3.89596098E+09   3.11103000E+09   3.12141660E+09   3.12141660E+09
   5.60000000E-03   3.82678787E+09   3.94918089E+09   3.94918089E+09   3.16039793E+09   3.18897154E+09   3.18897154E+09
   5.80000000E-03   3.87445973E+09   3.99696314E+09   3.99696314E+09   3.20914714E+09   3.27275814E+09   3.27275814E+09
   6.00000000E-03   3.91597432E+09   4.03821358E+09   4.03821358E+09   3.25412075E+09   3.35982506E+09   3.35982506E+09
   6.20000000E-03   3.94939455E+09   4.07126549E+09   4.07126549E+09   3.29137085E+09   3.43504965E+09   3.43504965E+09
   6.40000000E-03   3.97581248E+09   4.09722816E+09   4.09722816E+09   3.32191818E+09   3.49992512E+09   3.49992512E+09
   6.60000000E-03   3.99615795E+09   4.11704591E+09   4.11704591E+09   3.34663322E+09   3.55572941E+09   3.55572941E+09
   6.80000000E-03   4.01122594E+09   4.13152589E+09   4.13152589E+09   3.36626129E+09   3.60356077E+09   3.60356077E+09
   7.00000000E-03   4.02169865E+09   4.14136062E+09   4.14136062E+09   3.38144308E+09   3.64436679E+09   3.64436679E+09
   7.20000000E-03   4.02816359E+09   4.14714635E+09   4.14714635E+09   3.39273124E+09   3.67896806E+09   3.67896806E+09
   7.40000000E-03   4.03112841E+09   4.14939817E+09   4.14939817E+09   3.40060412E+09   3.70807764E+09   3.70807764E+09
   7.60000000E-03   4.03103307E+09   4.14856237E+09   4.14856237E+09   3.40547705E+09   3.73231717E+09   3.73231717E+09
   7.80000000E-03   4.02826000E+09   4.14502677E+09   4.14502677E+09   3.40771168E+09   3.75223027E+09   3.75223027E+09
   8.00000000E-03   4.02314247E+09   4.13912928E+09   4.13912928E+09   3.40762382E+09   3.76829365E+09   3.76829365E+09
   8.20000000E-03   4.01597169E+09   4.13116503E+09   4.13116503E+09   3.40548992E+09   3.78092652E+09   3.78092652E+09
   8.40000000E-03   4.00027282E+09   4.11518382E+09   4.11518382E+09   3.39199846E+09   3.78134890E+09   3.78134890E+09
   8.60000000E-03   3.96817007E+09   4.08303028E+09   4.08303028E+09   3.36081808E+09   3.76362814E+09   3.76362814E+09
   8.80000000E-03   3.91886777E+09   4.03045154E+09   4.03045154E+09   3.32998320E+09   3.74513521E+09   3.74513521E+09
   9.00000000E-03   3.87085830E+09   3.97932589E+09   3.97932589E+09   3.29951788E+09   3.72599094E+09   3.72599094E+09
   9.20000000E-03   3.82409597E+09   3.92959655E+09   3.92959655E+09   3.26944106E+09   3.70630116E+09   3.70630116E+09
