# TBinMid=3.2515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.07625957E+17   7.86244815E+17   7.86244815E+17   9.18353738E+17   7.94758749E+17   7.94758749E+17
   2.00000000E-04   1.44413761E+09   1.40590542E+09   1.40590542E+09   1.64213292E+09   1.42112941E+09   1.42112941E+09
   4.00000000E-04   7.36603765E+08   7.17102870E+08   7.17102870E+08   8.37594205E+08   7.24868093E+08   7.24868093E+08
   6.00000000E-04   4.96737448E+08   4.83586789E+08   4.83586789E+08   5.64841543E+08   4.88823359E+08   4.88823359E+08
   8.00000000E-04   3.75569362E+08   3.65626515E+08   3.65626515E+08   4.27060974E+08   3.69585740E+08   3.69585740E+08
   1.00000000E-03   3.02327175E+08   2.94323346E+08   2.94323346E+08   3.43777077E+08   2.97510457E+08   2.97510457E+08
   1.20000000E-03   2.53213710E+08   2.46510114E+08   2.46510114E+08   2.87930019E+08   2.49179475E+08   2.49179475E+08
   1.40000000E-03   3.57748430E+08   3.56824814E+08   3.56824814E+08   3.60007851E+08   3.02021809E+08   3.02021809E+08
   1.60000000E-03   4.58277562E+08   4.66265366E+08   4.66265366E+08   4.11254960E+08   3.39448228E+08   3.39448228E+08
   1.80000000E-03   5.30131039E+08   5.43439242E+08   5.43439242E+08   4.53569494E+08   3.71091163E+08   3.71091163E+08
   2.00000000E-03   7.43010834E+08   7.47048159E+08   7.47048159E+08   7.14779537E+08   5.85356597E+08   5.85356597E+08
   2.20000000E-03   1.01487048E+09   1.03414195E+09   1.03414195E+09   9.01911923E+08   7.38865944E+08   7.38865944E+08
   2.40000000E-03   1.25453376E+09   1.29262399E+09   1.29262399E+09   1.03773309E+09   8.50290640E+08   8.50290640E+08
   2.60000000E-03   1.43335550E+09   1.48585934E+09   1.48585934E+09   1.13706123E+09   9.31783683E+08   9.31783683E+08
   2.80000000E-03   1.70521026E+09   1.75822261E+09   1.75822261E+09   1.40588956E+09   1.19535439E+09   1.19535439E+09
   3.00000000E-03   1.93798706E+09   1.98951781E+09   1.98951781E+09   1.64665095E+09   1.43405416E+09   1.43405416E+09
   3.20000000E-03   2.12069661E+09   2.17080672E+09   2.17080672E+09   1.83707154E+09   1.62364516E+09   1.62364516E+09
   3.40000000E-03   2.30606526E+09   2.36242494E+09   2.36242494E+09   1.98834693E+09   1.77499431E+09   1.77499431E+09
   3.60000000E-03   2.49662005E+09   2.56583326E+09   2.56583326E+09   2.10881005E+09   1.89619694E+09   1.89619694E+09
   3.80000000E-03   2.65078948E+09   2.73068426E+09   2.73068426E+09   2.20476135E+09   1.99337930E+09   1.99337930E+09
