# TBinMid=2.1515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.41296298E+17   9.30735945E+17   9.30735945E+17   9.91777218E+17   8.42938649E+17   8.42938649E+17
   2.00000000E-04   1.68315713E+09   1.66427388E+09   1.66427388E+09   1.77342342E+09   1.50728118E+09   1.50728118E+09
   4.00000000E-04   8.58519209E+08   8.48887527E+08   8.48887527E+08   9.04560864E+08   7.68811078E+08   7.68811078E+08
   6.00000000E-04   5.78952567E+08   5.72457328E+08   5.72457328E+08   6.10001301E+08   5.18456830E+08   5.18456830E+08
   8.00000000E-04   4.37729926E+08   4.32819057E+08   4.32819057E+08   4.61205010E+08   3.91990783E+08   3.91990783E+08
   1.00000000E-03   3.52365409E+08   3.48412240E+08   3.48412240E+08   3.71262466E+08   3.15546149E+08   3.15546149E+08
   1.20000000E-03   2.95123165E+08   2.91812193E+08   2.91812193E+08   3.10950369E+08   2.64285244E+08   2.64285244E+08
   1.40000000E-03   3.97460743E+08   4.01616875E+08   4.01616875E+08   3.71842407E+08   3.10448906E+08   3.10448906E+08
   1.60000000E-03   5.02188695E+08   5.17394966E+08   5.17394966E+08   4.15769457E+08   3.43677678E+08   3.43677678E+08
   1.80000000E-03   5.73811135E+08   5.95906904E+08   5.95906904E+08   4.49418205E+08   3.69284257E+08   3.69284257E+08
   2.00000000E-03   7.86817469E+08   8.00614279E+08   8.00614279E+08   7.05382462E+08   5.76850564E+08   5.76850564E+08
   2.20000000E-03   1.08661201E+09   1.12145031E+09   1.12145031E+09   8.88713744E+08   7.25475412E+08   7.25475412E+08
   2.40000000E-03   1.35993255E+09   1.42026387E+09   1.42026387E+09   1.02173890E+09   8.33281270E+08   8.33281270E+08
   2.60000000E-03   1.56430331E+09   1.64410635E+09   1.64410635E+09   1.11898919E+09   9.12062250E+08   9.12062250E+08
   2.80000000E-03   1.87346206E+09   1.95627057E+09   1.95627057E+09   1.41151308E+09   1.19963246E+09   1.19963246E+09
   3.00000000E-03   2.14180227E+09   2.22452352E+09   2.22452352E+09   1.68025742E+09   1.46687651E+09   1.46687651E+09
   3.20000000E-03   2.35279833E+09   2.43511437E+09   2.43511437E+09   1.89344667E+09   1.67969878E+09   1.67969878E+09
   3.40000000E-03   2.57065373E+09   2.66175508E+09   2.66175508E+09   2.06339260E+09   1.85010306E+09   1.85010306E+09
   3.60000000E-03   2.80267556E+09   2.91140947E+09   2.91140947E+09   2.19926451E+09   1.98703657E+09   1.98703657E+09
   3.80000000E-03   2.99106941E+09   3.11441710E+09   3.11441710E+09   2.30799955E+09   2.09727419E+09   2.09727419E+09
   4.00000000E-03   3.21055933E+09   3.34093279E+09   3.34093279E+09   2.49096364E+09   2.31790871E+09   2.31790871E+09
   4.20000000E-03   3.42133165E+09   3.55517639E+09   3.55517639E+09   2.68513059E+09   2.56075213E+09   2.56075213E+09
   4.40000000E-03   3.59679148E+09   3.73336201E+09   3.73336201E+09   2.84775404E+09   2.76583100E+09   2.76583100E+09
   4.60000000E-03   3.74291876E+09   3.88160342E+09   3.88160342E+09   2.98413012E+09   2.93940568E+09   2.93940568E+09
   4.80000000E-03   3.86452858E+09   4.00482273E+09   4.00482273E+09   3.09852761E+09   3.08652975E+09   3.08652975E+09
   5.00000000E-03   3.96553052E+09   4.10701583E+09   4.10701583E+09   3.19441608E+09   3.21131700E+09   3.21131700E+09
   5.20000000E-03   4.04912319E+09   4.19145145E+09   4.19145145E+09   3.27463715E+09   3.31714199E+09   3.31714199E+09
   5.40000000E-03   4.11766521E+09   4.26049484E+09   4.26049484E+09   3.34153444E+09   3.40679236E+09   3.40679236E+09
   5.60000000E-03   4.17321619E+09   4.31622984E+09   4.31622984E+09   3.39705335E+09   3.48258590E+09   3.48258590E+09
   5.80000000E-03   4.22598609E+09   4.36837894E+09   4.36837894E+09   3.45500478E+09   3.57797195E+09   3.57797195E+09
   6.00000000E-03   4.27305539E+09   4.41439735E+09   4.41439735E+09   3.50991756E+09   3.67690045E+09   3.67690045E+09
   6.20000000E-03   4.31112382E+09   4.45136542E+09   4.45136542E+09   3.55589011E+09   3.76252207E+09   3.76252207E+09
   6.40000000E-03   4.34140215E+09   4.48050576E+09   4.48050576E+09   3.59409263E+09   3.83651033E+09   3.83651033E+09
   6.60000000E-03   4.36492154E+09   4.50285930E+09   4.50285930E+09   3.62552378E+09   3.90029779E+09   3.90029779E+09
   6.80000000E-03   4.38256374E+09   4.51931588E+09   4.51931588E+09   3.65103930E+09   3.95511585E+09   3.95511585E+09
   7.00000000E-03   4.39508563E+09   4.53063903E+09   4.53063903E+09   3.67137530E+09   4.00202717E+09   4.00202717E+09
   7.20000000E-03   4.40313919E+09   4.53748626E+09   4.53748626E+09   3.68716730E+09   4.04195222E+09   4.04195222E+09
   7.40000000E-03   4.40728788E+09   4.54042561E+09   4.54042561E+09   3.69896578E+09   4.07569100E+09   4.07569100E+09
   7.60000000E-03   4.40802020E+09   4.53994934E+09   4.53994934E+09   3.70724911E+09   4.10394113E+09   4.10394113E+09
   7.80000000E-03   4.40576083E+09   4.53648528E+09   4.53648528E+09   3.71243420E+09   4.12731277E+09   4.12731277E+09
   8.00000000E-03   4.40088002E+09   4.53040624E+09   4.53040624E+09   3.71488542E+09   4.14634117E+09   4.14634117E+09
   8.20000000E-03   4.39370134E+09   4.52203792E+09   4.52203792E+09   3.71492205E+09   4.16149708E+09   4.16149708E+09
   8.40000000E-03   4.37731893E+09   4.50503299E+09   4.50503299E+09   3.70258171E+09   4.16262550E+09   4.16262550E+09
   8.60000000E-03   4.34351637E+09   4.47068841E+09   4.47068841E+09   3.67229980E+09   4.14409848E+09   4.14409848E+09
   8.80000000E-03   4.29036816E+09   4.41342082E+09   4.41342082E+09   3.64214008E+09   4.12465484E+09   4.12465484E+09
   9.00000000E-03   4.23858077E+09   4.35772414E+09   4.35772414E+09   3.61214951E+09   4.10443298E+09   4.10443298E+09
   9.20000000E-03   4.18810850E+09   4.30353781E+09   4.30353781E+09   3.58236745E+09   4.08355429E+09   4.08355429E+09
   9.40000000E-03   4.13890684E+09   4.25080380E+09   4.25080380E+09   3.55282669E+09   4.06212537E+09   4.06212537E+09
   9.60000000E-03   4.09093254E+09   4.19946652E+09   4.19946652E+09   3.52355447E+09   4.04023993E+09   4.04023993E+09
   9.80000000E-03   4.04414370E+09   4.14947280E+09   4.14947280E+09   3.49457322E+09   4.01798042E+09   4.01798042E+09
   1.00000000E-02   3.99849978E+09   4.10077181E+09   4.10077181E+09   3.46590127E+09   3.99541949E+09   3.99541949E+09
   1.02000000E-02   3.95396166E+09   4.05331494E+09   4.05331494E+09   3.43755343E+09   3.97262113E+09   3.97262113E+09
   1.04000000E-02   3.91049160E+09   4.00705579E+09   4.00705579E+09   3.40954150E+09   3.94964181E+09   3.94964181E+09
   1.06000000E-02   3.86805325E+09   3.96195002E+09   3.96195002E+09   3.38187465E+09   3.92653129E+09   3.92653129E+09
   1.08000000E-02   3.82661162E+09   3.91795528E+09   3.91795528E+09   3.35455984E+09   3.90333350E+09   3.90333350E+09
   1.10000000E-02   3.78613308E+09   3.87503113E+09   3.87503113E+09   3.32760210E+09   3.88008719E+09   3.88008719E+09
   1.12000000E-02   3.74658528E+09   3.83313895E+09   3.83313895E+09   3.30100483E+09   3.85682654E+09   3.85682654E+09
   1.14000000E-02   3.70793714E+09   3.79224186E+09   3.79224186E+09   3.27476999E+09   3.83358166E+09   3.83358166E+09
   1.16000000E-02   3.67015881E+09   3.75230461E+09   3.75230461E+09   3.24889837E+09   3.81037912E+09   3.81037912E+09
   1.18000000E-02   3.63322162E+09   3.71329355E+09   3.71329355E+09   3.22338968E+09   3.78724227E+09   3.78724227E+09
