# TBinMid=-0.0035 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   4.61236952E+16   5.45488938E+16   5.45488938E+16   1.55682723E+14   1.29104102E+14   1.29104102E+14
   2.00000000E-04   8.24750152E+07   9.75403386E+07   9.75403386E+07   2.78380448E+05   2.30854504E+05   2.30854504E+05
   4.00000000E-04   4.20676023E+07   4.97518935E+07   4.97518935E+07   1.41992068E+05   1.17750757E+05   1.17750757E+05
   6.00000000E-04   2.83687844E+07   3.35507769E+07   3.35507769E+07   9.57540280E+04   7.94066136E+04   7.94066136E+04
   8.00000000E-04   2.14488485E+07   2.53668089E+07   2.53668089E+07   7.23969562E+04   6.00371311E+04   6.00371311E+04
   1.00000000E-03   1.72659711E+07   2.04198649E+07   2.04198649E+07   5.82783619E+04   4.83289054E+04   4.83289054E+04
   1.20000000E-03   1.44610904E+07   1.71026299E+07   1.71026299E+07   4.88109621E+04   4.04778085E+04   4.04778085E+04
   1.40000000E-03   2.04409522E+07   2.41779567E+07   2.41779567E+07   5.25017825E+04   5.53817867E+04   5.53817867E+04
   1.60000000E-03   2.72435455E+07   3.22270978E+07   3.22270978E+07   5.44668805E+04   6.50104038E+04   6.50104038E+04
   1.80000000E-03   3.15533008E+07   3.73267519E+07   3.73267519E+07   5.49785725E+04   7.25466836E+04   7.25466836E+04
   2.00000000E-03   3.43037420E+07   4.05816439E+07   4.05816439E+07   5.40033848E+04   8.82356276E+04   8.82356276E+04
   2.20000000E-03   5.19635740E+07   6.14786531E+07   6.14786531E+07   5.28133065E+04   9.90824088E+04   9.90824088E+04
   2.40000000E-03   6.82177857E+07   8.07123971E+07   8.07123971E+07   5.15247149E+04   1.06615417E+05   1.06615417E+05
   2.60000000E-03   8.04495681E+07   9.51864304E+07   9.51864304E+07   5.02042646E+04   1.11822179E+05   1.11822179E+05
   2.80000000E-03   8.97287852E+07   1.06167164E+08   1.06167164E+08   4.66741381E+04   1.18630286E+05   1.18630286E+05
   3.00000000E-03   9.68027582E+07   1.14538364E+08   1.14538364E+08   4.35434913E+04   1.23677201E+05   1.23677201E+05
   3.20000000E-03   1.02202246E+08   1.20928077E+08   1.20928077E+08   4.08053276E+04   1.27309084E+05   1.27309084E+05
