# TBinMid=0.4515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.41267574E+18   2.46632388E+18   2.46632388E+18   2.10294750E+18   1.74766556E+18   1.74766556E+18
   2.00000000E-04   4.31417013E+09   4.41009981E+09   4.41009981E+09   3.76033678E+09   3.12504761E+09   3.12504761E+09
   4.00000000E-04   2.20050634E+09   2.24943668E+09   2.24943668E+09   1.91801543E+09   1.59397679E+09   1.59397679E+09
   6.00000000E-04   1.48393743E+09   1.51693419E+09   1.51693419E+09   1.29343636E+09   1.07491707E+09   1.07491707E+09
   8.00000000E-04   1.12196380E+09   1.14691173E+09   1.14691173E+09   9.77931240E+08   8.12714890E+08   8.12714890E+08
   1.00000000E-03   9.03162453E+08   9.23245128E+08   9.23245128E+08   7.87218603E+08   6.54222152E+08   6.54222152E+08
   1.20000000E-03   7.56442473E+08   7.73262690E+08   7.73262690E+08   6.59333861E+08   5.47942866E+08   5.47942866E+08
   1.40000000E-03   1.02027471E+09   1.05977036E+09   1.05977036E+09   7.98529215E+08   6.67887773E+08   6.67887773E+08
   1.60000000E-03   1.26444322E+09   1.33273639E+09   1.33273639E+09   8.85019703E+08   7.42640000E+08   7.42640000E+08
   1.80000000E-03   1.45975146E+09   1.54347007E+09   1.54347007E+09   9.95680662E+08   8.43118704E+08   8.43118704E+08
   2.00000000E-03   1.85241874E+09   1.92551397E+09   1.92551397E+09   1.44487729E+09   1.26247639E+09   1.26247639E+09
   2.20000000E-03   2.75292956E+09   2.93225750E+09   2.93225750E+09   1.76481395E+09   1.56190993E+09   1.56190993E+09
   2.40000000E-03   3.54107513E+09   3.82247205E+09   3.82247205E+09   1.99540793E+09   1.77837794E+09   1.77837794E+09
   2.60000000E-03   4.13274116E+09   4.49185354E+09   4.49185354E+09   2.16260596E+09   1.93591757E+09   1.93591757E+09
   2.80000000E-03   4.92970694E+09   5.32153779E+09   5.32153779E+09   2.78929578E+09   2.73432255E+09   2.73432255E+09
   3.00000000E-03   5.55934412E+09   5.97505117E+09   5.97505117E+09   3.29554878E+09   3.38411938E+09   3.38411938E+09
   3.20000000E-03   6.05227427E+09   6.48584673E+09   6.48584673E+09   3.69662278E+09   3.90232774E+09   3.90232774E+09
   3.40000000E-03   6.73322911E+09   7.23394645E+09   7.23394645E+09   4.01586321E+09   4.31792036E+09   4.31792036E+09
   3.60000000E-03   7.44754478E+09   8.03318940E+09   8.03318940E+09   4.27065206E+09   4.65249934E+09   4.65249934E+09
   3.80000000E-03   8.03090622E+09   8.68676196E+09   8.68676196E+09   4.47413633E+09   4.92242697E+09   4.92242697E+09
   4.00000000E-03   8.72424870E+09   9.42165228E+09   9.42165228E+09   4.95443859E+09   5.68724940E+09   5.68724940E+09
   4.20000000E-03   9.32892607E+09   1.00582772E+10   1.00582772E+10   5.39790752E+09   6.40384802E+09   6.40384802E+09
