# TBinMid=0.055 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.14023688E-19   4.25498782E-19   4.25498782E-19   2.65682256E-19   6.99669498E-19   6.99669498E-19
   2.00000000E-04   4.83664366E+05   2.71049745E+05   2.71049745E+05   1.58403815E+05   4.15182515E+05   4.15182515E+05
   4.00000000E-04   2.80730649E+06   1.85056542E+06   1.85056542E+06   9.35101902E+05   2.40339423E+06   2.40339423E+06
   6.00000000E-04   7.73285456E+06   6.20732382E+06   6.20732382E+06   2.66432216E+06   6.60057684E+06   6.60057684E+06
   8.00000000E-04   1.57090299E+07   1.53573422E+07   1.53573422E+07   5.69077309E+06   1.33739771E+07   1.33739771E+07
   1.00000000E-03   2.70138690E+07   3.16837577E+07   3.16837577E+07   1.04317831E+07   2.29575850E+07   2.29575850E+07
   1.20000000E-03   4.18060680E+07   5.76756609E+07   5.76756609E+07   1.73874072E+07   3.55051981E+07   3.55051981E+07
   1.40000000E-03   6.01507188E+07   9.56851371E+07   9.56851371E+07   2.71275804E+07   5.11169053E+07   5.11169053E+07
   1.60000000E-03   8.20349646E+07   1.47734466E+08   1.47734466E+08   4.02676530E+07   6.98529334E+07   6.98529334E+07
   1.80000000E-03   1.07379306E+08   2.15381648E+08   2.15381648E+08   5.74389614E+07   9.17407178E+07   9.17407178E+07
   2.00000000E-03   1.36046998E+08   2.99641638E+08   2.99641638E+08   7.92587029E+07   1.16778248E+08   1.16778248E+08
   2.20000000E-03   1.67852595E+08   4.00955825E+08   4.00955825E+08   1.06301857E+08   1.44935456E+08   1.44935456E+08
   2.40000000E-03   2.02570082E+08   5.19200450E+08   5.19200450E+08   1.39076824E+08   1.76154716E+08   1.76154716E+08
   2.60000000E-03   2.39940690E+08   6.53724528E+08   6.53724528E+08   1.78005680E+08   2.10351112E+08   2.10351112E+08
   2.80000000E-03   2.79680403E+08   8.03408520E+08   8.03408520E+08   2.23409417E+08   2.47412855E+08   2.47412855E+08
   3.00000000E-03   3.21487059E+08   9.66736140E+08   9.66736140E+08   2.75498125E+08   2.87202063E+08   2.87202063E+08
   3.20000000E-03   3.65046959E+08   1.14187296E+09   1.14187296E+09   3.34365833E+08   3.29555997E+08   3.29555997E+08
   3.40000000E-03   4.10040921E+08   1.32674672E+09   1.32674672E+09   3.99989547E+08   3.74288755E+08   3.74288755E+08
   3.60000000E-03   4.56149702E+08   1.51912551E+09   1.51912551E+09   4.72231943E+08   4.21193407E+08   4.21193407E+08
   3.80000000E-03   5.03058762E+08   1.71669091E+09   1.71669091E+09   5.50847092E+08   4.70044496E+08   4.70044496E+08
   4.00000000E-03   5.50462356E+08   1.91710425E+09   1.91710425E+09   6.35488650E+08   5.20600825E+08   5.20600825E+08
   4.20000000E-03   5.98066962E+08   2.11806465E+09   2.11806465E+09   7.25719899E+08   5.72608443E+08   5.72608443E+08
   4.40000000E-03   6.45594065E+08   2.31735843E+09   2.31735843E+09   8.21025127E+08   6.25803746E+08   6.25803746E+08
   4.60000000E-03   6.92782341E+08   2.51289962E+09   2.51289962E+09   9.20821837E+08   6.79916613E+08   6.79916613E+08
   4.80000000E-03   7.39389271E+08   2.70276186E+09   2.70276186E+09   1.02447338E+09   7.34673502E+08   7.34673502E+08
   5.00000000E-03   7.85192257E+08   2.88520216E+09   2.88520216E+09   1.13130160E+09   7.89800441E+08   7.89800441E+08
   5.20000000E-03   8.29989277E+08   3.05867725E+09   3.05867725E+09   1.24059928E+09   8.45025873E+08   8.45025873E+08
   5.40000000E-03   8.73599149E+08   3.22185315E+09   3.22185315E+09   1.35164196E+09   9.00083292E+08   9.00083292E+08
   5.60000000E-03   9.15861446E+08   3.37360900E+09   3.37360900E+09   1.46369916E+09   9.54713663E+08   9.54713663E+08
   5.80000000E-03   9.56636129E+08   3.51303578E+09   3.51303578E+09   1.57604463E+09   1.00866758E+09   1.00866758E+09
   6.00000000E-03   9.95802939E+08   3.63943090E+09   3.63943090E+09   1.68796572E+09   1.06170717E+09   1.06170717E+09
   6.20000000E-03   1.03326060E+09   3.75228935E+09   3.75228935E+09   1.79877166E+09   1.11360770E+09   1.11360770E+09
   6.40000000E-03   1.06892587E+09   3.85129227E+09   3.85129227E+09   1.90780079E+09   1.16415897E+09   1.16415897E+09
   6.60000000E-03   1.10273247E+09   3.93629346E+09   3.93629346E+09   2.01442668E+09   1.21316633E+09   1.21316633E+09
   6.80000000E-03   1.13462999E+09   4.00730451E+09   4.00730451E+09   2.11806329E+09   1.26045158E+09   1.26045158E+09
   7.00000000E-03   1.16458268E+09   4.06447905E+09   4.06447905E+09   2.21816897E+09   1.30585351E+09   1.30585351E+09
   7.20000000E-03   1.19256821E+09   4.10809661E+09   4.10809661E+09   2.31424963E+09   1.34922823E+09   1.34922823E+09
   7.40000000E-03   1.21857657E+09   4.13854644E+09   4.13854644E+09   2.40586089E+09   1.39044939E+09   1.39044939E+09
   7.60000000E-03   1.24260878E+09   4.15631156E+09   4.15631156E+09   2.49260945E+09   1.42940804E+09   1.42940804E+09
   7.80000000E-03   1.26467579E+09   4.16195339E+09   4.16195339E+09   2.57415373E+09   1.46601244E+09   1.46601244E+09
   8.00000000E-03   1.28479737E+09   4.15609710E+09   4.15609710E+09   2.65020370E+09   1.50018773E+09   1.50018773E+09
   8.20000000E-03   1.30300103E+09   4.13941784E+09   4.13941784E+09   2.72052028E+09   1.53187532E+09   1.53187532E+09
   8.40000000E-03   1.31932103E+09   4.11262797E+09   4.11262797E+09   2.78491406E+09   1.56103237E+09   1.56103237E+09
