# TBinMid=0.95 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   4.81284527E-07   2.51572507E-07   2.51572507E-07   1.57082356E-07   4.13673593E-07   4.13673593E-07
   2.00000000E-04   4.20807863E+07   2.44904879E+07   2.44904879E+07   1.40903364E+07   3.61618152E+07   3.61618152E+07
   4.00000000E-04   1.17769473E+08   7.58699698E+07   7.58699698E+07   4.10498938E+07   1.01316019E+08   1.01316019E+08
   6.00000000E-04   2.12577518E+08   1.49842135E+08   1.49842135E+08   7.75719851E+07   1.83223319E+08   1.83223319E+08
   8.00000000E-04   3.20614572E+08   2.44629881E+08   2.44629881E+08   1.22786067E+08   2.77019953E+08   2.77019953E+08
   1.00000000E-03   4.38196359E+08   3.58539389E+08   3.58539389E+08   1.76247239E+08   3.79708304E+08   3.79708304E+08
   1.20000000E-03   5.62691474E+08   4.89755280E+08   4.89755280E+08   2.37611675E+08   4.89163355E+08   4.89163355E+08
   1.40000000E-03   6.92088696E+08   6.36349609E+08   6.36349609E+08   3.06536194E+08   6.03761768E+08   6.03761768E+08
   1.60000000E-03   8.24787965E+08   7.96328137E+08   7.96328137E+08   3.82643789E+08   7.22204477E+08   7.22204477E+08
   1.80000000E-03   9.59483495E+08   9.67678117E+08   9.67678117E+08   4.65514048E+08   8.43418947E+08   8.43418947E+08
   2.00000000E-03   1.09509165E+09   1.14840917E+09   1.14840917E+09   5.54684090E+08   9.66500054E+08   9.66500054E+08
   2.20000000E-03   1.23070313E+09   1.33658589E+09   1.33658589E+09   6.49654064E+08   1.09067184E+09   1.09067184E+09
   2.40000000E-03   1.36554951E+09   1.53035269E+09   1.53035269E+09   7.49894468E+08   1.21526148E+09   1.21526148E+09
   2.60000000E-03   1.49897872E+09   1.72795211E+09   1.72795211E+09   8.54853954E+08   1.33968078E+09   1.33968078E+09
   2.80000000E-03   1.63043653E+09   1.92773756E+09   1.92773756E+09   9.63966936E+08   1.46341263E+09   1.46341263E+09
   3.00000000E-03   1.75945201E+09   2.12818160E+09   2.12818160E+09   1.07666067E+09   1.58600076E+09   1.58600076E+09
   3.20000000E-03   1.88562600E+09   2.32788064E+09   2.32788064E+09   1.19236166E+09   1.70704172E+09   1.70704172E+09
   3.40000000E-03   2.00862162E+09   2.52555664E+09   2.52555664E+09   1.31050130E+09   1.82617861E+09   1.82617861E+09
   3.60000000E-03   2.12815642E+09   2.72005667E+09   2.72005667E+09   1.43052079E+09   1.94309594E+09   1.94309594E+09
   3.80000000E-03   2.24399577E+09   2.91035058E+09   2.91035058E+09   1.55187534E+09   2.05751537E+09   2.05751537E+09
   4.00000000E-03   2.35594719E+09   3.09552735E+09   3.09552735E+09   1.67403767E+09   2.16919213E+09   2.16919213E+09
   4.20000000E-03   2.46385552E+09   3.27479040E+09   3.27479040E+09   1.79650095E+09   2.27791201E+09   2.27791201E+09
   4.40000000E-03   2.56759862E+09   3.44745212E+09   3.44745212E+09   1.91878109E+09   2.38348865E+09   2.38348865E+09
   4.60000000E-03   2.66708371E+09   3.61292796E+09   3.61292796E+09   2.04041866E+09   2.48576125E+09   2.48576125E+09
   4.80000000E-03   2.76224403E+09   3.77073008E+09   3.77073008E+09   2.16098020E+09   2.58459247E+09   2.58459247E+09
   5.00000000E-03   2.85303600E+09   3.92046087E+09   3.92046087E+09   2.28005923E+09   2.67986655E+09   2.67986655E+09
   5.20000000E-03   2.93943657E+09   4.06180643E+09   4.06180643E+09   2.39727692E+09   2.77148767E+09   2.77148767E+09
   5.40000000E-03   3.02144090E+09   4.19452999E+09   4.19452999E+09   2.51228235E+09   2.85937834E+09   2.85937834E+09
   5.60000000E-03   3.09906033E+09   4.31846558E+09   4.31846558E+09   2.62475259E+09   2.94347802E+09   2.94347802E+09
   5.80000000E-03   3.17232046E+09   4.43351172E+09   4.43351172E+09   2.73439256E+09   3.02374177E+09   3.02374177E+09
   6.00000000E-03   3.24125950E+09   4.53962541E+09   4.53962541E+09   2.84093458E+09   3.10013908E+09   3.10013908E+09
   6.20000000E-03   3.30592669E+09   4.63681638E+09   4.63681638E+09   2.94413790E+09   3.17265267E+09   3.17265267E+09
   6.40000000E-03   3.36638100E+09   4.72514156E+09   4.72514156E+09   3.04378795E+09   3.24127747E+09   3.24127747E+09
   6.60000000E-03   3.42268981E+09   4.80469988E+09   4.80469988E+09   3.13969560E+09   3.30601961E+09   3.30601961E+09
   6.80000000E-03   3.47492783E+09   4.87562734E+09   4.87562734E+09   3.23169622E+09   3.36689547E+09   3.36689547E+09
   7.00000000E-03   3.52317609E+09   4.93809244E+09   4.93809244E+09   3.31964873E+09   3.42393082E+09   3.42393082E+09
   7.20000000E-03   3.56752094E+09   4.99229182E+09   4.99229182E+09   3.40343456E+09   3.47716000E+09   3.47716000E+09
   7.40000000E-03   3.60805330E+09   5.03844633E+09   5.03844633E+09   3.48295660E+09   3.52662511E+09   3.52662511E+09
   7.60000000E-03   3.64486786E+09   5.07679725E+09   5.07679725E+09   3.55813808E+09   3.57237532E+09   3.57237532E+09
   7.80000000E-03   3.67806238E+09   5.10760293E+09   5.10760293E+09   3.62892144E+09   3.61446613E+09   3.61446613E+09
   8.00000000E-03   3.70773709E+09   5.13113563E+09   5.13113563E+09   3.69526725E+09   3.65295879E+09   3.65295879E+09
   8.20000000E-03   3.73399414E+09   5.14767866E+09   5.14767866E+09   3.75715304E+09   3.68791964E+09   3.68791964E+09
   8.40000000E-03   3.75693707E+09   5.15752371E+09   5.15752371E+09   3.81457220E+09   3.71941954E+09   3.71941954E+09
   8.60000000E-03   3.77667037E+09   5.16096855E+09   5.16096855E+09   3.86753289E+09   3.74753337E+09   3.74753337E+09
   8.80000000E-03   3.79329905E+09   5.15831484E+09   5.15831484E+09   3.91605694E+09   3.77233948E+09   3.77233948E+09
   9.00000000E-03   3.80692831E+09   5.14986618E+09   5.14986618E+09   3.96017882E+09   3.79391927E+09   3.79391927E+09
   9.20000000E-03   3.81766317E+09   5.13592642E+09   5.13592642E+09   3.99994459E+09   3.81235670E+09   3.81235670E+09
   9.40000000E-03   3.82560821E+09   5.11679810E+09   5.11679810E+09   4.03541094E+09   3.82773791E+09   3.82773791E+09
   9.60000000E-03   3.83086728E+09   5.09278109E+09   5.09278109E+09   4.06664419E+09   3.84015081E+09   3.84015081E+09
   9.80000000E-03   3.83354328E+09   5.06417138E+09   5.06417138E+09   4.09371941E+09   3.84968475E+09   3.84968475E+09
   1.00000000E-02   3.83373795E+09   5.03126004E+09   5.03126004E+09   4.11671952E+09   3.85643016E+09   3.85643016E+09
   1.02000000E-02   3.83155171E+09   4.99433234E+09   4.99433234E+09   4.13573446E+09   3.86047826E+09   3.86047826E+09
   1.04000000E-02   3.82708347E+09   4.95366691E+09   4.95366691E+09   4.15086034E+09   3.86192078E+09   3.86192078E+09
   1.06000000E-02   3.82043051E+09   4.90953514E+09   4.90953514E+09   4.16219876E+09   3.86084964E+09   3.86084964E+09
   1.08000000E-02   3.81168835E+09   4.86220061E+09   4.86220061E+09   4.16985601E+09   3.85735679E+09   3.85735679E+09
   1.10000000E-02   3.80095067E+09   4.81191864E+09   4.81191864E+09   4.17394244E+09   3.85153391E+09   3.85153391E+09
   1.12000000E-02   3.78830920E+09   4.75893592E+09   4.75893592E+09   4.17457178E+09   3.84347224E+09   3.84347224E+09
   1.14000000E-02   3.77385366E+09   4.70349025E+09   4.70349025E+09   4.17186058E+09   3.83326240E+09   3.83326240E+09
   1.16000000E-02   3.75767169E+09   4.64581033E+09   4.64581033E+09   4.16592760E+09   3.82099418E+09   3.82099418E+09
   1.18000000E-02   3.73984881E+09   4.58611563E+09   4.58611563E+09   4.15689330E+09   3.80675642E+09   3.80675642E+09
   1.20000000E-02   3.72046840E+09   4.52461630E+09   4.52461630E+09   4.14487936E+09   3.79063684E+09   3.79063684E+09
   1.22000000E-02   3.69961163E+09   4.46151313E+09   4.46151313E+09   4.13000819E+09   3.77272193E+09   3.77272193E+09
   1.24000000E-02   3.67735749E+09   4.39699765E+09   4.39699765E+09   4.11240255E+09   3.75309683E+09   3.75309683E+09
   1.26000000E-02   3.65378275E+09   4.33125209E+09   4.33125209E+09   4.09218513E+09   3.73184523E+09   3.73184523E+09
   1.28000000E-02   3.62896195E+09   4.26444957E+09   4.26444957E+09   4.06947819E+09   3.70904927E+09   3.70904927E+09
