# TBinMid=-0.075 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.23329926E-14   4.91687298E-13   4.91687298E-13   2.78605762E-32   7.33703321E-32   7.33703321E-32
   2.00000000E-04   4.52211945E+05   9.95582794E+06   9.95582794E+06   2.35264983E+00   6.15854316E+00   6.15854316E+00
   4.00000000E-04   1.65810396E+06   3.65037291E+07   3.65037291E+07   2.16870960E+01   5.58863237E+01   5.58863237E+01
   6.00000000E-04   3.29361140E+06   7.25081425E+07   7.25081425E+07   7.36008867E+01   1.85398620E+02   1.85398620E+02
   8.00000000E-04   5.08980622E+06   1.12048001E+08   1.12048001E+08   1.66288112E+02   4.07458780E+02   4.07458780E+02
   1.00000000E-03   6.85445617E+06   1.50891292E+08   1.50891292E+08   3.00776120E+02   7.14694188E+02   7.14694188E+02
   1.20000000E-03   8.46137037E+06   1.86260299E+08   1.86260299E+08   4.72515092E+02   1.08697594E+03   1.08697594E+03
   1.40000000E-03   9.83595974E+06   2.16513515E+08   2.16513515E+08   6.73118206E+02   1.49820846E+03   1.49820846E+03
   1.60000000E-03   1.09419140E+07   2.40852200E+08   2.40852200E+08   8.91984861E+02   1.92141402E+03   1.92141402E+03
   1.80000000E-03   1.17701222E+07   2.59076365E+08   2.59076365E+08   1.11771124E+03   2.33206413E+03   2.33206413E+03
   2.00000000E-03   1.23299089E+07   2.71391786E+08   2.71391786E+08   1.33923486E+03   2.70995155E+03   2.70995155E+03
   2.20000000E-03   1.26423290E+07   2.78262361E+08   2.78262361E+08   1.54668639E+03   3.03997130E+03   3.03997130E+03
   2.40000000E-03   1.27351778E+07   2.80300256E+08   2.80300256E+08   1.73194924E+03   3.31215118E+03   3.31215118E+03
   2.60000000E-03   1.26393801E+07   2.78186429E+08   2.78186429E+08   1.88895171E+03   3.52121133E+03   3.52121133E+03
   2.80000000E-03   1.23864599E+07   2.72614922E+08   2.72614922E+08   2.01373399E+03   3.66586520E+03   3.66586520E+03
   3.00000000E-03   1.20068375E+07   2.64255413E+08   2.64255413E+08   2.10434122E+03   3.74801454E+03   3.74801454E+03
   3.20000000E-03   1.15287509E+07   2.53729475E+08   2.53729475E+08   2.16059567E+03   3.77194140E+03   3.77194140E+03
   3.40000000E-03   1.09776358E+07   2.41596951E+08   2.41596951E+08   2.18379667E+03   3.74356144E+03   3.74356144E+03
   3.60000000E-03   1.03758372E+07   2.28349621E+08   2.28349621E+08   2.17638960E+03   3.66977424E+03   3.66977424E+03
   3.80000000E-03   9.74255261E+06   2.14409956E+08   2.14409956E+08   2.14163610E+03   3.55792592E+03   3.55792592E+03
   4.00000000E-03   9.09393088E+06   2.00133317E+08   2.00133317E+08   2.08330833E+03   3.41538562E+03   3.41538562E+03
   4.20000000E-03   8.44327189E+06   1.85812349E+08   1.85812349E+08   2.00542176E+03   3.24922861E+03   3.24922861E+03
   4.40000000E-03   7.80128345E+06   1.71682641E+08   1.71682641E+08   1.91201410E+03   3.06601393E+03   3.06601393E+03
   4.60000000E-03   7.17636664E+06   1.57929016E+08   1.57929016E+08   1.80697239E+03   2.87164217E+03   2.87164217E+03
   4.80000000E-03   6.57490801E+06   1.44691964E+08   1.44691964E+08   1.69390629E+03   2.67127851E+03   2.67127851E+03
   5.00000000E-03   6.00156448E+06   1.32073912E+08   1.32073912E+08   1.57606324E+03   2.46932677E+03   2.46932677E+03
   5.20000000E-03   5.45953158E+06   1.20145132E+08   1.20145132E+08   1.45627947E+03   2.26944188E+03   2.26944188E+03
   5.40000000E-03   4.95078956E+06   1.08949155E+08   1.08949155E+08   1.33696051E+03   2.07456948E+03   2.07456948E+03
   5.60000000E-03   4.47632457E+06   9.85076422E+07   9.85076422E+07   1.22008462E+03   1.88700371E+03   1.88700371E+03
   5.80000000E-03   4.03632399E+06   8.88246830E+07   8.88246830E+07   1.10722322E+03   1.70845553E+03   1.70845553E+03
   6.00000000E-03   3.63034637E+06   7.98905325E+07   7.98905325E+07   9.99572989E+02   1.54012592E+03   1.54012592E+03
   6.20000000E-03   3.25746719E+06   7.16848211E+07   7.16848211E+07   8.97995217E+02   1.38277959E+03   1.38277959E+03
   6.40000000E-03   2.91640237E+06   6.41792707E+07   6.41792707E+07   8.03058771E+02   1.23681608E+03   1.23681608E+03
   6.60000000E-03   2.60561147E+06   5.73399663E+07   5.73399663E+07   7.15083866E+02   1.10233609E+03   1.10233609E+03
   6.80000000E-03   2.32338293E+06   5.11292299E+07   5.11292299E+07   6.34184583E+02   9.79201804E+02   9.79201804E+02
   7.00000000E-03   2.06790338E+06   4.55071471E+07   4.55071471E+07   5.60308684E+02   8.67090443E+02   8.67090443E+02
   7.20000000E-03   1.83731333E+06   4.04327901E+07   4.04327901E+07   4.93273796E+02   7.65540942E+02   7.65540942E+02
   7.40000000E-03   1.62975096E+06   3.58651824E+07   3.58651824E+07   4.32799473E+02   6.73993778E+02   6.73993778E+02
