# TBinMid=0.015 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.16958935E-11   1.13406728E-11   1.13406728E-11   7.08113782E-12   1.86480506E-11   1.86480506E-11
   2.00000000E-04   1.26486307E+06   6.66733319E+05   6.66733319E+05   4.13443601E+05   1.08711604E+06   1.08711604E+06
   4.00000000E-04   5.41444126E+06   2.97188040E+06   2.97188040E+06   1.78438129E+06   4.65269035E+06   4.65269035E+06
   6.00000000E-04   1.26784836E+07   7.53300532E+06   7.53300532E+06   4.25376164E+06   1.08915323E+07   1.08915323E+07
   8.00000000E-04   2.30975718E+07   1.53570415E+07   1.53570415E+07   7.97302137E+06   1.98349982E+07   1.98349982E+07
   1.00000000E-03   3.66303822E+07   2.78636036E+07   2.78636036E+07   1.31397367E+07   3.14445292E+07   3.14445292E+07
   1.20000000E-03   5.31924089E+07   4.67959720E+07   4.67959720E+07   1.99982664E+07   4.56461035E+07   4.56461035E+07
   1.40000000E-03   7.26731578E+07   7.40883627E+07   7.40883627E+07   2.88267889E+07   6.23458249E+07   6.23458249E+07
   1.60000000E-03   9.49440583E+07   1.11723229E+08   1.11723229E+08   3.99188511E+07   8.14371428E+07   8.14371428E+07
   1.80000000E-03   1.19861992E+08   1.61597711E+08   1.61597711E+08   5.35637598E+07   1.02803953E+08   1.02803953E+08
   2.00000000E-03   1.47270794E+08   2.25409690E+08   2.25409690E+08   7.00282999E+07   1.26321667E+08   1.26321667E+08
   2.20000000E-03   1.77001956E+08   3.04568354E+08   3.04568354E+08   8.95411592E+07   1.51857387E+08   1.51857387E+08
   2.40000000E-03   2.08875185E+08   4.00130552E+08   4.00130552E+08   1.12280728E+08   1.79269808E+08   1.79269808E+08
   2.60000000E-03   2.42699124E+08   5.12761895E+08   5.12761895E+08   1.38366464E+08   2.08409197E+08   2.08409197E+08
   2.80000000E-03   2.78272408E+08   6.42720193E+08   6.42720193E+08   1.67853720E+08   2.39117624E+08   2.39117624E+08
   3.00000000E-03   3.15385045E+08   7.89858056E+08   7.89858056E+08   2.00731720E+08   2.71229505E+08   2.71229505E+08
   3.20000000E-03   3.53820113E+08   9.53641192E+08   9.53641192E+08   2.36924283E+08   3.04572463E+08   3.04572463E+08
   3.40000000E-03   3.93355701E+08   1.13317892E+09   1.13317892E+09   2.76292832E+08   3.38968481E+08   3.38968481E+08
   3.60000000E-03   4.33767006E+08   1.32726363E+09   1.32726363E+09   3.18641211E+08   3.74235275E+08   3.74235275E+08
   3.80000000E-03   4.74828518E+08   1.53441622E+09   1.53441622E+09   3.63721864E+08   4.10187838E+08   4.10187838E+08
   4.00000000E-03   5.16316201E+08   1.75293490E+09   1.75293490E+09   4.11242961E+08   4.46640081E+08   4.46640081E+08
   4.20000000E-03   5.58009613E+08   1.98094519E+09   1.98094519E+09   4.60876083E+08   4.83406516E+08   4.83406516E+08
   4.40000000E-03   5.99693912E+08   2.21644929E+09   2.21644929E+09   5.12264160E+08   5.20303923E+08   5.20303923E+08
   4.60000000E-03   6.41161688E+08   2.45737341E+09   2.45737341E+09   5.65029381E+08   5.57152952E+08   5.57152952E+08
