# TBinMid=0.85 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.35788602E-07   1.23249193E-07   1.23249193E-07   7.69570328E-08   2.02664978E-07   2.02664978E-07
   2.00000000E-04   4.00358399E+07   2.35046422E+07   2.35046422E+07   1.34215538E+07   3.44008006E+07   3.44008006E+07
   4.00000000E-04   1.14501929E+08   7.48069556E+07   7.48069556E+07   4.00292975E+07   9.84947532E+07   9.84947532E+07
   6.00000000E-04   2.09295416E+08   1.50130983E+08   1.50130983E+08   7.67442678E+07   1.80386330E+08   1.80386330E+08
   8.00000000E-04   3.18467196E+08   2.47849023E+08   2.47849023E+08   1.22777513E+08   2.75178321E+08   2.75178321E+08
   1.00000000E-03   4.38224772E+08   3.66296776E+08   3.66296776E+08   1.77736444E+08   3.79797492E+08   3.79797492E+08
   1.20000000E-03   5.65820774E+08   5.03617321E+08   5.03617321E+08   2.41310702E+08   4.92035170E+08   4.92035170E+08
   1.40000000E-03   6.99131056E+08   6.57794531E+08   6.57794531E+08   3.13174861E+08   6.10184818E+08   6.10184818E+08
   1.60000000E-03   8.36449094E+08   8.26714979E+08   8.26714979E+08   3.92955846E+08   7.32867242E+08   7.32867242E+08
   1.80000000E-03   9.76370146E+08   1.00822677E+09   1.00822677E+09   4.80225011E+08   8.58933676E+08   8.58933676E+08
   2.00000000E-03   1.11771929E+09   1.20018862E+09   1.20018862E+09   5.74500663E+08   9.87406863E+08   9.87406863E+08
   2.20000000E-03   1.25950339E+09   1.40050859E+09   1.40050859E+09   6.75255104E+08   1.11744279E+09   1.11744279E+09
   2.40000000E-03   1.40087732E+09   1.60717369E+09   1.60717369E+09   7.81923415E+08   1.24830454E+09   1.24830454E+09
   2.60000000E-03   1.54111901E+09   1.81827163E+09   1.81827163E+09   8.93912640E+08   1.37934365E+09   1.37934365E+09
   2.80000000E-03   1.67961046E+09   2.03200631E+09   2.03200631E+09   1.01061067E+09   1.50998643E+09   1.50998643E+09
   3.00000000E-03   1.81582290E+09   2.24670799E+09   2.24670799E+09   1.13139447E+09   1.63972359E+09   1.63972359E+09
   3.20000000E-03   1.94930471E+09   2.46083936E+09   2.46083936E+09   1.25563756E+09   1.76810208E+09   1.76810208E+09
   3.40000000E-03   2.07967166E+09   2.67299824E+09   2.67299824E+09   1.38271656E+09   1.89471871E+09   1.89471871E+09
   3.60000000E-03   2.20659863E+09   2.88191761E+09   2.88191761E+09   1.51201698E+09   2.01921485E+09   2.01921485E+09
   3.80000000E-03   2.32981270E+09   3.08646363E+09   3.08646363E+09   1.64293809E+09   2.14127212E+09   2.14127212E+09
   4.00000000E-03   2.44908711E+09   3.28563199E+09   3.28563199E+09   1.77489709E+09   2.26060866E+09   2.26060866E+09
   4.20000000E-03   2.56423615E+09   3.47854315E+09   3.47854315E+09   1.90733258E+09   2.37697597E+09   2.37697597E+09
   4.40000000E-03   2.67511059E+09   3.66443657E+09   3.66443657E+09   2.03970732E+09   2.49015617E+09   2.49015617E+09
   4.60000000E-03   2.78159371E+09   3.84266439E+09   3.84266439E+09   2.17151047E+09   2.59995953E+09   2.59995953E+09
   4.80000000E-03   2.88359780E+09   4.01268472E+09   4.01268472E+09   2.30225930E+09   2.70622230E+09   2.70622230E+09
   5.00000000E-03   2.98106095E+09   4.17405459E+09   4.17405459E+09   2.43150040E+09   2.80880470E+09   2.80880470E+09
   5.20000000E-03   3.07394431E+09   4.32642290E+09   4.32642290E+09   2.55881053E+09   2.90758916E+09   2.90758916E+09
   5.40000000E-03   3.16222951E+09   4.46952332E+09   4.46952332E+09   2.68379707E+09   3.00247866E+09   3.00247866E+09
   5.60000000E-03   3.24591642E+09   4.60316729E+09   4.60316729E+09   2.80609820E+09   3.09339517E+09   3.09339517E+09
   5.80000000E-03   3.32502112E+09   4.72723725E+09   4.72723725E+09   2.92538277E+09   3.18027824E+09   3.18027824E+09
   6.00000000E-03   3.39957401E+09   4.84168001E+09   4.84168001E+09   3.04134995E+09   3.26308369E+09   3.26308369E+09
   6.20000000E-03   3.46961813E+09   4.94650042E+09   4.94650042E+09   3.15372871E+09   3.34178236E+09   3.34178236E+09
   6.40000000E-03   3.53520768E+09   5.04175538E+09   5.04175538E+09   3.26227710E+09   3.41635895E+09   3.41635895E+09
   6.60000000E-03   3.59640663E+09   5.12754807E+09   5.12754807E+09   3.36678139E+09   3.48681091E+09   3.48681091E+09
   6.80000000E-03   3.65328745E+09   5.20402255E+09   5.20402255E+09   3.46705515E+09   3.55314741E+09   3.55314741E+09
   7.00000000E-03   3.70592997E+09   5.27135875E+09   5.27135875E+09   3.56293814E+09   3.61538841E+09   3.61538841E+09
   7.20000000E-03   3.75442039E+09   5.32976767E+09   5.32976767E+09   3.65429528E+09   3.67356367E+09   3.67356367E+09
   7.40000000E-03   3.79885030E+09   5.37948700E+09   5.37948700E+09   3.74101537E+09   3.72771195E+09   3.72771195E+09
   7.60000000E-03   3.83931586E+09   5.42077707E+09   5.42077707E+09   3.82300997E+09   3.77788017E+09   3.77788017E+09
   7.80000000E-03   3.87591702E+09   5.45391703E+09   5.45391703E+09   3.90021214E+09   3.82412262E+09   3.82412262E+09
   8.00000000E-03   3.90875680E+09   5.47920144E+09   5.47920144E+09   3.97257517E+09   3.86650027E+09   3.86650027E+09
   8.20000000E-03   3.93794072E+09   5.49693708E+09   5.49693708E+09   4.04007135E+09   3.90508007E+09   3.90508007E+09
   8.40000000E-03   3.96357615E+09   5.50744005E+09   5.50744005E+09   4.10269075E+09   3.93993430E+09   3.93993430E+09
   8.60000000E-03   3.98577184E+09   5.51103320E+09   5.51103320E+09   4.16043996E+09   3.97113997E+09   3.97113997E+09
   8.80000000E-03   4.00463745E+09   5.50804369E+09   5.50804369E+09   4.21334093E+09   3.99877827E+09   3.99877827E+09
   9.00000000E-03   4.02028315E+09   5.49880094E+09   5.49880094E+09   4.26142974E+09   4.02293400E+09   4.02293400E+09
   9.20000000E-03   4.03281918E+09   5.48363467E+09   5.48363467E+09   4.30475551E+09   4.04369510E+09   4.04369510E+09
   9.40000000E-03   4.04235558E+09   5.46287321E+09   5.46287321E+09   4.34337927E+09   4.06115215E+09   4.06115215E+09
   9.60000000E-03   4.04900185E+09   5.43684201E+09   5.43684201E+09   4.37737286E+09   4.07539798E+09   4.07539798E+09
   9.80000000E-03   4.05286672E+09   5.40586231E+09   5.40586231E+09   4.40681796E+09   4.08652722E+09   4.08652722E+09
   1.00000000E-02   4.05405785E+09   5.37025001E+09   5.37025001E+09   4.43180503E+09   4.09463592E+09   4.09463592E+09
   1.02000000E-02   4.05268167E+09   5.33031463E+09   5.33031463E+09   4.45243244E+09   4.09982123E+09   4.09982123E+09
   1.04000000E-02   4.04884321E+09   5.28635850E+09   5.28635850E+09   4.46880551E+09   4.10218104E+09   4.10218104E+09
   1.06000000E-02   4.04264585E+09   5.23867600E+09   5.23867600E+09   4.48103569E+09   4.10181368E+09   4.10181368E+09
   1.08000000E-02   4.03419128E+09   5.18755299E+09   5.18755299E+09   4.48923974E+09   4.09881766E+09   4.09881766E+09
   1.10000000E-02   4.02357932E+09   5.13326628E+09   5.13326628E+09   4.49353896E+09   4.09329138E+09   4.09329138E+09
   1.12000000E-02   4.01090783E+09   5.07608327E+09   5.07608327E+09   4.49405846E+09   4.08533291E+09   4.08533291E+09
   1.14000000E-02   3.99627261E+09   5.01626163E+09   5.01626163E+09   4.49092651E+09   4.07503978E+09   4.07503978E+09
   1.16000000E-02   3.97976737E+09   4.95404910E+09   4.95404910E+09   4.48427390E+09   4.06250875E+09   4.06250875E+09
   1.18000000E-02   3.96148361E+09   4.88968329E+09   4.88968329E+09   4.47423330E+09   4.04783566E+09   4.04783566E+09
   1.20000000E-02   3.94151060E+09   4.82339166E+09   4.82339166E+09   4.46093878E+09   4.03111524E+09   4.03111524E+09
   1.22000000E-02   3.91993535E+09   4.75539146E+09   4.75539146E+09   4.44452525E+09   4.01244099E+09   4.01244099E+09
   1.24000000E-02   3.89684257E+09   4.68588977E+09   4.68588977E+09   4.42512798E+09   3.99190502E+09   3.99190502E+09
   1.26000000E-02   3.87231467E+09   4.61508357E+09   4.61508357E+09   4.40288219E+09   3.96959791E+09   3.96959791E+09
   1.28000000E-02   3.84643171E+09   4.54315986E+09   4.54315986E+09   4.37792265E+09   3.94560868E+09   3.94560868E+09
   1.30000000E-02   3.81927144E+09   4.47029581E+09   4.47029581E+09   4.35038325E+09   3.92002460E+09   3.92002460E+09
   1.32000000E-02   3.79090930E+09   4.39665894E+09   4.39665894E+09   4.32039676E+09   3.89293118E+09   3.89293118E+09
   1.34000000E-02   3.76141838E+09   4.32240733E+09   4.32240733E+09   4.28809443E+09   3.86441206E+09   3.86441206E+09
   1.36000000E-02   3.73086951E+09   4.24768984E+09   4.24768984E+09   4.25360577E+09   3.83454897E+09   3.83454897E+09
   1.38000000E-02   3.69933121E+09   4.17264636E+09   4.17264636E+09   4.21705827E+09   3.80342166E+09   3.80342166E+09
   1.40000000E-02   3.66686977E+09   4.09740810E+09   4.09740810E+09   4.17857721E+09   3.77110787E+09   3.77110787E+09
