# TBinMid=0.75 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.12512876E-07   5.88116692E-08   5.88116692E-08   3.67221191E-08   9.67070479E-08   9.67070479E-08
   2.00000000E-04   3.81771299E+07   2.26282247E+07   2.26282247E+07   1.28143225E+07   3.27995995E+07   3.27995995E+07
   4.00000000E-04   1.11686153E+08   7.40829453E+07   7.40829453E+07   3.91680585E+07   9.60608349E+07   9.60608349E+07
   6.00000000E-04   2.06844682E+08   1.51189096E+08   1.51189096E+08   7.62400141E+07   1.78263940E+08   1.78263940E+08
   8.00000000E-04   3.17650317E+08   2.52509844E+08   2.52509844E+08   1.23344613E+08   2.74486231E+08   2.74486231E+08
   1.00000000E-03   4.40197660E+08   3.76428270E+08   3.76428270E+08   1.80158384E+08   3.81578393E+08   3.81578393E+08
   1.20000000E-03   5.71614477E+08   5.21047730E+08   5.21047730E+08   2.46417071E+08   4.97243853E+08   4.97243853E+08
   1.40000000E-03   7.09652941E+08   6.84254413E+08   6.84254413E+08   3.21821815E+08   6.19686659E+08   6.19686659E+08
   1.60000000E-03   8.52488588E+08   8.63798228E+08   8.63798228E+08   4.06008786E+08   7.47440166E+08   7.47440166E+08
   1.80000000E-03   9.98606137E+08   1.05736523E+09   1.05736523E+09   4.98543252E+08   8.79271423E+08   8.79271423E+08
   2.00000000E-03   1.14672804E+09   1.26263676E+09   1.26263676E+09   5.98924049E+08   1.01412276E+09   1.01412276E+09
   2.20000000E-03   1.29576646E+09   1.47733592E+09   1.47733592E+09   7.06592517E+08   1.15107369E+09   1.15107369E+09
   2.40000000E-03   1.44478925E+09   1.69926294E+09   1.69926294E+09   8.20943114E+08   1.28931477E+09   1.28931477E+09
   2.60000000E-03   1.59299465E+09   1.92632145E+09   1.92632145E+09   9.41334311E+08   1.42812898E+09   1.42812898E+09
   2.80000000E-03   1.73969197E+09   2.15653720E+09   2.15653720E+09   1.06709907E+09   1.56687791E+09   1.56687791E+09
   3.00000000E-03   1.88428624E+09   2.38807078E+09   2.38807078E+09   1.19755454E+09   1.70499134E+09   1.70499134E+09
   3.20000000E-03   2.02626584E+09   2.61922537E+09   2.61922537E+09   1.33201083E+09   1.84195905E+09   1.84195905E+09
   3.40000000E-03   2.16519221E+09   2.84845065E+09   2.84845065E+09   1.46977879E+09   1.97732425E+09   1.97732425E+09
   3.60000000E-03   2.30069131E+09   3.07434358E+09   3.07434358E+09   1.61017675E+09   2.11067830E+09   2.11067830E+09
