# TBinMid=1.25 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.16008957E-06   1.65181220E-06   1.65181220E-06   1.03139471E-06   2.71615963E-06   2.71615963E-06
   2.00000000E-04   4.85852019E+07   2.76425532E+07   2.76425532E+07   1.62155929E+07   4.17620666E+07   4.17620666E+07
   4.00000000E-04   1.28429396E+08   7.97084828E+07   7.97084828E+07   4.44073181E+07   1.10513049E+08   1.10513049E+08
   6.00000000E-04   2.24247324E+08   1.50784034E+08   1.50784034E+08   8.07646237E+07   1.93297257E+08   1.93297257E+08
   8.00000000E-04   3.30391630E+08   2.38850794E+08   2.38850794E+08   1.24264850E+08   2.85418965E+08   2.85418965E+08
   1.00000000E-03   4.43497440E+08   3.42224906E+08   3.42224906E+08   1.74371362E+08   3.84114881E+08   3.84114881E+08
   1.20000000E-03   5.61248140E+08   4.59244086E+08   4.59244086E+08   2.30687047E+08   4.87494404E+08   4.87494404E+08
   1.40000000E-03   6.81926104E+08   5.88224532E+08   5.88224532E+08   2.92847708E+08   5.94155864E+08   5.94155864E+08
   1.60000000E-03   8.04200517E+08   7.27474590E+08   7.27474590E+08   3.60483755E+08   7.03006863E+08   7.03006863E+08
   1.80000000E-03   9.27010957E+08   8.75319811E+08   8.75319811E+08   4.33207167E+08   8.13166933E+08   8.13166933E+08
   2.00000000E-03   1.04949679E+09   1.03012725E+09   1.03012725E+09   5.10609045E+08   9.23909442E+08   9.23909442E+08
   2.20000000E-03   1.17095111E+09   1.19032569E+09   1.19032569E+09   5.92261833E+08   1.03462444E+09   1.03462444E+09
   2.40000000E-03   1.29078895E+09   1.35442127E+09   1.35442127E+09   6.77723513E+08   1.14479357E+09   1.14479357E+09
   2.60000000E-03   1.40852443E+09   1.52100881E+09   1.52100881E+09   7.66542499E+08   1.25397249E+09   1.25397249E+09
   2.80000000E-03   1.52375361E+09   1.68877951E+09   1.68877951E+09   8.58262559E+08   1.36177797E+09   1.36177797E+09
   3.00000000E-03   1.63614136E+09   1.85652556E+09   1.85652556E+09   9.52427464E+08   1.46787827E+09   1.46787827E+09
   3.20000000E-03   1.74541096E+09   2.02314231E+09   2.02314231E+09   1.04858520E+09   1.57198578E+09   1.57198578E+09
   3.40000000E-03   1.85133575E+09   2.18762837E+09   2.18762837E+09   1.14629167E+09   1.67385109E+09   1.67385109E+09
   3.60000000E-03   1.95373228E+09   2.34908427E+09   2.34908427E+09   1.24511391E+09   1.77325836E+09   1.77325836E+09
   3.80000000E-03   2.05245460E+09   2.50670976E+09   2.50670976E+09   1.34463280E+09   1.87002146E+09   1.87002146E+09
   4.00000000E-03   2.14738944E+09   2.65980031E+09   2.65980031E+09   1.44444527E+09   1.96398074E+09   1.96398074E+09
   4.20000000E-03   2.23845211E+09   2.80774285E+09   2.80774285E+09   1.54416615E+09   2.05500035E+09   2.05500035E+09
   4.40000000E-03   2.32558298E+09   2.95001103E+09   2.95001103E+09   1.64342958E+09   2.14296588E+09   2.14296588E+09
   4.60000000E-03   2.40874441E+09   3.08616023E+09   3.08616023E+09   1.74189008E+09   2.22778237E+09   2.22778237E+09
   4.80000000E-03   2.48791806E+09   3.21582226E+09   3.21582226E+09   1.83922332E+09   2.30937254E+09   2.30937254E+09
   5.00000000E-03   2.56310257E+09   3.33870006E+09   3.33870006E+09   1.93512660E+09   2.38767516E+09   2.38767516E+09
   5.20000000E-03   2.63431146E+09   3.45456237E+09   3.45456237E+09   2.02931912E+09   2.46264368E+09   2.46264368E+09
   5.40000000E-03   2.70157128E+09   3.56323845E+09   3.56323845E+09   2.12154200E+09   2.53424498E+09   2.53424498E+09
   5.60000000E-03   2.76492001E+09   3.66461300E+09   3.66461300E+09   2.21155817E+09   2.60245813E+09   2.60245813E+09
   5.80000000E-03   2.82440555E+09   3.75862108E+09   3.75862108E+09   2.29915207E+09   2.66727342E+09   2.66727342E+09
   6.00000000E-03   2.88008445E+09   3.84524341E+09   3.84524341E+09   2.38412922E+09   2.72869131E+09   2.72869131E+09
   6.20000000E-03   2.93202072E+09   3.92450174E+09   3.92450174E+09   2.46631570E+09   2.78672161E+09   2.78672161E+09
   6.40000000E-03   2.98028478E+09   3.99645451E+09   3.99645451E+09   2.54555754E+09   2.84138258E+09   2.84138258E+09
   6.60000000E-03   3.02495253E+09   4.06119276E+09   4.06119276E+09   2.62172003E+09   2.89270021E+09   2.89270021E+09
   6.80000000E-03   3.06610448E+09   4.11883627E+09   4.11883627E+09   2.69468696E+09   2.94070746E+09   2.94070746E+09
   7.00000000E-03   3.10382499E+09   4.16952990E+09   4.16952990E+09   2.76435982E+09   2.98544366E+09   2.98544366E+09
   7.20000000E-03   3.13820160E+09   4.21344027E+09   4.21344027E+09   2.83065700E+09   3.02695381E+09   3.02695381E+09
   7.40000000E-03   3.16932441E+09   4.25075259E+09   4.25075259E+09   2.89351294E+09   3.06528806E+09   3.06528806E+09
   7.60000000E-03   3.19728548E+09   4.28166781E+09   4.28166781E+09   2.95287722E+09   3.10050112E+09   3.10050112E+09
   7.80000000E-03   3.22217839E+09   4.30639988E+09   4.30639988E+09   3.00871377E+09   3.13265180E+09   3.13265180E+09
   8.00000000E-03   3.24409779E+09   4.32517337E+09   4.32517337E+09   3.06099991E+09   3.16180251E+09   3.16180251E+09
   8.20000000E-03   3.26313893E+09   4.33822120E+09   4.33822120E+09   3.10972557E+09   3.18801882E+09   3.18801882E+09
   8.40000000E-03   3.27939739E+09   4.34578258E+09   4.34578258E+09   3.15489239E+09   3.21136905E+09   3.21136905E+09
   8.60000000E-03   3.29296870E+09   4.34810119E+09   4.34810119E+09   3.19651291E+09   3.23192389E+09   3.23192389E+09
   8.80000000E-03   3.30394808E+09   4.34542350E+09   4.34542350E+09   3.23460974E+09   3.24975602E+09   3.24975602E+09
   9.00000000E-03   3.31243017E+09   4.33799725E+09   4.33799725E+09   3.26921479E+09   3.26493980E+09   3.26493980E+09
   9.20000000E-03   3.31850881E+09   4.32607012E+09   4.32607012E+09   3.30036844E+09   3.27755096E+09   3.27755096E+09
   9.40000000E-03   3.32227687E+09   4.30988854E+09   4.30988854E+09   3.32811890E+09   3.28766629E+09   3.28766629E+09
   9.60000000E-03   3.32382602E+09   4.28969659E+09   4.28969659E+09   3.35252140E+09   3.29536337E+09   3.29536337E+09
   9.80000000E-03   3.32324663E+09   4.26573512E+09   4.26573512E+09   3.37363756E+09   3.30072035E+09   3.30072035E+09
   1.00000000E-02   3.32062761E+09   4.23824088E+09   4.23824088E+09   3.39153470E+09   3.30381570E+09   3.30381570E+09
   1.02000000E-02   3.31605629E+09   4.20744586E+09   4.20744586E+09   3.40628525E+09   3.30472798E+09   3.30472798E+09
   1.04000000E-02   3.30961835E+09   4.17357666E+09   4.17357666E+09   3.41796614E+09   3.30353569E+09   3.30353569E+09
   1.06000000E-02   3.30139770E+09   4.13685400E+09   4.13685400E+09   3.42665823E+09   3.30031705E+09   3.30031705E+09
   1.08000000E-02   3.29147644E+09   4.09749226E+09   4.09749226E+09   3.43244577E+09   3.29514983E+09   3.29514983E+09
   1.10000000E-02   3.27993480E+09   4.05569917E+09   4.05569917E+09   3.43541592E+09   3.28811124E+09   3.28811124E+09
   1.12000000E-02   3.26685107E+09   4.01167548E+09   4.01167548E+09   3.43565827E+09   3.27927777E+09   3.27927777E+09
   1.14000000E-02   3.25230159E+09   3.96561481E+09   3.96561481E+09   3.43326438E+09   3.26872505E+09   3.26872505E+09
   1.16000000E-02   3.23636072E+09   3.91770343E+09   3.91770343E+09   3.42832738E+09   3.25652775E+09   3.25652775E+09
   1.18000000E-02   3.21910081E+09   3.86812019E+09   3.86812019E+09   3.42094155E+09   3.24275948E+09   3.24275948E+09
   1.20000000E-02   3.20059217E+09   3.81703644E+09   3.81703644E+09   3.41120203E+09   3.22749271E+09   3.22749271E+09
   1.22000000E-02   3.18090314E+09   3.76461605E+09   3.76461605E+09   3.39920439E+09   3.21079866E+09   3.21079866E+09
   1.24000000E-02   3.16009999E+09   3.71101538E+09   3.71101538E+09   3.38504438E+09   3.19274724E+09   3.19274724E+09
   1.26000000E-02   3.13824702E+09   3.65638335E+09   3.65638335E+09   3.36881765E+09   3.17340700E+09   3.17340700E+09
   1.28000000E-02   3.11540651E+09   3.60086155E+09   3.60086155E+09   3.35061943E+09   3.15284506E+09   3.15284506E+09
   1.30000000E-02   3.09163876E+09   3.54458431E+09   3.54458431E+09   3.33054433E+09   3.13112707E+09   3.13112707E+09
   1.32000000E-02   3.06700210E+09   3.48767884E+09   3.48767884E+09   3.30868612E+09   3.10831715E+09   3.10831715E+09
