#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double mx_y
#column int track_id
#column int event_id
#column double delta_z
#column double delta_E
#column int type
#column int fdetected_sp
0,2,5,2.9731,-0.000924711,1,0
0.405083,0,0,0,0,0,0
0,2,5,0.406695,-0.000210406,1,0
0.831527,0,0,0,0,0,0
0,2,5,0.820381,-0.000378204,1,0
0,0,0,0,0,0,0
0,2,5,0,0,1,0
0,0,0,0,0,0,0
0,2,5,0,0,1,0
0.000150957,0,0,0,0,0,0
0,2,5,0.000148934,-4.96571e-05,1,0
5.04787e-05,0,0,0,0,0,0
0,2,5,5.17077e-05,0,1,0
5.3598e-05,0,0,0,0,0,0
0,2,5,5.49832e-05,0,1,0
2.9074e-05,0,0,0,0,0,0
0,2,5,2.95143e-05,0,1,0
0.000103138,0,0,0,0,0,0
0,2,5,0.000102538,0,1,0
0.000272614,0,0,0,0,0,0
0,2,5,0.00027455,-3.38344e-05,1,0
0.000452134,0,0,0,0,0,0
0,2,5,0.00047973,-0.000202982,1,0
0.000697573,0,0,0,0,0,0
0,2,5,0.000863401,-0.000104478,1,0
0.00105079,0,0,0,0,0,0
0,2,5,0.00145779,-0.00132468,1,0
0.00192773,0,0,0,0,0,0
0,2,5,0.00208467,-0.00152468,1,0
0.00341288,0,0,0,0,0,0
0,2,5,0.00329259,-0.00395118,1,0
0.0043958,0,0,0,0,0,0
0,2,5,0.0067759,-0.00981577,1,0
0.00734615,0,0,0,0,0,0
0,2,5,0.00892894,-0.0120617,1,0
0.00899804,0,0,0,0,0,0
0,2,5,0.0113,-0.0112338,1,0
0.0118542,0,0,0,0,0,0
0,2,5,0.0148032,-0.0125415,1,0
0.0224676,0,0,0,0,0,0
0,2,5,0.0133534,-0.02005,1,0
0.0305642,0,0,0,0,0,0
0,2,5,0.0201768,-0.0305627,1,0
0.0241348,0,0,0,0,0,0
0,2,5,0.00930625,-0.0249928,1,0
0.0334794,0,0,0,0,0,0
0,2,5,0.00148457,-0.0335498,1,0
0.0302597,0,0,0,0,0,0
0,2,5,0.00194963,-0.0510151,1,0
0.0277533,0,0,0,0,0,0
0,2,5,0.00177001,-0.237634,1,0
0.0100163,0,0,0,0,0,0
0,2,5,0.00580859,-0.0101528,1,0
0.0153365,0,0,0,0,0,0
0,2,5,0.0195933,-0.0537029,1,0
0.00895956,0,0,0,0,0,0
0,2,5,0.0168091,-0.0931802,1,0
0.00808436,0,0,0,0,0,0
0,2,5,0.00511704,-0.0542933,1,0
0.000145229,0,0,0,0,0,0
0,2,5,0.00460237,-0.06151,1,0
0.000606177,0,0,0,0,0,0
0,2,5,0.000387835,-0.0314139,1,0
0,0,0,0,0,0,0
0,2,5,0,0,1,0
4.07651,0,0,0,0,0,0
0,6,5,1.96811,-0.00131001,1,0
3.20283,0,0,0,0,0,0
0,6,5,1.83013,-0.000453152,1,0
4.01394,0,0,0,0,0,0
0,6,5,0.868763,-0.00351119,1,0
3.45221,0,0,0,0,0,0
0,6,5,1.41178,-0.00142862,1,0
2.05041,0,0,0,0,0,0
0,6,5,1.10709,-0.00273152,1,0
2.8196,0,0,0,0,0,0
0,6,5,1.44609,-0.00248441,1,0
2.72907,0,0,0,0,0,0
0,6,5,0.732301,-0.00329648,1,0
1.17371,0,0,0,0,0,0
0,6,5,0.478868,-0.00275082,1,0
1.05875,0,0,0,0,0,0
0,6,5,0.685824,-0.000571798,1,0
0.324447,0,0,0,0,0,0
0,6,5,0.232158,-0.000171925,1,0
0,0,0,0,0,0,0
0,6,5,0,0,1,0
0,0,0,0,0,0,0
0,6,5,0,0,1,0
1.04642e-05,0,0,0,0,0,0
0,6,5,7.48769e-06,-1.06995e-05,1,0
1.59437e-05,0,0,0,0,0,0
0,6,5,1.22658e-05,0,1,0
1.63703e-05,0,0,0,0,0,0
0,6,5,1.27817e-05,-0.000142827,1,0
5.54399e-06,0,0,0,0,0,0
0,6,5,4.60921e-06,0,1,0
1.80415e-05,0,0,0,0,0,0
0,6,5,3.06985e-05,-2.46824e-05,1,0
2.76632e-05,0,0,0,0,0,0
0,6,5,5.26859e-05,-3.74686e-05,1,0
3.60913e-05,0,0,0,0,0,0
0,6,5,6.73941e-05,-9.57269e-05,1,0
4.42599e-05,0,0,0,0,0,0
0,6,5,7.95103e-05,-0.00021791,1,0
6.46188e-05,0,0,0,0,0,0
0,6,5,8.7934e-05,-0.000629321,1,0
0.000111352,0,0,0,0,0,0
0,6,5,0.000116877,-0.000549156,1,0
6.28724e-05,0,0,0,0,0,0
0,6,5,0.000187323,-0.000523539,1,0
2.56472e-05,0,0,0,0,0,0
0,6,5,0.00020752,-0.000949426,1,0
0.000109439,0,0,0,0,0,0
0,6,5,0.00013039,-0.000443272,1,0
7.39763e-05,0,0,0,0,0,0
0,6,5,3.59421e-05,-0.000192817,1,0
1.54526e-05,0,0,0,0,0,0
0,6,5,6.56824e-06,0,1,0
1.71747e-06,0,0,0,0,0,0
0,6,5,7.60656e-07,-9.52789e-06,1,0
0.0454822,0,0,0,0,0,0
0,6,5,0.0201438,0,1,0
0.0568475,0,0,0,0,0,0
0,6,5,0.0245558,0,1,0
0.05762,0,0,0,0,0,0
0,6,5,0.0268213,-6.25437e-05,1,0
0.0686801,0,0,0,0,0,0
0,6,5,0.0392238,0,1,0
0.00381623,0,0,0,0,0,0
0,6,5,0.00445193,-4.69957e-06,1,0
0.0656028,0,0,0,0,0,0
0,6,5,0.0778366,0,1,0
0.0397401,0,0,0,0,0,0
0,6,5,0.0549373,-5.69236e-06,1,0
0.0584518,0,0,0,0,0,0
0,6,5,0.0764336,-9.87168e-05,1,0
0.0147101,0,0,0,0,0,0
0,6,5,0.0185234,0,1,0
0.0717375,0,0,0,0,0,0
0,6,5,0.0894809,-0.000258288,1,0
0.139029,0,0,0,0,0,0
0,6,5,0.182765,-0.000185318,1,0
0.167057,0,0,0,0,0,0
0,6,5,0.220235,-3.99901e-05,1,0
0.219423,0,0,0,0,0,0
0,6,5,0.297113,-0.000366878,1,0
0.225542,0,0,0,0,0,0
0,6,5,0.33986,-0.0010032,1,0
0.200699,0,0,0,0,0,0
0,6,5,0.377109,-0.000394001,1,0
0.00496484,0,0,0,0,0,0
0,6,5,0.00861346,-8.52241e-06,1,0
0.00538088,0,0,0,0,0,0
0,6,5,0.00781894,-0.00871681,1,0
0.374851,0,0,0,0,0,0
0,6,5,0.217466,-0.000526445,1,0
0.525427,0,0,0,0,0,0
0,6,5,0.216864,-0.000402601,1,0
0.488809,0,0,0,0,0,0
0,6,5,0.361641,-0.000692396,1,0
0.226639,0,0,0,0,0,0
0,6,5,0.379066,-0.000248082,1,0
0.115544,0,0,0,0,0,0
0,6,5,0.184922,-0.000421612,1,0
0.259749,0,0,0,0,0,0
0,6,5,0.0758289,-0.000693987,1,0
0.318829,0,0,0,0,0,0
0,6,5,0.127296,-0.000520992,1,0
0.337256,0,0,0,0,0,0
0,6,5,0.30802,-0.000520904,1,0
0.412896,0,0,0,0,0,0
0,6,5,0.0844129,-0.000635557,1,0
0.322486,0,0,0,0,0,0
0,6,5,0.0737641,-0.00072442,1,0
0.0279895,0,0,0,0,0,0
0,6,5,0.00421773,-3.27667e-05,1,0
0.0121646,0,0,0,0,0,0
0,6,5,0.00185871,0,1,0
0.0246484,0,0,0,0,0,0
0,6,5,0.00196107,-0.000112958,1,0
0.00392503,0,0,0,0,0,0
0,6,5,8.18202e-05,-6.18699e-06,1,0
0.00307527,0,0,0,0,0,0
0,6,5,-0.000356151,-4.88076e-06,1,0
0,0,0,0,0,0,0
0,6,5,0,0,1,0
0,0,0,0,0,0,0
0,6,5,0,0,1,0
2.04022e-06,0,0,0,0,0,0
0,6,5,-2.36281e-07,-1.55405e-05,1,0
3.32856e-07,0,0,0,0,0,0
0,6,5,-1.78795e-08,-3.05312e-06,1,0
2.38347e-06,0,0,0,0,0,0
0,6,5,-7.82725e-07,0,1,0
1.43861e-05,0,0,0,0,0,0
0,6,5,-4.06878e-06,-2.84864e-05,1,0
3.99109e-06,0,0,0,0,0,0
0,6,5,-1.44328e-06,0,1,0
1.54138e-06,0,0,0,0,0,0
0,6,5,-6.05165e-07,0,1,0
7.98549e-06,0,0,0,0,0,0
0,6,5,-1.27103e-06,-0.0002016,1,0
2.83075e-07,0,0,0,0,0,0
0,6,5,-2.20667e-08,-2.63441e-06,1,0
7.28307e-06,0,0,0,0,0,0
0,6,5,-7.08973e-07,0,1,0
3.00297e-05,0,0,0,0,0,0
0,6,5,-1.05122e-05,-0.000578881,1,0
5.44486e-05,0,0,0,0,0,0
0,6,5,-9.77972e-07,0,1,0
5.54173e-05,0,0,0,0,0,0
0,6,5,2.10274e-05,-0.000326376,1,0
2.35142e-05,0,0,0,0,0,0
0,6,5,-4.73327e-05,-0.000247734,1,0
4.34179e-05,0,0,0,0,0,0
0,6,5,-2.07022e-05,-0.00021651,1,0
3.89505e-05,0,0,0,0,0,0
0,6,5,-1.91416e-05,-6.68508e-05,1,0
4.11153e-05,0,0,0,0,0,0
0,6,5,-2.99171e-05,-0.0013259,1,0
4.13864e-05,0,0,0,0,0,0
0,6,5,-1.14765e-05,-0.000154407,1,0
4.2584e-05,0,0,0,0,0,0
0,6,5,-2.23677e-07,-0.000217219,1,0
3.5394e-05,0,0,0,0,0,0
0,6,5,-1.64045e-05,-0.000541864,1,0
7.69131e-06,0,0,0,0,0,0
0,6,5,-1.39063e-05,-6.62876e-05,1,0
3.7464e-05,0,0,0,0,0,0
0,6,5,1.58135e-07,-0.000118694,1,0
3.31421e-05,0,0,0,0,0,0
0,6,5,1.11489e-05,-0.00108398,1,0
2.02401e-05,0,0,0,0,0,0
0,6,5,1.97625e-05,-0.000428467,1,0
1.43844e-05,0,0,0,0,0,0
0,6,5,2.06726e-05,-5.88757e-05,1,0
1.8671e-05,0,0,0,0,0,0
0,6,5,1.82933e-05,-0.000153669,1,0
1.5372e-05,0,0,0,0,0,0
0,6,5,1.75224e-05,-0.000215034,1,0
1.31878e-05,0,0,0,0,0,0
0,6,5,1.63183e-05,-0.000313028,1,0
9.70403e-06,0,0,0,0,0,0
0,6,5,2.00959e-05,-4.7939e-05,1,0
1.74268e-05,0,0,0,0,0,0
0,6,5,6.83294e-07,-0.000528049,1,0
4.53212e-05,0,0,0,0,0,0
0,6,5,-2.00561e-05,-0.00642155,1,0
0,0,0,0,0,0,0
0,6,5,0,0,1,0
0.110541,0,0,0,0,0,0
0,9,5,0.107475,-0.000282047,1,0
0.108768,0,0,0,0,0,0
0,9,5,0.0900641,-0.000266515,1,0
0.0159574,0,0,0,0,0,0
0,9,5,0.0102682,-0.000127277,1,0
0.000951688,0,0,0,0,0,0
0,9,5,0.000668215,-0.000998046,1,0
0.0934379,0,0,0,0,0,0
0,9,5,0.0394701,-0.0002178,1,0
0.0894769,0,0,0,0,0,0
0,9,5,0.0320124,-0.000270635,1,0
0.00373087,0,0,0,0,0,0
0,9,5,0.0010419,-8.61001e-05,1,0
0.0290527,0,0,0,0,0,0
0,9,5,0.0105249,-0.000116626,1,0
0,0,0,0,0,0,0
0,9,5,0,0,1,0
0,0,0,0,0,0,0
0,9,5,0,0,1,0
5.26926e-07,0,0,0,0,0,0
0,9,5,1.90889e-07,-9.18799e-06,1,0
8.18171e-06,0,0,0,0,0,0
0,9,5,-4.3524e-08,-1.491e-05,1,0
1.18932e-05,0,0,0,0,0,0
0,9,5,5.62519e-06,0,1,0
1.70718e-05,0,0,0,0,0,0
0,9,5,2.24712e-06,-0.000906502,1,0
1.20401e-05,0,0,0,0,0,0
0,9,5,1.54966e-06,-0.00046307,1,0
1.09187e-05,0,0,0,0,0,0
0,9,5,1.02287e-06,-0.000690957,1,0
8.39175e-06,0,0,0,0,0,0
0,9,5,1.02928e-07,-1.74301e-05,1,0
8.24176e-06,0,0,0,0,0,0
0,9,5,2.50428e-07,-4.93963e-05,1,0
7.91911e-06,0,0,0,0,0,0
0,9,5,1.66254e-06,-0.000568088,1,0
6.42809e-06,0,0,0,0,0,0
0,9,5,4.9094e-07,-1.24917e-05,1,0
6.29713e-06,0,0,0,0,0,0
0,9,5,-5.03264e-08,-6.9305e-05,1,0
5.6223e-06,0,0,0,0,0,0
0,9,5,-1.6627e-06,-1.42627e-05,1,0
4.35993e-06,0,0,0,0,0,0
0,9,5,-4.32259e-06,-0.000522823,1,0
8.46844e-06,0,0,0,0,0,0
0,9,5,-8.39593e-06,-0.00260035,1,0
0,0,0,0,0,0,0
0,9,5,0,0,1,0
0.00124072,0,0,0,0,0,0
0,10,5,0.00402236,0,1,0
0.0048623,0,0,0,0,0,0
0,10,5,0.0157634,-0.000995094,1,0
0,0,0,0,0,0,0
0,10,5,0,0,1,0
0.0114857,0,0,0,0,0,0
0,8,5,-0.00629833,-1.89631e-05,1,0
0.0383603,0,0,0,0,0,0
0,8,5,-0.00895272,-0.000203699,1,0
0.0343739,0,0,0,0,0,0
0,8,5,-0.00382778,-0.000409484,1,0
0.0154417,0,0,0,0,0,0
0,8,5,0.0206448,-0.000371072,1,0
0.0137657,0,0,0,0,0,0
0,8,5,0.0123817,-0.000693739,1,0
0.00510766,0,0,0,0,0,0
0,8,5,0.000185344,-0.000143567,1,0
0.00243306,0,0,0,0,0,0
0,8,5,-0.00133766,-0.000264032,1,0
0,0,0,0,0,0,0
0,8,5,0,0,1,0
0.00872761,0,0,0,0,0,0
0,7,5,0.0021946,-5.19608e-05,1,0
0.0262605,0,0,0,0,0,0
0,7,5,0.00928919,-0.00015447,1,0
0.0123075,0,0,0,0,0,0
0,7,5,0.0214064,-5.28015e-05,1,0
0.0151861,0,0,0,0,0,0
0,7,5,0.0181136,-0.000162891,1,0
0.0114242,0,0,0,0,0,0
0,7,5,-0.0169717,-0.000731594,1,0
0.00575336,0,0,0,0,0,0
0,7,5,0.00257112,-0.000253168,1,0
0.00117183,0,0,0,0,0,0
0,7,5,0.00180448,-0.000218128,1,0
0,0,0,0,0,0,0
0,7,5,0,0,1,0
0.0131278,0,0,0,0,0,0
0,5,5,0.00173467,-0.000195696,1,0
0.0338618,0,0,0,0,0,0
0,5,5,0.0042815,-0.000206204,1,0
0.029488,0,0,0,0,0,0
0,5,5,-0.00256079,-0.000140806,1,0
0.0266494,0,0,0,0,0,0
0,5,5,0.00014735,-0.000225896,1,0
0.0207225,0,0,0,0,0,0
0,5,5,-0.0077574,-0.000348553,1,0
0.0154413,0,0,0,0,0,0
0,5,5,0.000575398,-1.84047e-05,1,0
0.0105798,0,0,0,0,0,0
0,5,5,0.010774,-8.69019e-05,1,0
0.00827491,0,0,0,0,0,0
0,5,5,0.0105807,-0.000245669,1,0
0.00736129,0,0,0,0,0,0
0,5,5,0.00448595,-8.1617e-05,1,0
0.00187119,0,0,0,0,0,0
0,5,5,-0.00675549,-0.000507842,1,0
0,0,0,0,0,0,0
0,5,5,0,0,1,0
0.0128385,0,0,0,0,0,0
0,4,5,-0.0083324,-0.00016228,1,0
0.0329748,0,0,0,0,0,0
0,4,5,-0.0214011,-0.00045704,1,0
0.0168459,0,0,0,0,0,0
0,4,5,-0.0235466,-0.000372079,1,0
0.0184884,0,0,0,0,0,0
0,4,5,-0.0108365,-0.000103587,1,0
0.0183425,0,0,0,0,0,0
0,4,5,0.00642671,-0.000127074,1,0
0.01424,0,0,0,0,0,0
0,4,5,0.00931662,-0.000746695,1,0
0.00257457,0,0,0,0,0,0
0,4,5,0.00143337,-0.00027582,1,0
0,0,0,0,0,0,0
0,4,5,0,0,1,0
0.0057358,0,0,0,0,0,0
0,3,5,-0.00169266,-3.52001e-05,1,0
0.0198418,0,0,0,0,0,0
0,3,5,-0.00585539,-0.000390942,1,0
0.0129043,0,0,0,0,0,0
0,3,5,0.00284741,-0.000190145,1,0
0.00466469,0,0,0,0,0,0
0,3,5,0.00827277,-0.000440537,1,0
0.00175842,0,0,0,0,0,0
0,3,5,0.0005315,-0.000193165,1,0
0,0,0,0,0,0,0
0,3,5,0,0,1,0
0,0,0,0,0,0,0
0,1,6,0.0703913,-3.89839,0,0
2.382,0,0,0,0,0,0
0,1,6,1.92688,-1.10161,0,0
0.0655196,0,0,0,0,0,0
0,3,6,-0.000606062,-0.0706039,1,0
0.121708,0,0,0,0,0,0
0,3,6,-0.00442033,-0.154596,1,0
0.000937542,0,0,0,0,0,0
0,3,6,-0.0377399,-0.432349,1,0
0.00979514,0,0,0,0,0,0
0,3,6,-0.0404465,-0.0635801,1,0
0.0334413,0,0,0,0,0,0
0,3,6,-0.00593534,-0.0614305,1,0
0.00842876,0,0,0,0,0,0
0,3,6,0.0255216,-0.0627807,1,0
0.0172156,0,0,0,0,0,0
0,3,6,-0.0101412,-0.0412604,1,0
0.0124077,0,0,0,0,0,0
0,3,6,-0.00953264,-0.0569971,1,0
0.00992137,0,0,0,0,0,0
0,3,6,-0.00027006,-0.116418,1,0
0.000678633,0,0,0,0,0,0
0,3,6,0.000503148,-0.0344756,1,0
0,0,0,0,0,0,0
0,3,6,0,0,1,0
0.526056,0,0,0,0,0,0
0,4,6,-1.95451,0,0,0
8.07451,0,0,0,0,0,0
0,4,6,-30,0,0,0
0.0240584,0,0,0,0,0,0
0,2,6,0.0658239,-0.0615928,1,0
0.0610449,0,0,0,0,0,0
0,2,6,0.12083,-0.103858,1,0
0.138153,0,0,0,0,0,0
0,2,6,0.209878,-0.329999,1,0
0.196134,0,0,0,0,0,0
0,2,6,0.142843,-0.192695,1,0
0.174632,0,0,0,0,0,0
0,2,6,0.138394,-0.191309,1,0
0.135622,0,0,0,0,0,0
0,2,6,0.161512,-0.199274,1,0
0.0321289,0,0,0,0,0,0
0,2,6,0.177159,-0.177416,1,0
0.0218972,0,0,0,0,0,0
0,2,6,0.178039,-0.159837,1,0
0.112577,0,0,0,0,0,0
0,2,6,0.117309,-0.15143,1,0
0.146804,0,0,0,0,0,0
0,2,6,0.0670171,-0.171794,1,0
0.12881,0,0,0,0,0,0
0,2,6,0.0663795,-0.142696,1,0
0.10489,0,0,0,0,0,0
0,2,6,0.0477058,-0.116229,1,0
0.0488724,0,0,0,0,0,0
0,2,6,-0.00730084,-0.168295,1,0
0.228345,0,0,0,0,0,0
0,2,6,-0.0305084,-0.356181,1,0
0.130966,0,0,0,0,0,0
0,2,6,0.115652,-0.546266,1,0
0.0644232,0,0,0,0,0,0
0,2,6,0.0679231,-0.114332,1,0
0.0774767,0,0,0,0,0,0
0,2,6,0.00555909,-0.116682,1,0
0.040427,0,0,0,0,0,0
0,2,6,-0.046966,-0.196384,1,0
0.0285937,0,0,0,0,0,0
0,2,6,-0.0239511,-0.100365,1,0
0.0193822,0,0,0,0,0,0
0,2,6,-0.0168054,-0.0472449,1,0
0.0180355,0,0,0,0,0,0
0,2,6,-0.00969581,-0.0491077,1,0
0.0142887,0,0,0,0,0,0
0,2,6,-0.00551269,-0.0495406,1,0
0.00878731,0,0,0,0,0,0
0,2,6,-0.00544755,-0.0463603,1,0
0.00185713,0,0,0,0,0,0
0,2,6,0.00567296,-0.0467795,1,0
0.00227187,0,0,0,0,0,0
0,2,6,-0.000457046,-0.0601445,1,0
5.79535e-06,0,0,0,0,0,0
0,2,6,4.13125e-06,-0.00184623,1,0
0,0,0,0,0,0,0
0,2,6,0,0,1,0
3.85384,0,0,0,0,0,0
0,5,6,0.369473,0,0,0
9.71013,0,0,0,0,0,0
0,5,6,-0.341359,-0.12483,0,0
0.00289679,0,0,0,0,0,0
0,6,6,-0.000215713,-0.00563384,1,0
0.00661753,0,0,0,0,0,0
0,6,6,-0.00171154,-0.0489168,1,0
0.00145952,0,0,0,0,0,0
0,6,6,-0.00240378,-0.049744,1,0
0.000249818,0,0,0,0,0,0
0,6,6,-0.000203742,-0.0196846,1,0
0,0,0,0,0,0,0
0,6,6,0,0,1,0
0,0,0,0,0,0,0
0,1,7,6,0,0,0
0,0,0,0,0,0,0
0,1,7,288,0,0,0
0,0,0,0,0,0,0
0,1,7,0,0,0,0
0,0,0,0,0,0,0
0,1,7,0,0,0,0
0,0,0,0,0,0,0
0,1,7,6,0,0,0
0,0,0,0,0,0,0
0,1,7,30,0,0,0
0,0,0,0,0,0,0
0,1,8,6,0,0,0
0,0,0,0,0,0,0
0,1,8,288,0,0,0
0,0,0,0,0,0,0
0,1,8,0,0,0,0
0,0,0,0,0,0,0
0,1,8,0,0,0,0
0,0,0,0,0,0,0
0,1,8,6,0,0,0
0,0,0,0,0,0,0
0,1,8,30,0,0,0
0,0,0,0,0,0,0
0,1,9,6,0,0,0
0,0,0,0,0,0,0
0,1,9,288,0,0,0
0,0,0,0,0,0,0
0,1,9,0,0,0,0
0,0,0,0,0,0,0
0,1,9,0,0,0,0
0,0,0,0,0,0,0
0,1,9,6,0,0,0
0,0,0,0,0,0,0
0,1,9,30,0,0,0
0,0,0,0,0,0,0
0,1,10,6,0,0,0
0,0,0,0,0,0,0
0,1,10,288,0,0,0
0,0,0,0,0,0,0
0,1,10,0,0,0,0
0,0,0,0,0,0,0
0,1,10,0,0,0,0
0,0,0,0,0,0,0
0,1,10,6,0,0,0
0,0,0,0,0,0,0
0,1,10,30,0,0,0
0,0,0,0,0,0,0
0,1,11,6,0,0,0
0,0,0,0,0,0,0
0,1,11,288,0,0,0
0,0,0,0,0,0,0
0,1,11,0,0,0,0
0,0,0,0,0,0,0
0,1,11,0,0,0,0
0,0,0,0,0,0,0
0,1,11,6,0,0,0
0,0,0,0,0,0,0
0,1,11,30,0,0,0
0,0,0,0,0,0,0
0,1,12,6,0,0,0
0,0,0,0,0,0,0
0,1,12,288,0,0,0
0,0,0,0,0,0,0
0,1,12,0,0,0,0
0,0,0,0,0,0,0
0,1,12,0,0,0,0
0,0,0,0,0,0,0
0,1,12,6,0,0,0
0,0,0,0,0,0,0
0,1,12,30,0,0,0
0,0,0,0,0,0,0
0,1,13,6,0,0,0
0,0,0,0,0,0,0
0,1,13,288,0,0,0
0,0,0,0,0,0,0
0,1,13,0,0,0,0
0,0,0,0,0,0,0
0,1,13,0,0,0,0
0,0,0,0,0,0,0
0,1,13,6,0,0,0
0,0,0,0,0,0,0
0,1,13,30,0,0,0
0,0,0,0,0,0,0
0,1,14,6,0,0,0
0,0,0,0,0,0,0
0,1,14,288,0,0,0
