#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int event_id
#column int track_id
#column int type
#column double delta_x
#column double delta_y
#column double delta_z
#column double delta_E
#column int process
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1035.98,-1.29447,0
0,1,0,0.140163,-0.132846,1036.59,-2.77589,1
0,1,0,-12.1105,-16.161,1034.59,-0.22756,1
0,1,0,-15.3533,-0.426337,1028.91,-0.0679119,1
0,1,0,-14.2805,-2.33428,1030.13,-0.107176,1
0,6,1,-14.2808,-2.33632,1030.13,-0.00406906,0
0,6,1,-14.2818,-2.3409,1030.13,-0.0504676,0
0,6,1,-14.2827,-2.34169,1030.13,-0.0443013,0
0,6,1,-14.2827,-2.34169,1030.13,0,0
0,5,1,-15.3533,-0.425411,1028.91,-0.00142651,0
0,5,1,-15.3529,-0.423116,1028.9,-0.0540946,0
0,5,1,-15.3529,-0.423185,1028.9,-0.0115478,0
0,5,1,-15.3529,-0.423185,1028.9,0,0
0,4,1,-12.1136,-16.168,1034.58,-0.00763413,0
0,4,1,-12.1249,-16.1805,1034.58,-0.0578069,0
0,4,1,-12.1322,-16.1869,1034.58,-0.0354025,0
0,4,1,-12.1326,-16.1918,1034.57,-0.0404018,0
0,4,1,-12.1287,-16.1906,1034.57,-0.0563067,0
0,4,1,-12.1286,-16.19,1034.57,-0.0299397,0
0,4,1,-12.1286,-16.19,1034.57,0,0
0,3,1,0.246749,-0.140779,1036.75,-0.181121,0
0,3,1,0.379526,-0.0191923,1037.07,-0.430705,0
0,3,1,0.384877,-0.0120847,1037.08,-1.1523,0
0,3,1,0.424206,0.0283428,1037.19,-0.228013,0
0,3,1,0.441318,0.113703,1037.2,-0.528541,0
0,3,1,0.442607,0.13141,1037.21,-0.0446117,0
0,3,1,0.441548,0.125081,1037.19,-0.0404705,0
0,3,1,0.452569,0.122063,1037.19,-0.0313392,0
0,3,1,0.449509,0.127124,1037.2,-0.0358417,0
0,3,1,0.452205,0.123482,1037.2,-0.031081,0
0,3,1,0.45188,0.125462,1037.2,-0.0398306,0
0,3,1,0.451458,0.12485,1037.2,-0.0320198,0
0,3,1,0.451458,0.12485,1037.2,0,0
0,7,0,16.9219,15.6374,1045.34,-0.395577,0
0,7,0,34.623,17.1648,1045.74,-0.532178,1
0,7,0,24.3893,12.2791,1049.84,-0.0139717,1
