channel                 nue_Ar40             nuebar_Ar40                      nc                       e
E                                                                                                       
0.000749                       0                       0                       0                       0
0.001246                       0                       0                       0                       0
0.001744                       0                       0                       0                       0
0.002241                       0                       0                       0                       0
0.002739                       0                       0                       0                       0
0.003236                       0                       0                       0                       0
0.003734                       0                       0                       0                       0
0.004231                       0                       0                       0                       0
0.004729                       0                       0                       0                       0
0.005226                 10.4867                0.113125                128.7659                2.307105
0.005724                 13.2474                0.188428                208.1274                2.186014
0.006221                 16.4094                 0.29405                306.1585                2.071821
0.006719                 19.9764                0.431313                410.5663                1.963932
0.007216                  23.946                0.597837                503.4156                1.861931
0.007714                 28.3114                0.788494                566.9433                1.765512
0.008211                 33.0596                0.997362                590.4948                1.674423
0.008709                   38.17                 1.21968                 574.827                1.588402
0.009206                 43.6134                 1.45288                 531.343                1.507169
0.009704                 49.3524                 1.69652                476.8188                1.430444
0.010200                 55.3434                 1.95143                426.6744               1.3579501
0.010700                  61.539                 2.21882                390.1386               1.2894236
0.011200                 67.8904                 2.49963                368.9619               1.2246282
0.011690                 74.3486                 2.79429                359.2035               1.1633313
0.012190                 80.8661                 3.10276                354.4031               1.1053343
0.012690                  87.396                 3.42453                348.4817               1.0504425
0.013190                 93.8929                 3.75873                337.4806               0.9984811
0.013680                 100.312                 4.10419                320.0526               0.9492845
0.014180                 106.612                 4.45946                297.0652               0.9026961
0.014680                  112.75                 4.82289                270.7845                 0.85857
0.015180                 118.691                 5.19271                243.9971               0.8167676
0.015670                 124.402                 5.56705                219.2904               0.7771563
0.016170                 129.858                 5.94409                198.5811               0.7396165
0.016670                  135.04                 6.32206                  182.91               0.7040289
0.017170                 139.933                 6.69928                172.4564                0.670287
0.017660                 144.532                 7.07423                166.7021               0.6382886
0.018160                 148.834                 7.44551                164.6722               0.6079366
0.018660                 152.842                 7.81191                  165.18                0.579141
0.019160                 156.561                 8.17232                167.0321               0.5518171
0.019650                 159.999                 8.52579                169.1706               0.5258846
0.020150                 163.164                  8.8715                170.7528                0.501267
0.020650                 166.064                 9.20876                171.1789               0.4778929
0.021150                 168.709                 9.53697                170.0831               0.4556941
0.021640                 171.107                 9.85567                167.3053               0.4346069
0.022140                 173.267                 10.1645                162.8527               0.4145716
0.022640                 175.197                 10.4631                156.8594               0.3955307
0.023140                 176.906                 10.7513                149.5488               0.3774309
0.023630                   178.4                  11.029                141.1998               0.3602214
0.024130                 179.688                  11.296                132.1153               0.3438575
0.024630                 180.777                 11.5524                122.5989               0.3282916
0.025130                 181.675                  11.798                112.9343               0.3134852
0.025620                 182.391                 12.0331                103.3725               0.2993969
0.026120                 182.931                 12.2574                 94.1185               0.2859923
0.026620                 183.305                 12.4713                 85.3301               0.2732345
0.027120                  183.52                 12.6746                 77.1185               0.2610931
0.027610                 183.584                 12.8675                 69.5481               0.2495355
0.028110                 183.506                   13.05                62.64604               0.2385337
0.028610                 183.293                 13.2222                56.40646               0.2280601
0.029110                 182.953                 13.3843                50.80042               0.2180877
0.029600                 182.495                 13.5361                45.78235               0.2085934
0.030100                 181.927                 13.6779                41.29723               0.1995516
0.030600                 181.255                 13.8097                37.28618               0.1909405
0.031100                 180.488                 13.9315                33.69091               0.1827395
0.031590                 179.633                 14.0434                30.45679               0.1749266
0.032090                 178.696                 14.1455                27.53478                0.167484
0.032590                 177.686                 14.2379                24.88237               0.1603926
0.033090                 176.609                 14.3207                22.46375                0.153635
0.033580                  175.47                  14.394                20.24955               0.1471943
0.034080                 174.277                 14.4579                18.21617              0.14105452
0.034580                 173.034                 14.5126                16.34491              0.13520076
0.035080                 171.748                 14.5583                14.62114              0.12961866
0.035570                 170.423                  14.595                13.03346              0.12429453
0.036070                 169.064                 14.6231                11.57279              0.11921523
0.036570                 167.676                 14.6428                10.23185              0.11436876
0.037070                 166.263                 14.6543                 9.00452              0.10974322
0.037560                 164.828                 14.6578                  7.8854              0.10532761
0.038060                 163.374                 14.6538                6.869432               0.1011114
0.038560                 161.904                 14.6425                5.951784              0.09708472
0.039060                 160.422                 14.6243                5.127471              0.09323811
0.039550                 158.929                 14.5995                4.391375              0.08956264
0.040050                 157.427                 14.5685                3.738177              0.08604996
0.040550                 155.919                 14.5317                3.162055              0.08269199
0.041050                 154.405                 14.4894                2.658061              0.07948114
0.041540                 152.888                 14.4421                2.219933               0.0764102
0.042040                 151.368                 14.3901                1.841785              0.07347247
0.042540                 149.847                  14.334                1.517822              0.07066164
0.043040                 148.325                  14.274                1.242366               0.0679714
0.043530                 146.804                 14.2106                1.009939              0.06539623
0.044030                 145.285                 14.1442                0.815325              0.06293057
0.044530                 143.768                 14.0751               0.6536306              0.06056927
0.045030                 142.255                 14.0037               0.5203324              0.05830743
0.045520                 140.746                 13.9304               0.4113006              0.05614047
0.046020                 139.242                 13.8556               0.3228151              0.05406404
0.046520                 137.744                 13.7794               0.2515662               0.0520739
0.047020                 136.254                 13.7022               0.1946455              0.05016615
0.047510                 134.772                 13.6243                0.149528              0.04833697
0.048010                 133.299                 13.5459               0.1139581              0.04658289
0.048510                 131.836                 13.4672               0.0862984              0.04490054
0.049010                 130.385                 13.3885               0.0648889              0.04328667
0.049500                 128.947                 13.3098              0.04843839              0.04173811
0.050000                 127.522                 13.2314              0.03589698              0.04025216
0.050500                 126.112                 13.1533              0.02641051              0.03882594
0.051000                 124.717                 13.0757              0.01929059              0.03745668
0.051490                  123.34                 12.9985              0.01398829              0.03614216
0.051990                 121.981                  12.922               0.0100701              0.03487969
0.052490                 120.641                  12.846              0.00719701              0.03366719
0.052990                  119.32                 12.7706             0.005106477              0.03250235
0.053480                  118.02                 12.6957                0.003597              0.03138304
0.053980                 116.742                 12.6214             0.002515415              0.03030749
0.054480                 115.486                 12.5476             0.001746338              0.02927355
0.054980                 114.253                 12.4743             0.001203643              0.02827953
0.055470                 113.043                 12.4013             0.000823601              0.02732374
0.055970                 111.857                 12.3286             0.000559483              0.02640435
0.056470                 110.694                 12.2561            0.0003773169              0.02551987
0.056970                 109.556                 12.1837            0.0002526246              0.02466882
0.057460                 108.441                 12.1113            0.0001679172              0.02384977
0.057960                 107.351                 12.0388            0.0001108065              0.02306121
0.058460                 106.284                 11.9661             3.09008e-05              0.02230184
0.058960                 105.241                 11.8931                       0              0.02157044
0.059450                 104.221                 11.8196                       0              0.02086586
0.059950                 103.224                 11.7456                       0              0.02018677
0.060450                 102.249                 11.6709                       0              0.01953222
0.060950                 101.295                 11.5955                       0              0.01890105
0.061440                 100.362                 11.5192                       0               0.0182923
0.061940                 99.4495                  11.442                       0              0.01770505
0.062440                 98.5555                 11.3638                       0              0.01713833
0.062940                 97.6796                 11.2845                       0              0.01659122
0.063430                 96.8209                  11.204                       0              0.01606299
0.063930                 95.9784                 11.1222                       0              0.01555277
0.064430                 95.1509                 11.0391                       0              0.01505984
0.064930                 94.3374                 10.9547                       0              0.01458345
0.065420                 93.5369                 10.8688                       0             0.014122942
0.065920                 92.7482                 10.7815                       0             0.013677626
0.066420                 91.9703                 10.6927                       0             0.013246907
0.066920                  91.202                 10.6024                       0             0.012830195
0.067410                 90.4423                 10.5105                       0             0.012426913
0.067910                 89.6901                 10.4171                       0             0.012036533
0.068410                 88.9444                 10.3222                       0             0.011658554
0.068910                 88.2041                 10.2256                       0             0.011292479
0.069400                 87.4682                 10.1276                       0             0.010937864
0.069900                 86.7359                 10.0279                       0             0.010594251
0.070400                  86.006                 9.92674                       0             0.010261249
0.070900                 85.2779                 9.82403                       0              0.00993845
0.071390                 84.5506                 9.71983                       0             0.009625489
0.071890                 83.8233                 9.61416                       0             0.009322009
0.072390                 83.0952                 9.50703                       0             0.009027656
0.072890                 82.3657                  9.3985                       0             0.008742136
0.073380                 81.6341                 9.28859                       0             0.008465118
0.073880                 80.8998                 9.17733                       0             0.008196335
0.074380                 80.1622                 9.06479                       0             0.007935484
0.074880                 79.4207                 8.95098                       0             0.007682322
0.075370                  78.675                 8.83597                       0             0.007436598
0.075870                 77.9245                  8.7198                       0             0.007198056
0.076370                 77.1689                 8.60252                       0             0.006966489
0.076870                 76.4079                 8.48417                       0              0.00674166
0.077360                 75.6411                 8.36483                       0             0.006523379
0.077860                 74.8683                 8.24453                       0             0.006311427
0.078360                 74.0893                 8.12333                       0             0.006105631
0.078860                 73.3039                  8.0013                       0             0.005905803
0.079350                  72.512                 7.87849                       0             0.005711766
0.079850                 71.7135                 7.75496                       0             0.005523346
0.080350                 70.9083                 7.63077                       0             0.005340402
