channel                 nue_Ar40             nuebar_Ar40                      nc                       e
E                                                                                                       
0.000749                       0                       0                       0              0.01386331
0.001246                       0                       0                       0              0.01653925
0.001744                       0                       0                       0               0.0365656
0.002241                       0                       0                       0              0.09525176
0.002739                       0                       0                       0               0.1798722
0.003236                0.306092                       0                       0                0.306365
0.003734                0.805927                       0                       0               0.4303707
0.004231                 1.53277                       0                       0               0.6032487
0.004729                 2.65118                       0                       0               0.7707541
0.005226                 3.91133                       0                       0               0.9228675
0.005724                 5.43033                       0                       0               1.0660637
0.006221                 7.31235                       0                       0               1.2171835
0.006719                 9.50441                       0                       0                1.356906
0.007216                 12.1267                       0                       0                1.487324
0.007714                 15.2965                       0                       0                1.608974
0.008211                 19.0655                       0               -0.823224                1.723026
0.008709                 23.1205                       0              -0.3735892                1.803591
0.009206                 27.6784                       0               0.2453424                1.872731
0.009704                 32.7934                       0                1.029922                1.938283
0.010200                 38.4787                       0                1.981164                 2.00056
0.010700                 44.8006                       0                3.100385                2.059925
0.011200                 51.9404                       0                4.388472                 2.11657
0.011690                 60.0847                       0                5.846505                2.170806
0.012190                 69.1009                       0                 7.44806                2.213499
0.012690                 77.9866                       0                 9.08523                2.219857
0.013190                 87.6218                       0                10.83946                2.225369
0.013680                 97.8783                       0                12.69894                2.229441
0.014180                 108.528                       0                14.58233                  2.2253
0.014680                 119.563                       0                 16.5522                2.221064
0.015180                 130.886                       0                18.60875                2.216809
0.015670                 142.427                       0                20.76984                2.212772
0.016170                 154.128                0.825446                23.07156                2.208743
0.016670                 166.005                 1.04256                25.55133                 2.20489
0.017170                  178.06                 1.33956                28.23794                2.201064
0.017660                 190.186                 1.63609                31.14099                2.196079
0.018160                 199.456                 1.91065                33.85794                2.160187
0.018660                 207.772                 2.23187                36.64164                2.116992
0.019160                 215.914                 2.61874                39.60242                2.074855
0.019650                 223.899                 2.99071                42.74563                2.033794
0.020150                 231.727                 3.35804                46.07282                1.993713
0.020650                 239.384                 3.78931                49.58062                1.954585
0.021150                  246.86                 4.27131                53.27229                1.916374
0.021640                  254.14                 4.77125                57.14527                 1.87901
0.022140                 261.193                 5.28891                61.15645                1.841724
0.022640                 267.986                 5.83502                65.26889                1.804196
0.023140                 274.566                 6.43068                69.53558                1.767505
0.023630                 280.914                 7.07282                  73.946                1.731534
0.024130                  287.04                  7.7194                 78.4956                1.696345
0.024630                 292.928                 8.36196                 83.1695                1.661805
0.025130                 298.607                 9.05761                 87.9622                1.628001
0.025620                  304.07                 9.83979                  92.854                1.594785
0.026120                 308.914                 10.6462                 97.7425                1.560289
0.026620                 311.515                 11.3581                102.1669                1.517766
0.027120                 313.732                 12.0343                106.5613                1.475636
0.027610                 315.641                 12.7317                110.9167                 1.43417
0.028110                 317.295                 13.4789                115.2392               1.3935236
0.028610                 318.649                 14.2229                119.4866               1.3534879
0.029110                 319.756                 14.9131                123.6637               1.3142262
0.029600                 320.578                 15.5479                127.7416               1.2755252
0.030100                 321.157                  16.187                131.7164               1.2375563
0.030600                 321.449                  16.876                135.5497               1.2001051
0.031100                 321.502                 17.6095                139.2423               1.1633469
0.031590                 321.267                 18.3291                142.7517                1.127076
0.032090                 320.787                 18.9905                 146.078               1.0914442
0.032590                  320.02                 19.5838                149.1841               1.0562822
0.033090                     319                 20.1296                152.0701                1.021711
0.033580                 317.688                 20.6409                154.6997               0.9875913
0.034080                  316.12                 21.1312                157.0803                0.954021
0.034580                 314.257                 21.6018                159.1767               0.9208834
0.035080                 312.121                 22.0558                160.9857               0.8882574
0.035570                 309.802                 22.4886                162.9057                0.857298
0.036070                 307.288                 22.8898                164.8413               0.8275869
0.036570                 304.471                 23.2397                166.5012               0.7982538
0.037070                 301.374                 23.5305                167.8996               0.7693351
0.037560                  297.97                 23.7519                169.0109               0.7407783
0.038060                 294.271                 23.9003                 169.839               0.7126092
0.038560                 292.752                 24.2752                171.7849               0.6909617
0.039060                 292.472                 24.7789                174.3719                0.673095
0.039550                  292.02                  25.249                176.7973               0.6554477
0.040050                 291.411                 25.6944                179.2615               0.6380213
0.040550                 290.632                 26.1185                181.7397                0.620808
0.041050                  289.68                 26.5212                183.5734               0.6038012
0.041540                 288.561                    26.9                185.2233               0.5869992
0.042040                 287.265                  27.248                186.6749               0.5703926
0.042540                 285.792                 27.5629                187.9233               0.5539848
0.043040                 284.133                 27.8482                188.9602               0.5377585
0.043530                 282.294                 28.1102                189.7863               0.5217262
0.044030                 280.266                 28.3529                190.3942               0.5058659
0.044530                  278.05                 28.5765                190.7801               0.4901917
0.045030                 275.632                 28.7649                190.9305               0.4746804
0.045520                 273.018                 28.8988                190.8496               0.4593481
0.046020                 270.189                 28.9597                190.5234               0.4441699
0.046520                 267.154                 28.9359                189.9573                0.429167
0.047020                 263.889                  28.832                189.1338               0.4143083
0.047510                 260.406                 28.6718                188.0615               0.3996211
0.048010                 256.682                 28.4722                186.7207               0.3850685
0.048510                 252.731                 28.2503                185.1228               0.3706816
0.049010                 248.527                 28.0041                183.2449               0.3564245
0.049500                  244.09                 27.7252                 181.101               0.3423274
0.050000                  239.39                 27.4001                178.6666               0.3283519
0.050500                 234.449                 27.0233                175.9577               0.3145332
0.051000                 229.241                  26.585                172.9516               0.3008313
0.051490                 223.786                 26.0849                169.6629               0.2872789
0.051990                 218.056                 25.5187                166.0659               0.2738396
0.052490                  212.07                 24.8886                162.1741               0.2605429
0.052990                 205.805                 24.1917                157.9654               0.2473578
0.053480                  199.28                  23.435                153.4553               0.2343062
0.053980                 192.474                 22.6272                148.6238                0.221365
0.054480                 185.401                 21.7781                143.4779                0.208551
0.054980                 178.042                 20.8903                138.0003               0.1958442
0.055470                 170.413                 19.9686                132.2039               0.1832593
0.055970                 162.498                 18.9941                126.0703               0.1707794
0.056470                 159.669                 18.7649                123.5089               0.1639627
0.056970                 159.403                 18.8855                123.3518               0.1603228
0.057460                 159.212                 18.9671                123.9154               0.1572774
0.057960                 158.955                 19.0102                124.4187               0.1542567
0.058460                 158.639                  19.026                124.8691               0.1512627
0.058960                 158.256                 19.0286                125.2586               0.1482934
0.059450                  157.81                 19.0286                125.5885               0.1453491
0.059950                 157.299                 19.0373                125.8604                0.142429
0.060450                  156.72                 19.0516                126.0669               0.1395332
0.060950                  156.08                 19.0646                126.2174              0.13666086
0.061440                 155.369                 19.0637                126.2997              0.13381163
0.061940                 154.595                 19.0407                126.3229              0.13098563
0.062440                 153.752                  18.989                126.2774              0.12818159
0.062940                 152.844                  18.909                126.1706              0.12540039
