#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int event_id
#column int track_id
#column int type
#column double delta_x
#column double delta_y
#column double delta_z
#column double delta_E
#column int process
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1038.74,-2.55505,0
0,1,0,0.134039,-0.127041,1039.45,-4.69269,1
0,1,0,-12.5885,-17.7178,1039.21,-0.273905,1
0,1,0,-17.0554,-1.66494,1032.13,-0.0751565,1
0,1,0,-15.7946,-3.53212,1033.58,-0.111205,1
0,6,1,-15.7947,-3.53433,1033.58,-0.00424809,0
0,6,1,-15.7954,-3.53935,1033.58,-0.0500358,0
0,6,1,-15.7964,-3.54039,1033.58,-0.0485832,0
0,6,1,-15.7964,-3.54039,1033.58,0,0
0,5,1,-17.0554,-1.66386,1032.13,-0.00151967,0
0,5,1,-17.0552,-1.66117,1032.13,-0.0471686,0
0,5,1,-17.0549,-1.66136,1032.13,-0.0256253,0
0,5,1,-17.0549,-1.66136,1032.13,0,0
0,4,1,-12.596,-17.7229,1039.21,-0.0135793,0
0,4,1,-12.6131,-17.7282,1039.22,-0.047458,0
0,4,1,-12.6213,-17.7271,1039.24,-0.0478571,0
0,4,1,-12.6286,-17.7221,1039.24,-0.032679,0
0,4,1,-12.6295,-17.7276,1039.24,-0.054384,0
0,4,1,-12.6301,-17.731,1039.24,-0.0464227,0
0,4,1,-12.6297,-17.7312,1039.24,-0.0314564,0
0,4,1,-12.6297,-17.7312,1039.24,0,0
0,3,1,0.266623,-0.0835984,1039.75,-0.282759,0
0,3,1,0.532462,-0.137333,1040.37,-0.807293,0
0,3,1,0.550841,-0.209892,1040.45,-2.1333,0
0,3,1,0.437932,-0.353841,1040.4,-0.998138,0
0,3,1,0.435092,-0.396078,1040.39,-0.0609856,0
0,3,1,0.443067,-0.432435,1040.39,-0.0698954,0
0,3,1,0.457977,-0.453897,1040.41,-0.0608288,0
0,3,1,0.46013,-0.430744,1040.41,-0.0389179,0
0,3,1,0.474985,-0.420525,1040.4,-0.038673,0
0,3,1,0.469018,-0.425338,1040.39,-0.0569271,0
0,3,1,0.477648,-0.427532,1040.39,-0.0354806,0
0,3,1,0.481293,-0.424708,1040.39,-0.0602172,0
0,3,1,0.480355,-0.423574,1040.39,-0.0492589,0
0,3,1,0.480355,-0.423574,1040.39,0,0
