#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int event_id
#column int track_id
#column int type
#column double delta_x
#column double delta_y
#column double delta_z
#column double delta_E
#column int process
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1037.96,-1.90642,0
0,1,0,0.138151,-0.130939,1038.63,-3.74217,1
0,1,0,-12.3915,-17.0823,1037.59,-0.253332,1
0,1,0,-16.3364,-1.11124,1031.11,-0.072058,1
0,1,0,-15.1548,-3.00151,1032.46,-0.109521,1
0,6,1,-15.155,-3.00365,1032.46,-0.00420964,0
0,6,1,-15.1559,-3.00849,1032.46,-0.0502132,0
0,6,1,-15.1568,-3.00942,1032.46,-0.0467597,0
0,6,1,-15.1568,-3.00942,1032.46,0,0
0,5,1,-16.3364,-1.11023,1031.11,-0.00147981,0
0,5,1,-16.336,-1.10771,1031.1,-0.0478229,0
0,5,1,-16.3358,-1.10785,1031.1,-0.0219124,0
0,5,1,-16.3358,-1.10785,1031.1,0,0
0,4,1,-12.3982,-17.0868,1037.59,-0.0115083,0
0,4,1,-12.4139,-17.0917,1037.6,-0.0562341,0
0,4,1,-12.4209,-17.0848,1037.61,-0.0498372,0
0,4,1,-12.417,-17.0776,1037.61,-0.0337672,0
0,4,1,-12.4146,-17.0729,1037.6,-0.0472942,0
0,4,1,-12.4136,-17.0733,1037.61,-0.0546229,0
0,4,1,-12.4136,-17.0733,1037.61,0,0
0,3,1,0.172762,-0.209327,1038.88,-0.213215,0
0,3,1,0.159959,-0.491441,1039.33,-0.629446,0
0,3,1,0.465841,-0.701343,1039.53,-1.04173,0
0,3,1,0.52255,-0.942115,1039.57,-0.430759,0
0,3,1,0.680945,-1.02791,1039.6,-0.250944,0
0,3,1,0.787643,-1.04772,1039.69,-0.181487,0
0,3,1,0.88836,-0.98728,1039.69,-0.139869,0
0,3,1,0.929073,-0.899946,1039.7,-0.145702,0
0,3,1,0.94449,-0.872233,1039.63,-0.0854174,0
0,3,1,0.961202,-0.809204,1039.63,-0.0731281,0
0,3,1,0.954111,-0.799623,1039.68,-0.0711279,0
0,3,1,0.94831,-0.771308,1039.72,-0.0996939,0
0,3,1,0.962872,-0.802735,1039.72,-0.0692539,0
0,3,1,0.961384,-0.828158,1039.71,-0.0499002,0
0,3,1,0.977146,-0.832675,1039.72,-0.0755725,0
