# TBinMid=-0.0235 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.75395797E+15   5.78968640E+16   5.78968640E+16   9.43033207E+13   1.21731822E+14   1.21731822E+14
   2.00000000E-04   4.92442604E+06   1.03526934E+08   1.03526934E+08   1.68626294E+05   2.17671933E+05   2.17671933E+05
   4.00000000E-04   2.51177639E+06   5.28054449E+07   5.28054449E+07   8.60103375E+04   1.11026791E+05   1.11026791E+05
   6.00000000E-04   1.69384607E+06   3.56099754E+07   3.56099754E+07   5.80020868E+04   7.48722279E+04   7.48722279E+04
   8.00000000E-04   1.28066988E+06   2.69237115E+07   2.69237115E+07   4.38537639E+04   5.66088082E+04   5.66088082E+04
   1.00000000E-03   1.03091824E+06   2.16731460E+07   2.16731460E+07   3.53015604E+04   4.55691618E+04   4.55691618E+04
   1.20000000E-03   8.63444161E+05   1.81523137E+07   1.81523137E+07   2.95667735E+04   3.81663890E+04   3.81663890E+04
   1.40000000E-03   1.15709865E+06   2.45545321E+07   2.45545321E+07   4.48363360E+04   4.40376696E+04   4.40376696E+04
   1.60000000E-03   1.49512314E+06   3.19631388E+07   3.19631388E+07   5.48475985E+04   4.76007936E+04   4.76007936E+04
   1.80000000E-03   1.70726290E+06   3.66268646E+07   3.66268646E+07   6.29452235E+04   4.97456361E+04   4.97456361E+04
   2.00000000E-03   1.84000457E+06   3.95774824E+07   3.95774824E+07   8.03357831E+04   5.27956314E+04   5.27956314E+04
   2.20000000E-03   2.48581523E+06   5.38246920E+07   5.38246920E+07   9.25104962E+04   5.45952072E+04   5.45952072E+04
   2.40000000E-03   3.07348910E+06   6.67915876E+07   6.67915876E+07   1.01101446E+05   5.55681365E+04   5.55681365E+04
   2.60000000E-03   3.51199140E+06   7.64733554E+07   7.64733554E+07   1.07165665E+05   5.59831123E+04   5.59831123E+04
   2.80000000E-03   3.83917282E+06   8.37505512E+07   8.37505512E+07   1.15719784E+05   5.52952587E+04   5.52952587E+04
   3.00000000E-03   4.08542034E+06   8.92367229E+07   8.92367229E+07   1.22229664E+05   5.44623269E+04   5.44623269E+04
   3.20000000E-03   4.27049055E+06   9.33671135E+07   9.33671135E+07   1.27064837E+05   5.35608019E+04   5.35608019E+04
   3.40000000E-03   5.13499150E+06   1.12448746E+08   1.12448746E+08   1.30619156E+05   5.26225106E+04   5.26225106E+04
   3.60000000E-03   6.26462267E+06   1.37361581E+08   1.37361581E+08   1.33183016E+05   5.16690106E+04   5.16690106E+04
   3.80000000E-03   7.20285278E+06   1.58055537E+08   1.58055537E+08   1.34973846E+05   5.07149478E+04   5.07149478E+04
   4.00000000E-03   7.98452051E+06   1.75318618E+08   1.75318618E+08   1.30234944E+05   4.76465821E+04   4.76465821E+04
   4.20000000E-03   8.63854279E+06   1.89767904E+08   1.89767904E+08   1.25012511E+05   4.45934338E+04   4.45934338E+04
   4.40000000E-03   9.18717402E+06   2.01891081E+08   2.01891081E+08   1.20221353E+05   4.18526767E+04   4.18526767E+04
   4.60000000E-03   9.64806840E+06   2.12077688E+08   2.12077688E+08   1.15808917E+05   3.93806008E+04   3.93806008E+04
   4.80000000E-03   1.00354594E+07   2.20641799E+08   2.20641799E+08   1.11730955E+05   3.71411442E+04   3.71411442E+04
   5.00000000E-03   1.03609191E+07   2.27838764E+08   2.27838764E+08   1.07949935E+05   3.51043061E+04   3.51043061E+04
   5.20000000E-03   1.06339275E+07   2.33877787E+08   2.33877787E+08   1.04433805E+05   3.32449373E+04   3.32449373E+04
   5.40000000E-03   1.05299602E+07   2.31614481E+08   2.31614481E+08   1.01155021E+05   3.15418075E+04   3.15418075E+04
   5.60000000E-03   1.02467504E+07   2.25402519E+08   2.25402519E+08   9.80897721E+04   2.99768785E+04   2.99768785E+04
   5.80000000E-03   9.98033341E+06   2.19549379E+08   2.19549379E+08   9.06795302E+04   2.77904801E+04   2.77904801E+04
   6.00000000E-03   9.72886380E+06   2.14023559E+08   2.14023559E+08   8.35058741E+04   2.57237529E+04   2.57237529E+04
   6.20000000E-03   9.49104090E+06   2.08797360E+08   2.08797360E+08   7.69267668E+04   2.38265528E+04   2.38265528E+04
   6.40000000E-03   9.26574388E+06   2.03846190E+08   2.03846190E+08   7.08783646E+04   2.20807602E+04   2.20807602E+04
   6.60000000E-03   9.05197357E+06   1.99148129E+08   1.99148129E+08   6.53052882E+04   2.04706510E+04   2.04706510E+04
   6.80000000E-03   8.84883624E+06   1.94683563E+08   1.94683563E+08   6.01592937E+04   1.89825215E+04   1.89825215E+04
   7.00000000E-03   8.65552985E+06   1.90434895E+08   1.90434895E+08   5.53981835E+04   1.76043804E+04   1.76043804E+04
   7.20000000E-03   8.47133250E+06   1.86386281E+08   1.86386281E+08   5.09849080E+04   1.63256949E+04   1.63256949E+04
   7.40000000E-03   8.29559257E+06   1.82523419E+08   1.82523419E+08   4.68868209E+04   1.51371805E+04   1.51371805E+04
   7.60000000E-03   8.12772021E+06   1.78833363E+08   1.78833363E+08   4.30750586E+04   1.40306248E+04   1.40306248E+04
   7.80000000E-03   7.96718019E+06   1.75304365E+08   1.75304365E+08   3.95240203E+04   1.29987410E+04   1.29987410E+04
   8.00000000E-03   7.81348562E+06   1.71925737E+08   1.71925737E+08   3.62109300E+04   1.20350436E+04   1.20350436E+04
   8.20000000E-03   7.66619254E+06   1.68687732E+08   1.68687732E+08   3.31154666E+04   1.11337438E+04   1.11337438E+04
   8.40000000E-03   7.52499920E+06   1.65581498E+08   1.65581498E+08   3.05899814E+04   1.04578866E+04   1.04578866E+04
   8.60000000E-03   7.17832635E+06   1.57950673E+08   1.57950673E+08   2.83227327E+04   9.86868899E+03   9.86868899E+03
   8.80000000E-03   6.71555628E+06   1.47763769E+08   1.47763769E+08   2.61934978E+04   9.31404679E+03   9.31404679E+03
   9.00000000E-03   6.27993788E+06   1.38174583E+08   1.38174583E+08   2.41915394E+04   8.79131469E+03   8.79131469E+03
   9.20000000E-03   5.86941723E+06   1.29137901E+08   1.29137901E+08   2.23071529E+04   8.29809939E+03   8.29809939E+03
   9.40000000E-03   5.48213310E+06   1.20612747E+08   1.20612747E+08   2.05315483E+04   7.83223101E+03   7.83223101E+03
   9.60000000E-03   5.11639539E+06   1.12561915E+08   1.12561915E+08   1.88567478E+04   7.39173817E+03   7.39173817E+03
   9.80000000E-03   4.77066640E+06   1.04951554E+08   1.04951554E+08   1.72754962E+04   6.97482631E+03   6.97482631E+03
   1.00000000E-02   4.44354440E+06   9.77508037E+07   9.77508037E+07   1.57811830E+04   6.57985873E+03   6.57985873E+03
   1.02000000E-02   4.13374933E+06   9.09314861E+07   9.09314861E+07   1.43677743E+04   6.20534004E+03   6.20534004E+03
   1.04000000E-02   3.84011021E+06   8.44678218E+07   8.44678218E+07   1.30297529E+04   5.84990157E+03   5.84990157E+03
   1.06000000E-02   3.56155402E+06   7.83361895E+07   7.83361895E+07   1.17620657E+04   5.51228853E+03   5.51228853E+03
   1.08000000E-02   3.29709597E+06   7.25149094E+07   7.25149094E+07   1.05600772E+04   5.19134869E+03   5.19134869E+03
   1.10000000E-02   3.04583083E+06   6.69840533E+07   6.69840533E+07   9.41952826E+03   4.88602239E+03   4.88602239E+03
   1.12000000E-02   2.80692523E+06   6.17252756E+07   6.17252756E+07   8.33649987E+03   4.59533362E+03   4.59533362E+03
   1.14000000E-02   2.57961093E+06   5.67216637E+07   5.67216637E+07   7.30738080E+03   4.31838215E+03   4.31838215E+03
   1.16000000E-02   2.36317868E+06   5.19576042E+07   5.19576042E+07   6.32883880E+03   4.05433650E+03   4.05433650E+03
   1.18000000E-02   2.15697286E+06   4.74186641E+07   4.74186641E+07   5.39779496E+03   3.80242764E+03   3.80242764E+03
   1.20000000E-02   1.96038663E+06   4.30914842E+07   4.30914842E+07   4.51140077E+03   3.56194342E+03   3.56194342E+03
   1.22000000E-02   1.77282884E+06   3.89636689E+07   3.89636689E+07   3.97801103E+03   3.38259279E+03   3.38259279E+03
   1.24000000E-02   1.59377946E+06   3.50237318E+07   3.50237318E+07   3.77584245E+03   3.26063053E+03   3.26063053E+03
   1.26000000E-02   1.42278336E+06   3.12610171E+07   3.12610171E+07   3.58226507E+03   3.14360148E+03   3.14360148E+03
