# TBinMid=3.7515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.66009991E+17   8.36641265E+17   8.36641265E+17   6.81282773E+17   8.23787504E+17   8.23787504E+17
   2.00000000E-04   1.54853567E+09   1.49602066E+09   1.49602066E+09   1.21821998E+09   1.47303651E+09   1.47303651E+09
   4.00000000E-04   7.89853539E+08   7.63067483E+08   7.63067483E+08   6.21371133E+08   7.51344075E+08   7.51344075E+08
   6.00000000E-04   5.32647062E+08   5.14583568E+08   5.14583568E+08   4.19028961E+08   5.06677749E+08   5.06677749E+08
   8.00000000E-04   4.02719622E+08   3.89062317E+08   3.89062317E+08   3.16816138E+08   3.83084948E+08   3.83084948E+08
   1.00000000E-03   3.24182688E+08   3.13188782E+08   3.13188782E+08   2.55031793E+08   3.08377098E+08   3.08377098E+08
   1.20000000E-03   2.71518766E+08   2.62310835E+08   2.62310835E+08   2.13601528E+08   2.58280815E+08   2.58280815E+08
   1.40000000E-03   3.37326869E+08   3.75135823E+08   3.75135823E+08   2.51897208E+08   3.15928270E+08   3.15928270E+08
   1.60000000E-03   3.87202039E+08   5.00610635E+08   5.00610635E+08   2.79682360E+08   3.57872280E+08   3.57872280E+08
   1.80000000E-03   4.24077912E+08   5.84174515E+08   5.84174515E+08   3.00974726E+08   3.89395131E+08   3.89395131E+08
   2.00000000E-03   6.79563959E+08   7.59902851E+08   7.59902851E+08   4.93507058E+08   6.33033087E+08   6.33033087E+08
   2.20000000E-03   8.70602833E+08   1.05593075E+09   1.05593075E+09   6.31727467E+08   8.07868638E+08   8.07868638E+08
   2.40000000E-03   1.01247340E+09   1.33623138E+09   1.33623138E+09   7.32298133E+08   9.35017069E+08   9.35017069E+08
   2.60000000E-03   1.11666593E+09   1.54618137E+09   1.54618137E+09   8.06069467E+08   1.02822727E+09   1.02822727E+09
   2.80000000E-03   1.36113362E+09   1.79226317E+09   1.79226317E+09   1.04686255E+09   1.27177498E+09   1.27177498E+09
   3.00000000E-03   1.58302047E+09   1.99871934E+09   1.99871934E+09   1.27068243E+09   1.49467701E+09   1.49467701E+09
   3.20000000E-03   1.75824887E+09   2.15964019E+09   2.15964019E+09   1.44875336E+09   1.67109282E+09   1.67109282E+09
   3.40000000E-03   1.89972615E+09   2.34063326E+09   2.34063326E+09   1.59117807E+09   1.81135254E+09   1.81135254E+09
   3.60000000E-03   2.01515316E+09   2.54859462E+09   2.54859462E+09   1.70548529E+09   1.92314600E+09   1.92314600E+09
   3.80000000E-03   2.10710875E+09   2.71734814E+09   2.71734814E+09   1.79737457E+09   2.01228822E+09   2.01228822E+09
   4.00000000E-03   2.23116763E+09   2.88109566E+09   2.88109566E+09   1.96265887E+09   2.14456273E+09   2.14456273E+09
   4.20000000E-03   2.35609263E+09   3.02752508E+09   3.02752508E+09   2.14210192E+09   2.28148108E+09   2.28148108E+09
   4.40000000E-03   2.45939360E+09   3.14804587E+09   3.14804587E+09   2.29311129E+09   2.39533559E+09   2.39533559E+09
   4.60000000E-03   2.54476449E+09   3.24710901E+09   3.24710901E+09   2.42042681E+09   2.49003774E+09   2.49003774E+09
   4.80000000E-03   2.61517665E+09   3.32829248E+09   3.32829248E+09   2.52787209E+09   2.56873653E+09   2.56873653E+09
   5.00000000E-03   2.67304016E+09   3.39449639E+09   3.39449639E+09   2.61855762E+09   2.63398831E+09   2.63398831E+09
   5.20000000E-03   2.72032468E+09   3.44808930E+09   3.44808930E+09   2.69503316E+09   2.68788418E+09   2.68788418E+09
