# TBinMid=-0.0035 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.40085359E+15   7.23346781E+16   7.23346781E+16   8.97105390E+13   1.13528079E+14   1.13528079E+14
   2.00000000E-04   6.08115743E+06   1.29343576E+08   1.29343576E+08   1.60413818E+05   2.03002600E+05   2.03002600E+05
   4.00000000E-04   3.10178436E+06   6.59736055E+07   6.59736055E+07   8.18214425E+04   1.03544481E+05   1.03544481E+05
   6.00000000E-04   2.09172491E+06   4.44900799E+07   4.44900799E+07   5.51772560E+04   6.98264434E+04   6.98264434E+04
   8.00000000E-04   1.58149500E+06   3.36377115E+07   3.36377115E+07   4.17179879E+04   5.27938309E+04   5.27938309E+04
   1.00000000E-03   1.27307753E+06   2.70778058E+07   2.70778058E+07   3.35822958E+04   4.24981677E+04   4.24981677E+04
   1.20000000E-03   1.06626434E+06   2.26789791E+07   2.26789791E+07   2.81268058E+04   3.55942820E+04   3.55942820E+04
   1.40000000E-03   1.48098444E+06   3.17565104E+07   3.17565104E+07   4.28175142E+04   4.09688709E+04   4.09688709E+04
   1.60000000E-03   1.95365006E+06   4.21354665E+07   4.21354665E+07   5.24506054E+04   4.42224043E+04   4.42224043E+04
   1.80000000E-03   2.25218297E+06   4.87037130E+07   4.87037130E+07   6.02818232E+04   4.62147070E+04   4.62147070E+04
   2.00000000E-03   2.44120142E+06   5.28899823E+07   5.28899823E+07   7.72478969E+04   4.92872162E+04   4.92872162E+04
   2.20000000E-03   3.60562988E+06   7.85520359E+07   7.85520359E+07   8.91352106E+04   5.11338797E+04   5.11338797E+04
   2.40000000E-03   4.67732398E+06   1.02172289E+08   1.02172289E+08   9.75320050E+04   5.21677473E+04   5.21677473E+04
   2.60000000E-03   5.48270013E+06   1.19928511E+08   1.19928511E+08   1.03467087E+05   5.26511053E+04   5.26511053E+04
   2.80000000E-03   6.09096327E+06   1.33383570E+08   1.33383570E+08   1.11782031E+05   5.22891511E+04   5.22891511E+04
   3.00000000E-03   6.55365182E+06   1.43625955E+08   1.43625955E+08   1.18110901E+05   5.17414033E+04   5.17414033E+04
   3.20000000E-03   6.90592102E+06   1.51429875E+08   1.51429875E+08   1.22814535E+05   5.10842829E+04   5.10842829E+04
   3.40000000E-03   9.03839837E+06   1.98421104E+08   1.98421104E+08   1.26274991E+05   5.03573993E+04   5.03573993E+04
