# TBinMid=0.0765 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.07591406E+17   6.94630475E+17   6.94630475E+17   2.37517666E+17   2.77068786E+17   2.77068786E+17
   2.00000000E-04   5.50012434E+08   1.24208736E+09   1.24208736E+09   4.24711702E+08   4.95434119E+08   4.95434119E+08
   4.00000000E-04   2.80541983E+08   6.33545045E+08   6.33545045E+08   2.16630490E+08   2.52703506E+08   2.52703506E+08
   6.00000000E-04   1.89186799E+08   4.27238583E+08   4.27238583E+08   1.46087329E+08   1.70413593E+08   1.70413593E+08
   8.00000000E-04   1.43038875E+08   3.23023204E+08   3.23023204E+08   1.10452565E+08   1.28844976E+08   1.28844976E+08
   1.00000000E-03   1.15143947E+08   2.60028380E+08   2.60028380E+08   8.89125024E+07   1.03718092E+08   1.03718092E+08
   1.20000000E-03   9.64386551E+07   2.17786413E+08   2.17786413E+08   7.44685444E+07   8.68689455E+07   8.68689455E+07
   1.40000000E-03   1.26909897E+08   3.10683576E+08   3.10683576E+08   1.15037599E+08   1.17432456E+08   1.17432456E+08
   1.60000000E-03   1.48175908E+08   4.08736888E+08   4.08736888E+08   1.41656227E+08   1.37155459E+08   1.37155459E+08
   1.80000000E-03   1.68027673E+08   4.74415662E+08   4.74415662E+08   1.75953272E+08   1.58723074E+08   1.58723074E+08
   2.00000000E-03   2.25476418E+08   5.39942920E+08   5.39942920E+08   3.10438678E+08   2.33931718E+08   2.33931718E+08
   2.20000000E-03   2.87538229E+08   1.05704703E+09   1.05704703E+09   4.07284033E+08   2.87567692E+08   2.87567692E+08
   2.40000000E-03   3.37006421E+08   1.53831696E+09   1.53831696E+09   4.78006197E+08   3.26285952E+08   3.26285952E+08
   2.60000000E-03   3.73435575E+08   1.90345367E+09   1.90345367E+09   5.30110490E+08   3.54413554E+08   3.54413554E+08
   2.80000000E-03   4.61315573E+08   2.21499996E+09   2.21499996E+09   7.75015118E+08   4.70945236E+08   4.70945236E+08
   3.00000000E-03   5.32021127E+08   2.45718292E+09   2.45718292E+09   9.75558981E+08   5.65832422E+08   5.65832422E+08
   3.20000000E-03   5.87747390E+08   2.64549645E+09   2.64549645E+09   1.13576917E+09   6.41215105E+08   6.41215105E+08
   3.40000000E-03   6.39349761E+08   2.95749889E+09   2.95749889E+09   1.26450665E+09   7.01408111E+08   7.01408111E+08
   3.60000000E-03   6.84897868E+08   3.30497308E+09   3.30497308E+09   1.36838069E+09   7.49625925E+08   7.49625925E+08
   3.80000000E-03   7.21497961E+08   3.58965012E+09   3.58965012E+09   1.45239939E+09   7.88301280E+08   7.88301280E+08
   4.00000000E-03   8.00634125E+08   3.84950422E+09   3.84950422E+09   1.64222879E+09   8.86795618E+08   8.86795618E+08
   4.20000000E-03   8.73847649E+08   4.06783412E+09   4.06783412E+09   1.81884949E+09   9.78956767E+08   9.78956767E+08
   4.40000000E-03   9.35460404E+08   4.24847747E+09   4.24847747E+09   1.96809612E+09   1.05677087E+09   1.05677087E+09
   4.60000000E-03   9.87406195E+08   4.39786740E+09   4.39786740E+09   2.09450199E+09   1.12261704E+09   1.12261704E+09
   4.80000000E-03   1.03124503E+09   4.52117906E+09   4.52117906E+09   2.20172699E+09   1.17841569E+09   1.17841569E+09
   5.00000000E-03   1.06824596E+09   4.62261038E+09   4.62261038E+09   2.29275077E+09   1.22573007E+09   1.22573007E+09
   5.20000000E-03   1.09944925E+09   4.70559252E+09   4.70559252E+09   2.37001782E+09   1.26584245E+09   1.26584245E+09
   5.40000000E-03   1.12166738E+09   4.68386533E+09   4.68386533E+09   2.43554778E+09   1.29981205E+09   1.29981205E+09
   5.60000000E-03   1.13796268E+09   4.61148058E+09   4.61148058E+09   2.49102008E+09   1.32851953E+09   1.32851953E+09
   5.80000000E-03   1.17437063E+09   4.55297101E+09   4.55297101E+09   2.58424165E+09   1.38170019E+09   1.38170019E+09
