# TBinMid=-0.0435 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.66016795E+15   3.39197093E+16   3.39197093E+16   6.33044894E+13   1.10680741E+14   1.10680741E+14
   2.00000000E-04   2.96859080E+06   6.06527411E+07   6.06527411E+07   1.13196454E+05   1.97911199E+05   1.97911199E+05
   4.00000000E-04   1.51417368E+06   3.09368284E+07   3.09368284E+07   5.77375267E+04   1.00947537E+05   1.00947537E+05
   6.00000000E-04   1.02110090E+06   2.08626156E+07   2.08626156E+07   3.89359830E+04   6.80751634E+04   6.80751634E+04
   8.00000000E-04   7.72025979E+05   1.57736431E+07   1.57736431E+07   2.94384133E+04   5.14697368E+04   5.14697368E+04
   1.00000000E-03   6.21468246E+05   1.26975239E+07   1.26975239E+07   2.36974397E+04   4.14322937E+04   4.14322937E+04
   1.20000000E-03   5.20509877E+05   1.06347937E+07   1.06347937E+07   1.98477581E+04   3.47015607E+04   3.47015607E+04
   1.40000000E-03   6.59735091E+05   1.36326324E+07   1.36326324E+07   2.72383363E+04   3.88879436E+04   3.88879436E+04
   1.60000000E-03   8.23083756E+05   1.71920985E+07   1.71920985E+07   3.20301177E+04   4.13533607E+04   4.13533607E+04
   1.80000000E-03   9.24019360E+05   1.94085976E+07   1.94085976E+07   3.56684588E+04   4.24143451E+04   4.24143451E+04
   2.00000000E-03   9.84325028E+05   2.07889370E+07   2.07889370E+07   4.27857654E+04   4.21646678E+04   4.21646678E+04
   2.20000000E-03   1.22564213E+06   2.61484284E+07   2.61484284E+07   4.76825063E+04   4.16142285E+04   4.16142285E+04
   2.40000000E-03   1.44226667E+06   3.09591963E+07   3.09591963E+07   5.10618357E+04   4.08935176E+04   4.08935176E+04
   2.60000000E-03   1.60199882E+06   3.45131007E+07   3.45131007E+07   5.33776818E+04   4.00805933E+04   4.00805933E+04
   2.80000000E-03   1.71761091E+06   3.71492686E+07   3.71492686E+07   5.63849170E+04   3.74763087E+04   3.74763087E+04
   3.00000000E-03   1.80289849E+06   3.91052648E+07   3.91052648E+07   5.86009653E+04   3.51435040E+04   3.51435040E+04
   3.20000000E-03   1.86543206E+06   4.05484672E+07   4.05484672E+07   6.01783544E+04   3.30922756E+04   3.30922756E+04
   3.40000000E-03   2.18907396E+06   4.77307644E+07   4.77307644E+07   6.12710872E+04   3.12740783E+04   3.12740783E+04
   3.60000000E-03   2.61601059E+06   5.71794725E+07   5.71794725E+07   6.19922498E+04   2.96509691E+04   2.96509691E+04
