# TBinMid=-0.0135 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   2.36044508E+15   4.94805203E+16   4.94805203E+16   6.69399288E+13   1.06309248E+14   1.06309248E+14
   2.00000000E-04   4.22077509E+06   8.84774441E+07   8.84774441E+07   1.19697080E+05   1.90094414E+05   1.90094414E+05
   4.00000000E-04   2.15286881E+06   4.51292300E+07   4.51292300E+07   6.10532675E+04   9.69604699E+04   9.69604699E+04
   6.00000000E-04   1.45181250E+06   3.04334292E+07   3.04334292E+07   4.11719919E+04   6.53864379E+04   6.53864379E+04
   8.00000000E-04   1.09767504E+06   2.30098690E+07   2.30098690E+07   3.11289975E+04   4.94368663E+04   4.94368663E+04
   1.00000000E-03   8.83610396E+05   1.85225670E+07   1.85225670E+07   2.50583322E+04   3.97958662E+04   3.97958662E+04
   1.20000000E-03   7.40066675E+05   1.55135506E+07   1.55135506E+07   2.09875718E+04   3.33309732E+04   3.33309732E+04
   1.40000000E-03   9.74423394E+05   2.06035752E+07   2.06035752E+07   2.99784900E+04   3.79742681E+04   3.79742681E+04
   1.60000000E-03   1.24596482E+06   2.65430612E+07   2.65430612E+07   3.58396403E+04   4.07621399E+04   4.07621399E+04
   1.80000000E-03   1.41566493E+06   3.02698752E+07   3.02698752E+07   4.04081276E+04   4.21728899E+04   4.21728899E+04
   2.00000000E-03   1.52050940E+06   3.26167484E+07   3.26167484E+07   4.96901034E+04   4.29420386E+04   4.29420386E+04
   2.20000000E-03   2.05284447E+06   4.43727531E+07   4.43727531E+07   5.61291197E+04   4.31389275E+04   4.31389275E+04
   2.40000000E-03   2.53837232E+06   5.50955972E+07   5.50955972E+07   6.06204835E+04   4.29757010E+04   4.29757010E+04
   2.60000000E-03   2.90066227E+06   6.31026820E+07   6.31026820E+07   6.37430336E+04   4.25838871E+04   4.25838871E+04
   2.80000000E-03   3.17048568E+06   6.91216176E+07   6.91216176E+07   6.78971786E+04   4.06993045E+04   4.06993045E+04
   3.00000000E-03   3.37352519E+06   7.36598772E+07   7.36598772E+07   7.10039571E+04   3.89462995E+04   3.89462995E+04
   3.20000000E-03   3.52610192E+06   7.70772492E+07   7.70772492E+07   7.32603677E+04   3.73542968E+04   3.73542968E+04
   3.40000000E-03   4.48357330E+06   9.82073432E+07   9.82073432E+07   7.48692353E+04   3.59015216E+04   3.59015216E+04
