# TBinMid=2.8515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.07034319E+17   6.15811727E+17   6.15811727E+17   6.16175577E+17   7.69271360E+17   7.69271360E+17
   2.00000000E-04   1.44307969E+09   1.10114945E+09   1.10114945E+09   1.10180006E+09   1.37555473E+09   1.37555473E+09
   4.00000000E-04   7.36064156E+08   5.61657576E+08   5.61657576E+08   5.61989429E+08   7.01622051E+08   7.01622051E+08
   6.00000000E-04   4.96373556E+08   3.78760419E+08   3.78760419E+08   3.78984208E+08   4.73147116E+08   4.73147116E+08
   8.00000000E-04   3.75294234E+08   2.86370214E+08   2.86370214E+08   2.86539414E+08   3.57733369E+08   3.57733369E+08
   1.00000000E-03   3.02105701E+08   2.30523323E+08   2.30523323E+08   2.30659527E+08   2.87969492E+08   2.87969492E+08
   1.20000000E-03   2.53028215E+08   1.93074493E+08   1.93074493E+08   1.93188571E+08   2.41188453E+08   2.41188453E+08
   1.40000000E-03   3.06823427E+08   2.70046599E+08   2.70046599E+08   2.25247535E+08   2.89045230E+08   2.89045230E+08
   1.60000000E-03   3.52887703E+08   3.63699050E+08   3.63699050E+08   2.52140109E+08   3.28882765E+08   3.28882765E+08
   1.80000000E-03   3.79865737E+08   4.23183212E+08   4.23183212E+08   2.67285637E+08   3.51903517E+08   3.51903517E+08
   2.00000000E-03   5.91608472E+08   5.63971079E+08   5.63971079E+08   4.13476619E+08   5.50868591E+08   5.50868591E+08
   2.20000000E-03   7.60069942E+08   8.20828029E+08   8.20828029E+08   5.25087286E+08   7.02786245E+08   7.02786245E+08
   2.40000000E-03   8.86568961E+08   1.09511043E+09   1.09511043E+09   6.06187736E+08   8.13261816E+08   8.13261816E+08
   2.60000000E-03   9.79572147E+08   1.30186137E+09   1.30186137E+09   6.65580653E+08   8.94244197E+08   8.94244197E+08
   2.80000000E-03   1.19088252E+09   1.53362872E+09   1.53362872E+09   8.57365250E+08   1.10023326E+09   1.10023326E+09
   3.00000000E-03   1.40876108E+09   1.74120477E+09   1.74120477E+09   1.06309398E+09   1.31563974E+09   1.31563974E+09
   3.20000000E-03   1.58141183E+09   1.90408136E+09   1.90408136E+09   1.22719481E+09   1.48664283E+09   1.48664283E+09
   3.40000000E-03   1.72097352E+09   2.07858133E+09   2.07858133E+09   1.35883087E+09   1.62307424E+09   1.62307424E+09
