# TBinMid=-0.0235 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   3.00890338E+15   6.27060795E+16   6.27060795E+16   1.23355773E+14   1.57820491E+14   1.57820491E+14
   2.00000000E-04   5.38030075E+06   1.12126421E+08   1.12126421E+08   2.20575764E+05   2.82203048E+05   2.82203048E+05
   4.00000000E-04   2.74430204E+06   5.71917407E+07   5.71917407E+07   1.12507933E+05   1.43941842E+05   1.43941842E+05
   6.00000000E-04   1.85065249E+06   3.85679257E+07   3.85679257E+07   7.58710534E+04   9.70688809E+04   9.70688809E+04
   8.00000000E-04   1.39922685E+06   2.91601355E+07   2.91601355E+07   5.73639923E+04   7.33910799E+04   7.33910799E+04
   1.00000000E-03   1.12635466E+06   2.34734306E+07   2.34734306E+07   4.61770726E+04   5.90786151E+04   5.90786151E+04
   1.20000000E-03   9.43376798E+05   1.96601396E+07   1.96601396E+07   3.86755438E+04   4.94812130E+04   4.94812130E+04
   1.40000000E-03   1.26918716E+06   2.67550819E+07   2.67550819E+07   5.87827192E+04   5.70409132E+04   5.70409132E+04
   1.60000000E-03   1.64233016E+06   3.49294505E+07   3.49294505E+07   7.19474832E+04   6.16131852E+04   6.16131852E+04
   1.80000000E-03   1.87655245E+06   4.00796126E+07   4.00796126E+07   8.26315491E+04   6.43545861E+04   6.43545861E+04
   2.00000000E-03   2.02281847E+06   4.33416624E+07   4.33416624E+07   1.05533046E+05   6.81978439E+04   6.81978439E+04
   2.20000000E-03   2.75549267E+06   5.95136590E+07   5.95136590E+07   1.21568094E+05   7.04509763E+04   7.04509763E+04
   2.40000000E-03   3.42191548E+06   7.42255287E+07   7.42255287E+07   1.32885043E+05   7.16539107E+04   7.16539107E+04
   2.60000000E-03   3.91956831E+06   8.52197617E+07   8.52197617E+07   1.40875334E+05   7.21488195E+04   7.21488195E+04
   2.80000000E-03   4.29085529E+06   9.34918419E+07   9.34918419E+07   1.52165400E+05   7.12333473E+04   7.12333473E+04
   3.00000000E-03   4.57059422E+06   9.97359004E+07   9.97359004E+07   1.60749509E+05   7.01384727E+04   7.01384727E+04
   3.20000000E-03   4.78111968E+06   1.04444261E+08   1.04444261E+08   1.67127020E+05   6.89592898E+04   6.89592898E+04
   3.40000000E-03   5.71857565E+06   1.25147215E+08   1.25147215E+08   1.71816782E+05   6.77359324E+04   6.77359324E+04
   3.60000000E-03   6.93397758E+06   1.51961549E+08   1.51961549E+08   1.75201359E+05   6.64955218E+04   6.64955218E+04
   3.80000000E-03   7.94289440E+06   1.74223280E+08   1.74223280E+08   1.77567201E+05   6.52564310E+04   6.52564310E+04
   4.00000000E-03   8.78278189E+06   1.92783368E+08   1.92783368E+08   1.71306301E+05   6.12764891E+04   6.12764891E+04
   4.20000000E-03   9.48502424E+06   2.08308271E+08   2.08308271E+08   1.64435693E+05   5.73272291E+04   5.73272291E+04
   4.40000000E-03   1.00736620E+07   2.21324572E+08   2.21324572E+08   1.58132532E+05   5.37827982E+04   5.37827982E+04
   4.60000000E-03   1.05677464E+07   2.32252820E+08   2.32252820E+08   1.52327666E+05   5.05864960E+04   5.05864960E+04
   4.80000000E-03   1.09826355E+07   2.41432048E+08   2.41432048E+08   1.46962871E+05   4.76915492E+04   4.76915492E+04
   5.00000000E-03   1.13308136E+07   2.49137863E+08   2.49137863E+08   1.41988764E+05   4.50590514E+04   4.50590514E+04
   5.20000000E-03   1.16225071E+07   2.55596035E+08   2.55596035E+08   1.37363168E+05   4.26563922E+04   4.26563922E+04
   5.40000000E-03   1.14632990E+07   2.52123531E+08   2.52123531E+08   1.33049841E+05   4.04560464E+04   4.04560464E+04
   5.60000000E-03   1.10956485E+07   2.44058814E+08   2.44058814E+08   1.29017455E+05   3.84346301E+04   3.84346301E+04
   5.80000000E-03   1.07522955E+07   2.36518630E+08   2.36518630E+08   1.19168453E+05   3.54291871E+04   3.54291871E+04
   6.00000000E-03   1.04305750E+07   2.29452441E+08   2.29452441E+08   1.09660800E+05   3.25864914E+04   3.25864914E+04
   6.20000000E-03   1.01284464E+07   2.22816183E+08   2.22816183E+08   1.00942209E+05   2.99799302E+04   2.99799302E+04
   6.40000000E-03   9.84414454E+06   2.16571147E+08   2.16571147E+08   9.29278986E+04   2.75841216E+04   2.75841216E+04
   6.60000000E-03   9.57611181E+06   2.10683173E+08   2.10683173E+08   8.55443298E+04   2.53770504E+04   2.53770504E+04
   6.80000000E-03   9.32296843E+06   2.05121997E+08   2.05121997E+08   7.87274439E+04   2.33395401E+04   2.33395401E+04
