# TBinMid=3.4515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.64394614E+17   6.94302783E+17   6.94302783E+17   7.00256008E+17   8.32123935E+17   8.32123935E+17
   2.00000000E-04   1.54564717E+09   1.24150141E+09   1.24150141E+09   1.25214653E+09   1.48794310E+09   1.48794310E+09
   4.00000000E-04   7.88380218E+08   6.33246170E+08   6.33246170E+08   6.38675872E+08   7.58947404E+08   7.58947404E+08
   6.00000000E-04   5.31653510E+08   4.27037033E+08   4.27037033E+08   4.30698617E+08   5.11805145E+08   5.11805145E+08
   8.00000000E-04   4.01968426E+08   3.22870818E+08   3.22870818E+08   3.25639240E+08   3.86961629E+08   3.86961629E+08
   1.00000000E-03   3.23577987E+08   2.59905711E+08   2.59905711E+08   2.62134245E+08   3.11497762E+08   3.11497762E+08
   1.20000000E-03   2.71012299E+08   2.17683672E+08   2.17683672E+08   2.19550177E+08   2.60894523E+08   2.60894523E+08
   1.40000000E-03   3.36802440E+08   3.23249369E+08   3.23249369E+08   2.59311770E+08   3.19135584E+08   3.19135584E+08
   1.60000000E-03   3.86085633E+08   4.36777784E+08   4.36777784E+08   2.87945814E+08   3.61238951E+08   3.61238951E+08
   1.80000000E-03   4.23061130E+08   5.13239044E+08   5.13239044E+08   3.09911542E+08   3.93258272E+08   3.93258272E+08
   2.00000000E-03   6.62539642E+08   6.76222545E+08   6.76222545E+08   4.83547092E+08   6.20092708E+08   6.20092708E+08
   2.20000000E-03   8.42344089E+08   9.73795875E+08   9.73795875E+08   6.07867692E+08   7.82603594E+08   7.82603594E+08
   2.40000000E-03   9.75984141E+08   1.25831845E+09   1.25831845E+09   6.98036875E+08   9.00559066E+08   9.00559066E+08
   2.60000000E-03   1.07399495E+09   1.47203473E+09   1.47203473E+09   7.63922912E+08   9.86825885E+08   9.86825885E+08
   2.80000000E-03   1.32800150E+09   1.72893034E+09   1.72893034E+09   1.00152514E+09   1.23688269E+09   1.23688269E+09
   3.00000000E-03   1.55906319E+09   1.94509613E+09   1.94509613E+09   1.22218012E+09   1.46604815E+09   1.46604815E+09
   3.20000000E-03   1.74189793E+09   2.11418076E+09   2.11418076E+09   1.39785626E+09   1.64770614E+09   1.64770614E+09
   3.40000000E-03   1.89026307E+09   2.31366236E+09   2.31366236E+09   1.53847763E+09   1.79239424E+09   1.79239424E+09
   3.60000000E-03   2.01200484E+09   2.54848100E+09   2.54848100E+09   1.65144093E+09   1.90795919E+09   1.90795919E+09
   3.80000000E-03   2.10931387E+09   2.73996546E+09   2.73996546E+09   1.74234663E+09   2.00033664E+09   2.00033664E+09
   4.00000000E-03   2.25619648E+09   2.93260711E+09   2.93260711E+09   1.92292899E+09   2.15345003E+09   2.15345003E+09
   4.20000000E-03   2.40795087E+09   3.10757054E+09   3.10757054E+09   2.12138968E+09   2.31530491E+09   2.31530491E+09
   4.40000000E-03   2.53439767E+09   3.25265510E+09   3.25265510E+09   2.28892719E+09   2.45070268E+09   2.45070268E+09
   4.60000000E-03   2.63981715E+09   3.37294669E+09   3.37294669E+09   2.43067077E+09   2.56409322E+09   2.56409322E+09
   4.80000000E-03   2.72765633E+09   3.47253807E+09   3.47253807E+09   2.55076064E+09   2.65906248E+09   2.65906248E+09
   5.00000000E-03   2.80071441E+09   3.55475025E+09   3.55475025E+09   2.65256686E+09   2.73852444E+09   2.73852444E+09
   5.20000000E-03   2.86128189E+09   3.62229862E+09   3.62229862E+09   2.73885367E+09   2.80486515E+09   2.80486515E+09
   5.40000000E-03   2.91133997E+09   3.67948425E+09   3.67948425E+09   2.81190441E+09   2.86005210E+09   2.86005210E+09
   5.60000000E-03   2.95249638E+09   3.72909666E+09   3.72909666E+09   2.87361739E+09   2.90571806E+09   2.90571806E+09
   5.80000000E-03   2.98996588E+09   3.77128065E+09   3.77128065E+09   2.95289958E+09   2.95281497E+09   2.95281497E+09
   6.00000000E-03   3.02255217E+09   3.80619463E+09   3.80619463E+09   3.03577406E+09   2.99710193E+09   2.99710193E+09
   6.20000000E-03   3.04883910E+09   3.83375870E+09   3.83375870E+09   3.10754810E+09   3.03400263E+09   3.03400263E+09
   6.40000000E-03   3.06967546E+09   3.85497554E+09   3.85497554E+09   3.16961635E+09   3.06448818E+09   3.06448818E+09
   6.60000000E-03   3.08578402E+09   3.87069819E+09   3.87069819E+09   3.22317273E+09   3.08938702E+09   3.08938702E+09
   6.80000000E-03   3.09778278E+09   3.88165534E+09   3.88165534E+09   3.26924360E+09   3.10940881E+09   3.10940881E+09
   7.00000000E-03   3.10620211E+09   3.88847180E+09   3.88847180E+09   3.30871475E+09   3.12516380E+09   3.12516380E+09
   7.20000000E-03   3.11149883E+09   3.89168517E+09   3.89168517E+09   3.34235350E+09   3.13717862E+09   3.13717862E+09
   7.40000000E-03   3.11406771E+09   3.89175952E+09   3.89175952E+09   3.37082682E+09   3.14590931E+09   3.14590931E+09
