# TBinMid=1.2515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.26477602E+18   1.27970453E+18   1.27970453E+18   9.52891619E+17   1.19113935E+18   1.19113935E+18
   2.00000000E-04   2.26157988E+09   2.28827396E+09   2.28827396E+09   1.70389103E+09   2.12990819E+09   2.12990819E+09
   4.00000000E-04   1.15355230E+09   1.16716801E+09   1.16716801E+09   8.69094843E+08   1.08639120E+09   1.08639120E+09
   6.00000000E-04   7.77911614E+08   7.87093528E+08   7.87093528E+08   5.86084371E+08   7.32620735E+08   7.32620735E+08
   8.00000000E-04   5.88157325E+08   5.95099516E+08   5.95099516E+08   4.43122085E+08   5.53914152E+08   5.53914152E+08
   1.00000000E-03   4.73456997E+08   4.79045346E+08   4.79045346E+08   3.56706008E+08   4.45891804E+08   4.45891804E+08
   1.20000000E-03   3.96543258E+08   4.01223772E+08   4.01223772E+08   2.98758627E+08   3.73456069E+08   3.73456069E+08
   1.40000000E-03   4.74879262E+08   5.85106629E+08   5.85106629E+08   3.49680760E+08   4.41522214E+08   4.41522214E+08
   1.60000000E-03   5.31534277E+08   7.84473468E+08   7.84473468E+08   3.84182236E+08   4.87786216E+08   4.87786216E+08
   1.80000000E-03   5.85305086E+08   9.22399591E+08   9.22399591E+08   4.19933614E+08   5.34268151E+08   5.34268151E+08
   2.00000000E-03   8.84844836E+08   1.15106002E+09   1.15106002E+09   6.50365480E+08   8.20194078E+08   8.20194078E+08
   2.20000000E-03   1.11728797E+09   1.71577554E+09   1.71577554E+09   8.15276432E+08   1.02470543E+09   1.02470543E+09
   2.40000000E-03   1.29140487E+09   2.25155389E+09   2.25155389E+09   9.34820738E+08   1.17285707E+09   1.17285707E+09
   2.60000000E-03   1.41897908E+09   2.65472514E+09   2.65472514E+09   1.02211321E+09   1.28095062E+09   1.28095062E+09
   2.80000000E-03   1.80245495E+09   3.11207337E+09   3.11207337E+09   1.43119295E+09   1.66773574E+09   1.66773574E+09
   3.00000000E-03   2.13731107E+09   3.48440155E+09   3.48440155E+09   1.79486672E+09   2.00798037E+09   2.00798037E+09
   3.20000000E-03   2.40276904E+09   3.77509499E+09   3.77509499E+09   2.08529398E+09   2.27837076E+09   2.27837076E+09
   3.40000000E-03   2.62107385E+09   4.15344913E+09   4.15344913E+09   2.31857374E+09   2.49435432E+09   2.49435432E+09
   3.60000000E-03   2.80168119E+09   4.58897408E+09   4.58897408E+09   2.50671306E+09   2.66743993E+09   2.66743993E+09
   3.80000000E-03   2.94656329E+09   4.94451800E+09   4.94451800E+09   2.65880943E+09   2.80633813E+09   2.80633813E+09
   4.00000000E-03   3.20758858E+09   5.31113675E+09   5.31113675E+09   3.03287019E+09   3.09000738E+09   3.09000738E+09
   4.20000000E-03   3.46954912E+09   5.63771372E+09   5.63771372E+09   3.42522928E+09   3.38017390E+09   3.38017390E+09
   4.40000000E-03   3.68927651E+09   5.90886457E+09   5.90886457E+09   3.75807882E+09   3.62453903E+09   3.62453903E+09
   4.60000000E-03   3.87384625E+09   6.13400820E+09   6.13400820E+09   4.04120899E+09   3.83072911E+09   3.83072911E+09
   4.80000000E-03   4.02896278E+09   6.32072570E+09   6.32072570E+09   4.28253001E+09   4.00489716E+09   4.00489716E+09
   5.00000000E-03   4.15926379E+09   6.47516990E+09   6.47516990E+09   4.48848706E+09   4.15204926E+09   4.15204926E+09
   5.20000000E-03   4.26854860E+09   6.60237255E+09   6.60237255E+09   4.66437212E+09   4.27628964E+09   4.27628964E+09
   5.40000000E-03   4.35979219E+09   6.70296862E+09   6.70296862E+09   4.81456101E+09   4.38100686E+09   4.38100686E+09
   5.60000000E-03   4.43561082E+09   6.78069524E+09   6.78069524E+09   4.94269560E+09   4.46901667E+09   4.46901667E+09
   5.80000000E-03   4.52421152E+09   6.85583118E+09   6.85583118E+09   5.12860875E+09   4.58091392E+09   4.58091392E+09
   6.00000000E-03   4.60742145E+09   6.92024009E+09   6.92024009E+09   5.31538271E+09   4.68907992E+09   4.68907992E+09
   6.20000000E-03   4.67783646E+09   6.97119724E+09   6.97119724E+09   5.47875423E+09   4.78198896E+09   4.78198896E+09
   6.40000000E-03   4.73711299E+09   7.01053568E+09   7.01053568E+09   5.62161576E+09   4.86158072E+09   4.86158072E+09
   6.60000000E-03   4.78666577E+09   7.03981505E+09   7.03981505E+09   5.74644658E+09   4.92951414E+09   4.92951414E+09
   6.80000000E-03   4.82770815E+09   7.06036775E+09   7.06036775E+09   5.85538086E+09   4.98721403E+09   4.98721403E+09
   7.00000000E-03   4.86128476E+09   7.07333632E+09   7.07333632E+09   5.95026294E+09   5.03590889E+09   5.03590889E+09
   7.20000000E-03   4.88829828E+09   7.07970391E+09   7.07970391E+09   6.03269267E+09   5.07666183E+09   5.07666183E+09
   7.40000000E-03   4.90953135E+09   7.08031932E+09   7.08031932E+09   6.10406261E+09   5.11039603E+09   5.11039603E+09
   7.60000000E-03   4.92566471E+09   7.07591754E+09   7.07591754E+09   6.16558893E+09   5.13791574E+09   5.13791574E+09
   7.80000000E-03   4.93729225E+09   7.06713688E+09   7.06713688E+09   6.21833699E+09   5.15992372E+09   5.15992372E+09
   8.00000000E-03   4.94493352E+09   7.05453310E+09   7.05453310E+09   6.26324281E+09   5.17703580E+09   5.17703580E+09
   8.20000000E-03   4.94904428E+09   7.03859131E+09   7.03859131E+09   6.30113100E+09   5.18979313E+09   5.18979313E+09
