# TBinMid=3.1515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.87844357E+17   7.17438878E+17   7.17438878E+17   7.22432583E+17   8.55286726E+17   8.55286726E+17
   2.00000000E-04   1.58757828E+09   1.28287168E+09   1.28287168E+09   1.29180106E+09   1.52936111E+09   1.52936111E+09
   4.00000000E-04   8.09767803E+08   6.54347689E+08   6.54347689E+08   6.58902251E+08   7.80073272E+08   7.80073272E+08
   6.00000000E-04   5.46076480E+08   4.41267092E+08   4.41267092E+08   4.44338514E+08   5.26051623E+08   5.26051623E+08
   8.00000000E-04   4.12873232E+08   3.33629770E+08   3.33629770E+08   3.35951987E+08   3.97732995E+08   3.97732995E+08
   1.00000000E-03   3.32356178E+08   2.68566491E+08   2.68566491E+08   2.70435837E+08   3.20168535E+08   3.20168535E+08
   1.20000000E-03   2.78364461E+08   2.24937496E+08   2.24937496E+08   2.26503164E+08   2.68156717E+08   2.68156717E+08
   1.40000000E-03   3.49895816E+08   3.39586735E+08   3.39586735E+08   2.70330025E+08   3.31624456E+08   3.31624456E+08
   1.60000000E-03   4.02916492E+08   4.61377969E+08   4.61377969E+08   3.01547171E+08   3.77029904E+08   3.77029904E+08
   1.80000000E-03   4.44467752E+08   5.44352365E+08   5.44352365E+08   3.26824417E+08   4.13258120E+08   4.13258120E+08
   2.00000000E-03   6.92236119E+08   7.14408255E+08   7.14408255E+08   5.07723661E+08   6.48186276E+08   6.48186276E+08
   2.20000000E-03   8.78728166E+08   1.03470720E+09   1.03470720E+09   6.37210724E+08   8.16443989E+08   8.16443989E+08
   2.40000000E-03   1.01735156E+09   1.33959037E+09   1.33959037E+09   7.31097505E+08   9.38525951E+08   9.38525951E+08
   2.60000000E-03   1.11898647E+09   1.56865437E+09   1.56865437E+09   7.99673591E+08   1.02777087E+09   1.02777087E+09
   2.80000000E-03   1.38692030E+09   1.84311922E+09   1.84311922E+09   1.05435794E+09   1.29236164E+09   1.29236164E+09
   3.00000000E-03   1.62837303E+09   2.07263469E+09   2.07263469E+09   1.28849388E+09   1.53253450E+09   1.53253450E+09
   3.20000000E-03   1.81943324E+09   2.25213150E+09   2.25213150E+09   1.47493671E+09   1.72293386E+09   1.72293386E+09
   3.40000000E-03   1.97467823E+09   2.46721037E+09   2.46721037E+09   1.62420701E+09   1.87459881E+09   1.87459881E+09
   3.60000000E-03   2.10210092E+09   2.71864819E+09   2.71864819E+09   1.74414638E+09   1.99574972E+09   1.99574972E+09
   3.80000000E-03   2.20396154E+09   2.92371391E+09   2.92371391E+09   1.84069238E+09   2.09260495E+09   2.09260495E+09
   4.00000000E-03   2.35850511E+09   3.12958020E+09   3.12958020E+09   2.03444324E+09   2.25446735E+09   2.25446735E+09
