# TBinMid=3.3515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.85783595E+17   6.97874334E+17   6.97874334E+17   7.10632431E+17   8.51581134E+17   8.51581134E+17
   2.00000000E-04   1.58389338E+09   1.24788780E+09   1.24788780E+09   1.27070089E+09   1.52273504E+09   1.52273504E+09
   4.00000000E-04   8.07888263E+08   6.36503642E+08   6.36503642E+08   6.48139798E+08   7.76693548E+08   7.76693548E+08
   6.00000000E-04   5.44808990E+08   4.29233747E+08   4.29233747E+08   4.37080727E+08   5.23772466E+08   5.23772466E+08
   8.00000000E-04   4.11914918E+08   3.24531693E+08   3.24531693E+08   3.30464576E+08   3.96009788E+08   3.96009788E+08
   1.00000000E-03   3.31584751E+08   2.61242688E+08   2.61242688E+08   2.66018561E+08   3.18781382E+08   3.18781382E+08
   1.20000000E-03   2.77718353E+08   2.18803455E+08   2.18803455E+08   2.22803481E+08   2.66994909E+08   2.66994909E+08
   1.40000000E-03   3.49635208E+08   3.25976904E+08   3.25976904E+08   2.66886948E+08   3.31104335E+08   3.31104335E+08
   1.60000000E-03   4.02753542E+08   4.38546946E+08   4.38546946E+08   2.98298681E+08   3.76969651E+08   3.76969651E+08
   1.80000000E-03   4.43933805E+08   5.15264277E+08   5.15264277E+08   3.23443667E+08   4.13097257E+08   4.13097257E+08
   2.00000000E-03   6.80752139E+08   6.75561385E+08   6.75561385E+08   4.96550659E+08   6.37772034E+08   6.37772034E+08
   2.20000000E-03   8.58582842E+08   9.74522464E+08   9.74522464E+08   6.20367291E+08   7.98531169E+08   7.98531169E+08
   2.40000000E-03   9.90534575E+08   1.25857818E+09   1.25857818E+09   7.10062371E+08   9.15038384E+08   9.15038384E+08
   2.60000000E-03   1.08714157E+09   1.47192947E+09   1.47192947E+09   7.75505288E+08   1.00008870E+09   1.00008870E+09
   2.80000000E-03   1.33782754E+09   1.72741899E+09   1.72741899E+09   1.01173744E+09   1.24721229E+09   1.24721229E+09
   3.00000000E-03   1.56332490E+09   1.94097279E+09   1.94097279E+09   1.22847175E+09   1.47109107E+09   1.47109107E+09
   3.20000000E-03   1.74158800E+09   2.10793612E+09   2.10793612E+09   1.40091342E+09   1.64840153E+09   1.64840153E+09
   3.40000000E-03   1.88639615E+09   2.31076897E+09   2.31076897E+09   1.53884301E+09   1.78948372E+09   1.78948372E+09
   3.60000000E-03   2.00523369E+09   2.54982543E+09   2.54982543E+09   1.64954926E+09   1.90203593E+09   1.90203593E+09
   3.80000000E-03   2.10010401E+09   2.74489273E+09   2.74489273E+09   1.73855009E+09   1.99188041E+09   1.99188041E+09
   4.00000000E-03   2.24558194E+09   2.94092268E+09   2.94092268E+09   1.91934573E+09   2.14379368E+09   2.14379368E+09
   4.20000000E-03   2.39428860E+09   3.11780871E+09   3.11780871E+09   2.11540632E+09   2.30257154E+09   2.30257154E+09
   4.40000000E-03   2.51812256E+09   3.26453811E+09   3.26453811E+09   2.28087609E+09   2.43532911E+09   2.43532911E+09
   4.60000000E-03   2.62129392E+09   3.38624177E+09   3.38624177E+09   2.42083123E+09   2.54644592E+09   2.54644592E+09
   4.80000000E-03   2.70719290E+09   3.48704887E+09   3.48704887E+09   2.53936894E+09   2.63945095E+09   2.63945095E+09
   5.00000000E-03   2.77857229E+09   3.57031015E+09   3.57031015E+09   2.63982407E+09   2.71721162E+09   2.71721162E+09
   5.20000000E-03   2.83768441E+09   3.63876546E+09   3.63876546E+09   2.72493187E+09   2.78207566E+09   2.78207566E+09
   5.40000000E-03   2.88648659E+09   3.69690825E+09   3.69690825E+09   2.79695160E+09   2.83597879E+09   2.83597879E+09
   5.60000000E-03   2.92654978E+09   3.74731630E+09   3.74731630E+09   2.85776146E+09   2.88052727E+09   2.88052727E+09
   5.80000000E-03   2.96391582E+09   3.79063588E+09   3.79063588E+09   2.93856034E+09   2.92785528E+09   2.92785528E+09
   6.00000000E-03   2.99665100E+09   3.82666312E+09   3.82666312E+09   3.02249536E+09   2.97246965E+09   2.97246965E+09
   6.20000000E-03   3.02310005E+09   3.85521284E+09   3.85521284E+09   3.09524303E+09   3.00969265E+09   3.00969265E+09
   6.40000000E-03   3.04410910E+09   3.87730308E+09   3.87730308E+09   3.15820729E+09   3.04049488E+09   3.04049488E+09
   6.60000000E-03   3.06039874E+09   3.89380014E+09   3.89380014E+09   3.21259011E+09   3.06570443E+09   3.06570443E+09
   6.80000000E-03   3.07258512E+09   3.90544410E+09   3.90544410E+09   3.25942487E+09   3.08603072E+09   3.08603072E+09
   7.00000000E-03   3.08119710E+09   3.91286965E+09   3.91286965E+09   3.29960352E+09   3.10208384E+09   3.10208384E+09
   7.20000000E-03   3.08669022E+09   3.91662296E+09   3.91662296E+09   3.33389877E+09   3.11439037E+09   3.11439037E+09
   7.40000000E-03   3.08945815E+09   3.91717561E+09   3.91717561E+09   3.36298235E+09   3.12340631E+09   3.12340631E+09
   7.60000000E-03   3.08984216E+09   3.91493599E+09   3.91493599E+09   3.38744011E+09   3.12952779E+09   3.12952779E+09
   7.80000000E-03   3.08813895E+09   3.91025877E+09   3.91025877E+09   3.40778458E+09   3.13309999E+09   3.13309999E+09
   8.00000000E-03   3.08460713E+09   3.90345279E+09   3.90345279E+09   3.42446541E+09   3.13442446E+09   3.13442446E+09
   8.20000000E-03   3.07947273E+09   3.89478767E+09   3.89478767E+09   3.43787820E+09   3.13376538E+09   3.13376538E+09
   8.40000000E-03   3.06311450E+09   3.87936669E+09   3.87936669E+09   3.44007092E+09   3.12172058E+09   3.12172058E+09
   8.60000000E-03   3.03201224E+09   3.84935156E+09   3.84935156E+09   3.42845691E+09   3.09514596E+09   3.09514596E+09
   8.80000000E-03   3.00041762E+09   3.79723515E+09   3.79723515E+09   3.41583426E+09   3.06874521E+09   3.06874521E+09
   9.00000000E-03   2.96940723E+09   3.74665781E+09   3.74665781E+09   3.40233776E+09   3.04255220E+09   3.04255220E+09
   9.20000000E-03   2.93897824E+09   3.69755260E+09   3.69755260E+09   3.38808611E+09   3.01659491E+09   3.01659491E+09
   9.40000000E-03   2.90912583E+09   3.64985616E+09   3.64985616E+09   3.37318400E+09   2.99089630E+09   2.99089630E+09
   9.60000000E-03   2.87984356E+09   3.60350850E+09   3.60350850E+09   3.35772392E+09   2.96547509E+09   2.96547509E+09
   9.80000000E-03   2.85112376E+09   3.55845285E+09   3.55845285E+09   3.34178764E+09   2.94034636E+09   2.94034636E+09
   1.00000000E-02   2.82295774E+09   3.51463543E+09   3.51463543E+09   3.32544760E+09   2.91552205E+09   2.91552205E+09
   1.02000000E-02   2.79533601E+09   3.47200531E+09   3.47200531E+09   3.30876797E+09   2.89101147E+09   2.89101147E+09
   1.04000000E-02   2.76824853E+09   3.43051422E+09   3.43051422E+09   3.29180568E+09   2.86682165E+09   2.86682165E+09
   1.06000000E-02   2.74168479E+09   3.39011639E+09   3.39011639E+09   3.27461129E+09   2.84295769E+09   2.84295769E+09
   1.08000000E-02   2.71563398E+09   3.35076843E+09   3.35076843E+09   3.25722970E+09   2.81942301E+09   2.81942301E+09
   1.10000000E-02   2.69008510E+09   3.31242916E+09   3.31242916E+09   3.23970079E+09   2.79621965E+09   2.79621965E+09
