# TBinMid=1.4515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.19201505E+18   1.19518576E+18   1.19518576E+18   9.04158464E+17   1.12443786E+18   1.12443786E+18
   2.00000000E-04   2.13147405E+09   2.13714367E+09   2.13714367E+09   1.61674997E+09   2.01063747E+09   2.01063747E+09
   4.00000000E-04   1.08718989E+09   1.09008176E+09   1.09008176E+09   8.24647256E+08   1.02555540E+09   1.02555540E+09
   6.00000000E-04   7.33159342E+08   7.35109511E+08   7.35109511E+08   5.56110615E+08   6.91595396E+08   6.91595396E+08
   8.00000000E-04   5.54321378E+08   5.55795846E+08   5.55795846E+08   4.20459762E+08   5.22896035E+08   5.22896035E+08
   1.00000000E-03   4.46219614E+08   4.47406537E+08   4.47406537E+08   3.38463210E+08   4.20922729E+08   4.20922729E+08
   1.20000000E-03   3.73730626E+08   3.74724731E+08   3.74724731E+08   2.83479397E+08   3.52543254E+08   3.52543254E+08
   1.40000000E-03   4.41801355E+08   5.45201129E+08   5.45201129E+08   3.26211832E+08   4.10944990E+08   4.10944990E+08
   1.60000000E-03   4.94342272E+08   7.41786997E+08   7.41786997E+08   3.57034349E+08   4.53148306E+08   4.53148306E+08
   1.80000000E-03   5.33397326E+08   8.71893111E+08   8.71893111E+08   3.80807759E+08   4.85304890E+08   4.85304890E+08
   2.00000000E-03   8.31942165E+08   1.10018846E+09   1.10018846E+09   6.06282575E+08   7.69284400E+08   7.69284400E+08
   2.20000000E-03   1.06118566E+09   1.60074291E+09   1.60074291E+09   7.67906917E+08   9.72796619E+08   9.72796619E+08
   2.40000000E-03   1.23350279E+09   2.09354952E+09   2.09354952E+09   8.85294568E+08   1.12056480E+09   1.12056480E+09
   2.60000000E-03   1.36003281E+09   2.46424559E+09   2.46424559E+09   9.71213443E+08   1.22868202E+09   1.22868202E+09
   2.80000000E-03   1.71554835E+09   2.88248542E+09   2.88248542E+09   1.34260715E+09   1.58563363E+09   1.58563363E+09
   3.00000000E-03   2.04242858E+09   3.23172963E+09   3.23172963E+09   1.69242822E+09   1.91707550E+09   1.91707550E+09
   3.20000000E-03   2.30174109E+09   3.50454823E+09   3.50454823E+09   1.97193031E+09   2.18062758E+09   2.18062758E+09
   3.40000000E-03   2.51337284E+09   3.82634414E+09   3.82634414E+09   2.19655921E+09   2.39129193E+09   2.39129193E+09
   3.60000000E-03   2.68837591E+09   4.20771722E+09   4.20771722E+09   2.37783610E+09   2.56024705E+09   2.56024705E+09
   3.80000000E-03   2.82883736E+09   4.51851500E+09   4.51851500E+09   2.52449130E+09   2.69595453E+09   2.69595453E+09
   4.00000000E-03   3.05617334E+09   4.83222649E+09   4.83222649E+09   2.84046096E+09   2.94091582E+09   2.94091582E+09
   4.20000000E-03   3.29687170E+09   5.11824114E+09   5.11824114E+09   3.19549883E+09   3.20675972E+09   3.20675972E+09
   4.40000000E-03   3.49853441E+09   5.35533154E+09   5.35533154E+09   3.49648450E+09   3.43040896E+09   3.43040896E+09
