# TBinMid=2.7515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   9.19628478E+17   7.64017339E+17   7.64017339E+17   7.35142098E+17   8.82061575E+17   8.82061575E+17
   2.00000000E-04   1.64441232E+09   1.36615987E+09   1.36615987E+09   1.31452728E+09   1.57723794E+09   1.57723794E+09
   4.00000000E-04   8.38756846E+08   6.96830066E+08   6.96830066E+08   6.70494098E+08   8.04493556E+08   8.04493556E+08
   6.00000000E-04   5.65625584E+08   4.69915584E+08   4.69915584E+08   4.52155613E+08   5.42519730E+08   5.42519730E+08
   8.00000000E-04   4.27653765E+08   3.55290097E+08   3.55290097E+08   3.41862278E+08   4.10184072E+08   4.10184072E+08
   1.00000000E-03   3.44254264E+08   2.86002699E+08   2.86002699E+08   2.75193524E+08   3.30191448E+08   3.30191448E+08
   1.20000000E-03   2.88329687E+08   2.39541168E+08   2.39541168E+08   2.30487959E+08   2.76551394E+08   2.76551394E+08
   1.40000000E-03   3.52318650E+08   3.46541581E+08   3.46541581E+08   2.68517329E+08   3.32889551E+08   3.32889551E+08
   1.60000000E-03   4.00299691E+08   4.62885068E+08   4.62885068E+08   2.95840505E+08   3.73538728E+08   3.73538728E+08
   1.80000000E-03   4.36379421E+08   5.41031584E+08   5.41031584E+08   3.17017351E+08   4.04593302E+08   4.04593302E+08
   2.00000000E-03   6.77919289E+08   7.06413959E+08   7.06413959E+08   4.94080090E+08   6.33796893E+08   6.33796893E+08
   2.20000000E-03   8.60254730E+08   1.03057039E+09   1.03057039E+09   6.20845934E+08   7.97942434E+08   7.97942434E+08
   2.40000000E-03   9.96091396E+08   1.34373449E+09   1.34373449E+09   7.12781225E+08   9.17030211E+08   9.17030211E+08
   2.60000000E-03   1.09568814E+09   1.57921873E+09   1.57921873E+09   7.79951141E+08   1.00407693E+09   1.00407693E+09
   2.80000000E-03   1.36644938E+09   1.86098155E+09   1.86098155E+09   1.03985213E+09   1.27189217E+09   1.27189217E+09
   3.00000000E-03   1.61352719E+09   2.09800177E+09   2.09800177E+09   1.28201261E+09   1.51818397E+09   1.51818397E+09
   3.20000000E-03   1.80925147E+09   2.28353892E+09   2.28353892E+09   1.47504974E+09   1.71364963E+09   1.71364963E+09
   3.40000000E-03   1.96869448E+09   2.51002717E+09   2.51002717E+09   1.62978529E+09   1.86954687E+09   1.86954687E+09
   3.60000000E-03   2.10017214E+09   2.78228942E+09   2.78228942E+09   1.75428717E+09   1.99426077E+09   1.99426077E+09
   3.80000000E-03   2.20547017E+09   3.00479872E+09   3.00479872E+09   1.85466579E+09   2.09413577E+09   2.09413577E+09
   4.00000000E-03   2.36943965E+09   3.22874569E+09   3.22874569E+09   2.06517924E+09   2.26682819E+09   2.26682819E+09
   4.20000000E-03   2.54019086E+09   3.43234348E+09   3.43234348E+09   2.29868241E+09   2.45108922E+09   2.45108922E+09
   4.40000000E-03   2.68282427E+09   3.60156119E+09   3.60156119E+09   2.49621949E+09   2.60562129E+09   2.60562129E+09
   4.60000000E-03   2.80207885E+09   3.74223331E+09   3.74223331E+09   2.66373550E+09   2.73540609E+09   2.73540609E+09
   4.80000000E-03   2.90177258E+09   3.85905664E+09   3.85905664E+09   2.80603112E+09   2.84445990E+09   2.84445990E+09
   5.00000000E-03   2.98500722E+09   3.95584373E+09   3.95584373E+09   2.92701565E+09   2.93604782E+09   2.93604782E+09
   5.20000000E-03   3.05432194E+09   4.03571300E+09   4.03571300E+09   3.02989705E+09   3.01284466E+09   3.01284466E+09
   5.40000000E-03   3.11193635E+09   4.10401642E+09   4.10401642E+09   3.11732631E+09   3.07705703E+09   3.07705703E+09
   5.60000000E-03   3.15964025E+09   4.16405323E+09   4.16405323E+09   3.19150841E+09   3.13051703E+09   3.13051703E+09
   5.80000000E-03   3.20540933E+09   4.21647042E+09   4.21647042E+09   3.28813855E+09   3.18796363E+09   3.18796363E+09
   6.00000000E-03   3.24665105E+09   4.26084821E+09   4.26084821E+09   3.38966153E+09   3.24321854E+09   3.24321854E+09
   6.20000000E-03   3.28053242E+09   4.29649426E+09   4.29649426E+09   3.47793451E+09   3.28978276E+09   3.28978276E+09
   6.40000000E-03   3.30803260E+09   4.32458823E+09   4.32458823E+09   3.55461188E+09   3.32878641E+09   3.32878641E+09
   6.60000000E-03   3.32998620E+09   4.34613446E+09   4.34613446E+09   3.62111062E+09   3.36119439E+09   3.36119439E+09
   6.80000000E-03   3.34710748E+09   4.36199153E+09   4.36199153E+09   3.67864943E+09   3.38783393E+09   3.38783393E+09
   7.00000000E-03   3.36001010E+09   4.37289612E+09   4.37289612E+09   3.72828066E+09   3.40941701E+09   3.40941701E+09
   7.20000000E-03   3.36922314E+09   4.37948263E+09   4.37948263E+09   3.77091636E+09   3.42655862E+09   3.42655862E+09
   7.40000000E-03   3.37520426E+09   4.38229911E+09   4.38229911E+09   3.80734974E+09   3.43979178E+09   3.43979178E+09
   7.60000000E-03   3.37835061E+09   4.38182054E+09   4.38182054E+09   3.83827290E+09   3.44957993E+09   3.44957993E+09
   7.80000000E-03   3.37900783E+09   4.37845967E+09   4.37845967E+09   3.86429157E+09   3.45632721E+09   3.45632721E+09
   8.00000000E-03   3.37747754E+09   4.37257621E+09   4.37257621E+09   3.88593745E+09   3.46038704E+09   3.46038704E+09
   8.20000000E-03   3.37402362E+09   4.36448438E+09   4.36448438E+09   3.90367853E+09   3.46206932E+09   3.46206932E+09
   8.40000000E-03   3.35889859E+09   4.34924326E+09   4.34924326E+09   3.90832871E+09   3.45158300E+09   3.45158300E+09
   8.60000000E-03   3.32644786E+09   4.31786888E+09   4.31786888E+09   3.89488395E+09   3.42354728E+09   3.42354728E+09
   8.80000000E-03   3.29319443E+09   4.25879358E+09   4.25879358E+09   3.88031025E+09   3.39561232E+09   3.39561232E+09
   9.00000000E-03   3.26048836E+09   4.20148557E+09   4.20148557E+09   3.86475934E+09   3.36782299E+09   3.36782299E+09
   9.20000000E-03   3.22833398E+09   4.14586650E+09   4.14586650E+09   3.84836484E+09   3.34021691E+09   3.34021691E+09
   9.40000000E-03   3.19673271E+09   4.09186237E+09   4.09186237E+09   3.83124457E+09   3.31282555E+09   3.31282555E+09
   9.60000000E-03   3.16568360E+09   4.03940324E+09   4.03940324E+09   3.81350258E+09   3.28567507E+09   3.28567507E+09
   9.80000000E-03   3.13518373E+09   3.98842301E+09   3.98842301E+09   3.79523087E+09   3.25878709E+09   3.25878709E+09
