# TBinMid=1.5515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.22340440E+18   1.34868459E+18   1.34868459E+18   9.31112387E+17   1.15033915E+18   1.15033915E+18
   2.00000000E-04   2.18760218E+09   2.41161906E+09   2.41161906E+09   1.66494701E+09   2.05695225E+09   2.05695225E+09
   4.00000000E-04   1.11581887E+09   1.23008200E+09   1.23008200E+09   8.49230865E+08   1.04917894E+09   1.04917894E+09
   6.00000000E-04   7.52465633E+08   8.29520321E+08   8.29520321E+08   5.72688863E+08   7.07526211E+08   7.07526211E+08
   8.00000000E-04   5.68918328E+08   6.27177233E+08   6.27177233E+08   4.32994114E+08   5.34940881E+08   5.34940881E+08
   1.00000000E-03   4.57969919E+08   5.04867382E+08   5.04867382E+08   3.48553157E+08   4.30618632E+08   4.30618632E+08
   1.20000000E-03   3.83572078E+08   4.22850984E+08   4.22850984E+08   2.91930219E+08   3.60664045E+08   3.60664045E+08
   1.40000000E-03   4.57029695E+08   6.03581457E+08   6.03581457E+08   3.39613265E+08   4.24173107E+08   4.24173107E+08
   1.60000000E-03   5.13665771E+08   8.13208630E+08   8.13208630E+08   3.73979385E+08   4.70016403E+08   4.70016403E+08
   1.80000000E-03   5.55773178E+08   9.51585105E+08   9.51585105E+08   4.00782337E+08   5.05029896E+08   5.05029896E+08
   2.00000000E-03   8.58155128E+08   1.18594570E+09   1.18594570E+09   6.41898369E+08   7.95531738E+08   7.95531738E+08
   2.20000000E-03   1.08867042E+09   1.66072486E+09   1.66072486E+09   8.14790476E+08   1.00364375E+09   1.00364375E+09
   2.40000000E-03   1.26123562E+09   2.12203709E+09   2.12203709E+09   9.40410161E+08   1.15468751E+09   1.15468751E+09
   2.60000000E-03   1.38778786E+09   2.46804288E+09   2.46804288E+09   1.03239719E+09   1.26514418E+09   1.26514418E+09
   2.80000000E-03   1.73306899E+09   2.86138661E+09   2.86138661E+09   1.39173915E+09   1.61196962E+09   1.61196962E+09
   3.00000000E-03   2.04915230E+09   3.18935537E+09   3.18935537E+09   1.72790109E+09   1.93232552E+09   1.93232552E+09
   3.20000000E-03   2.29960032E+09   3.44493082E+09   3.44493082E+09   1.99607993E+09   2.18674211E+09   2.18674211E+09
   3.40000000E-03   2.50315547E+09   3.73642267E+09   3.73642267E+09   2.21123748E+09   2.38981277E+09   2.38981277E+09
   3.60000000E-03   2.67054182E+09   4.07330041E+09   4.07330041E+09   2.38453012E+09   2.55240856E+09   2.55240856E+09
   3.80000000E-03   2.80460764E+09   4.34682222E+09   4.34682222E+09   2.52440881E+09   2.68275615E+09   2.68275615E+09
   4.00000000E-03   3.01888083E+09   4.62514084E+09   4.62514084E+09   2.81020530E+09   2.91145820E+09   2.91145820E+09
   4.20000000E-03   3.24437583E+09   4.87906130E+09   4.87906130E+09   3.12739935E+09   3.15740810E+09   3.15740810E+09
   4.40000000E-03   3.43297140E+09   5.08883858E+09   5.08883858E+09   3.39572633E+09   3.36391775E+09   3.36391775E+09
   4.60000000E-03   3.59087564E+09   5.26202196E+09   5.26202196E+09   3.62326423E+09   3.53758459E+09   3.53758459E+09
   4.80000000E-03   3.72309113E+09   5.40468323E+09   5.40468323E+09   3.81653610E+09   3.68372863E+09   3.68372863E+09
   5.00000000E-03   3.83368291E+09   5.52174652E+09   5.52174652E+09   3.98085375E+09   3.80667576E+09   3.80667576E+09
   5.20000000E-03   3.92597942E+09   5.61723564E+09   5.61723564E+09   4.12057601E+09   3.90997060E+09   3.90997060E+09
   5.40000000E-03   4.00251308E+09   5.68979359E+09   5.68979359E+09   4.23930489E+09   3.99653791E+09   3.99653791E+09
   5.60000000E-03   4.06546223E+09   5.73997941E+09   5.73997941E+09   4.34003639E+09   4.06880666E+09   4.06880666E+09
   5.80000000E-03   4.12980094E+09   5.78476038E+09   5.78476038E+09   4.46490808E+09   4.14804431E+09   4.14804431E+09
   6.00000000E-03   4.19013956E+09   5.82225619E+09   5.82225619E+09   4.59432578E+09   4.22540440E+09   4.22540440E+09
   6.20000000E-03   4.24030187E+09   5.85002367E+09   5.85002367E+09   4.70656374E+09   4.29093054E+09   4.29093054E+09
   6.40000000E-03   4.28162849E+09   5.86942454E+09   5.86942454E+09   4.80377584E+09   4.34615318E+09   4.34615318E+09
   6.60000000E-03   4.31526292E+09   5.88161520E+09   5.88161520E+09   4.88780622E+09   4.39237956E+09   4.39237956E+09
   6.80000000E-03   4.34218454E+09   5.88758160E+09   5.88758160E+09   4.96024050E+09   4.43073088E+09   4.43073088E+09
   7.00000000E-03   4.36323541E+09   5.88816744E+09   5.88816744E+09   5.02244739E+09   4.46217258E+09   4.46217258E+09
   7.20000000E-03   4.37914210E+09   5.88409721E+09   5.88409721E+09   5.07561270E+09   4.48753894E+09   4.48753894E+09
   7.40000000E-03   4.39053366E+09   5.87599495E+09   5.87599495E+09   5.12076739E+09   4.50755336E+09   4.50755336E+09
   7.60000000E-03   4.39795640E+09   5.86439984E+09   5.86439984E+09   5.15881068E+09   4.52284512E+09   4.52284512E+09
   7.80000000E-03   4.40188617E+09   5.84977897E+09   5.84977897E+09   5.19052930E+09   4.53396327E+09   4.53396327E+09
   8.00000000E-03   4.40273862E+09   5.83253804E+09   5.83253804E+09   5.21661355E+09   4.54138818E+09   4.54138818E+09
   8.20000000E-03   4.40087775E+09   5.81303022E+09   5.81303022E+09   5.23767078E+09   4.54554125E+09   4.54554125E+09
   8.40000000E-03   4.38538826E+09   5.78569112E+09   5.78569112E+09   5.24043285E+09   4.53476087E+09   4.53476087E+09
   8.60000000E-03   4.34919037E+09   5.73856509E+09   5.73856509E+09   5.21678709E+09   4.50190280E+09   4.50190280E+09
   8.80000000E-03   4.31134546E+09   5.65167395E+09   5.65167395E+09   5.19200921E+09   4.46890707E+09   4.46890707E+09
   9.00000000E-03   4.27384210E+09   5.56768808E+09   5.56768808E+09   5.16627169E+09   4.43585454E+09   4.43585454E+09
   9.20000000E-03   4.23671566E+09   5.48645913E+09   5.48645913E+09   5.13972575E+09   4.40281443E+09   4.40281443E+09
   9.40000000E-03   4.19999487E+09   5.40784880E+09   5.40784880E+09   5.11250413E+09   4.36984593E+09   4.36984593E+09
   9.60000000E-03   4.16370278E+09   5.33172798E+09   5.33172798E+09   5.08472350E+09   4.33699958E+09   4.33699958E+09
   9.80000000E-03   4.12785765E+09   5.25797600E+09   5.25797600E+09   5.05648649E+09   4.30431846E+09   4.30431846E+09
   1.00000000E-02   4.09247361E+09   5.18647996E+09   5.18647996E+09   5.02788346E+09   4.27183921E+09   4.27183921E+09
