# TBinMid=0.2515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   5.29498421E+18   2.64507422E+18   2.64507422E+18   1.71950131E+18   2.64507422E+18   2.64507422E+18
   2.00000000E-04   9.46810313E+09   4.72972809E+09   4.72972809E+09   3.07468635E+09   4.72972809E+09   4.72972809E+09
   4.00000000E-04   4.82934615E+09   2.41246782E+09   2.41246782E+09   1.56828929E+09   2.41246782E+09   2.41246782E+09
   6.00000000E-04   3.25672661E+09   1.62687616E+09   1.62687616E+09   1.05759440E+09   1.62687616E+09   1.62687616E+09
   8.00000000E-04   2.46232037E+09   1.23003580E+09   1.23003580E+09   7.99617699E+08   1.23003580E+09   1.23003580E+09
   1.00000000E-03   1.98212750E+09   9.90158637E+08   9.90158637E+08   6.43679128E+08   9.90158637E+08   9.90158637E+08
   1.20000000E-03   1.66012816E+09   8.29306008E+08   8.29306008E+08   5.39112570E+08   8.29306008E+08   8.29306008E+08
   1.40000000E-03   2.39446406E+09   1.04612597E+09   1.04612597E+09   7.44788359E+08   1.04612597E+09   1.04612597E+09
   1.60000000E-03   3.22350543E+09   1.18327311E+09   1.18327311E+09   8.77599828E+08   1.18327311E+09   1.18327311E+09
   1.80000000E-03   3.75002677E+09   1.33425105E+09   1.33425105E+09   1.03956313E+09   1.33425105E+09   1.33425105E+09
   2.00000000E-03   4.08726692E+09   1.87075196E+09   1.87075196E+09   1.64795789E+09   1.87075196E+09   1.87075196E+09
   2.20000000E-03   8.30798139E+09   2.25161250E+09   2.25161250E+09   2.08396166E+09   2.25161250E+09   2.25161250E+09
   2.40000000E-03   1.22533978E+10   2.52502358E+09   2.52502358E+09   2.40054073E+09   2.52502358E+09   2.52502358E+09
   2.60000000E-03   1.52489654E+10   2.72228704E+09   2.72228704E+09   2.63217244E+09   2.72228704E+09   2.72228704E+09
   2.80000000E-03   1.75454597E+10   3.42987867E+09   3.42987867E+09   4.36567261E+09   3.42987867E+09   3.42987867E+09
   3.00000000E-03   1.93176449E+10   4.00097990E+09   4.00097990E+09   5.78846298E+09   4.00097990E+09   4.00097990E+09
   3.20000000E-03   2.06902427E+10   4.45228617E+09   4.45228617E+09   6.92967071E+09   4.45228617E+09   4.45228617E+09
   3.40000000E-03   2.39256109E+10   4.81046557E+09   4.81046557E+09   7.85083262E+09   4.81046557E+09   4.81046557E+09
   3.60000000E-03   2.77912060E+10   5.09536392E+09   5.09536392E+09   8.59789052E+09   5.09536392E+09   5.09536392E+09
   3.80000000E-03   3.09837422E+10   5.32198388E+09   5.32198388E+09   9.20568898E+09   5.32198388E+09   5.32198388E+09
   4.00000000E-03   3.36301293E+10   5.92163964E+09   5.92163964E+09   1.13564740E+10   5.92163964E+09   5.92163964E+09
   4.20000000E-03   3.58294839E+10   6.48018256E+09   6.48018256E+09   1.34028846E+10   6.48018256E+09   6.48018256E+09
   4.40000000E-03   3.76600894E+10   6.95061785E+09   6.95061785E+09   1.51483505E+10   6.95061785E+09   6.95061785E+09
   4.60000000E-03   3.91844037E+10   7.34761348E+09   7.34761348E+09   1.66419003E+10   7.34761348E+09   7.34761348E+09
   4.80000000E-03   4.04527171E+10   7.68300402E+09   7.68300402E+09   1.79231946E+10   7.68300402E+09   7.68300402E+09
   5.00000000E-03   4.15058614E+10   7.96641825E+09   7.96641825E+09   1.90245872E+10   7.96641825E+09   7.96641825E+09
   5.20000000E-03   4.23772423E+10   8.20575050E+09   8.20575050E+09   1.99726752E+10   8.20575050E+09   8.20575050E+09
   5.40000000E-03   4.29495805E+10   8.40751867E+09   8.40751867E+09   2.07894786E+10   8.40751867E+09   8.40751867E+09
   5.60000000E-03   4.33319199E+10   8.57713904E+09   8.57713904E+09   2.14933470E+10   8.57713904E+09   8.57713904E+09
   5.80000000E-03   4.36229591E+10   8.89631596E+09   8.89631596E+09   2.28022320E+10   8.89631596E+09   8.89631596E+09
   6.00000000E-03   4.38360848E+10   9.18734134E+09   9.18734134E+09   2.40093237E+10   9.18734134E+09   9.18734134E+09
   6.20000000E-03   4.39825510E+10   9.44094437E+09   9.44094437E+09   2.50761104E+10   9.44094437E+09   9.44094437E+09
   6.40000000E-03   4.40718624E+10   9.66178059E+09   9.66178059E+09   2.60195865E+10   9.66178059E+09   9.66178059E+09
   6.60000000E-03   4.41120797E+10   9.85383853E+09   9.85383853E+09   2.68543427E+10   9.85383853E+09   9.85383853E+09
   6.80000000E-03   4.41100667E+10   1.00205497E+10   1.00205497E+10   2.75929591E+10   1.00205497E+10   1.00205497E+10
