# TBinMid=0.0965 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.11085363E+18   3.11581138E+17   3.11581138E+17   2.49289483E+17   3.11581138E+17   3.11581138E+17
   2.00000000E-04   1.98634714E+09   5.57146580E+08   5.57146580E+08   4.45761203E+08   5.57146580E+08   5.57146580E+08
   4.00000000E-04   1.01316576E+09   2.84180860E+08   2.84180860E+08   2.27367100E+08   2.84180860E+08   2.84180860E+08
   6.00000000E-04   6.83240297E+08   1.91640719E+08   1.91640719E+08   1.53327689E+08   1.91640719E+08   1.91640719E+08
   8.00000000E-04   5.16578977E+08   1.44894215E+08   1.44894215E+08   1.15926799E+08   1.44894215E+08   1.44894215E+08
   1.00000000E-03   4.15837601E+08   1.16637466E+08   1.16637466E+08   9.33191712E+07   1.16637466E+08   1.16637466E+08
   1.20000000E-03   3.48284212E+08   9.76895496E+07   9.76895496E+07   7.81593438E+07   9.76895496E+07   9.76895496E+07
   1.40000000E-03   5.06630759E+08   1.28301711E+08   1.28301711E+08   1.30463220E+08   1.28301711E+08   1.28301711E+08
   1.60000000E-03   6.85226724E+08   1.47899425E+08   1.47899425E+08   1.64913445E+08   1.47899425E+08   1.47899425E+08
   1.80000000E-03   7.98772916E+08   1.67435926E+08   1.67435926E+08   2.09789062E+08   1.67435926E+08   1.67435926E+08
   2.00000000E-03   8.71604720E+08   2.29105895E+08   2.29105895E+08   3.83826760E+08   2.29105895E+08   2.29105895E+08
   2.20000000E-03   1.86584408E+09   2.72763264E+08   2.72763264E+08   5.09309761E+08   2.72763264E+08   2.72763264E+08
   2.40000000E-03   2.79783396E+09   3.03997483E+08   3.03997483E+08   6.01078399E+08   3.03997483E+08   3.03997483E+08
   2.60000000E-03   3.50604528E+09   3.26436926E+08   3.26436926E+08   6.68806764E+08   3.26436926E+08   3.26436926E+08
   2.80000000E-03   4.04950677E+09   4.07791519E+08   4.07791519E+08   1.02678253E+09   4.07791519E+08   4.07791519E+08
   3.00000000E-03   4.46936350E+09   4.73473233E+08   4.73473233E+08   1.31993006E+09   4.73473233E+08   4.73473233E+08
   3.20000000E-03   4.79498495E+09   5.25323693E+08   5.25323693E+08   1.55454749E+09   5.25323693E+08   5.25323693E+08
   3.40000000E-03   5.39920017E+09   5.66425597E+08   5.66425597E+08   1.74346299E+09   5.66425597E+08   5.66425597E+08
   3.60000000E-03   6.08874234E+09   5.99072550E+08   5.99072550E+08   1.89624887E+09   5.99072550E+08   5.99072550E+08
   3.80000000E-03   6.65500443E+09   6.24998062E+08   6.24998062E+08   2.02016153E+09   6.24998062E+08   6.24998062E+08
   4.00000000E-03   7.12142156E+09   6.99069542E+08   6.99069542E+08   2.31385815E+09   6.99069542E+08   6.99069542E+08
   4.20000000E-03   7.50627550E+09   7.68476148E+08   7.68476148E+08   2.58750949E+09   7.68476148E+08   7.68476148E+08
   4.40000000E-03   7.82398845E+09   8.27011952E+08   8.27011952E+08   2.81923584E+09   8.27011952E+08   8.27011952E+08
   4.60000000E-03   8.08605322E+09   8.76482890E+08   8.76482890E+08   3.01595588E+09   8.76482890E+08   8.76482890E+08
   4.80000000E-03   8.30171233E+09   9.18346409E+08   9.18346409E+08   3.18325764E+09   9.18346409E+08   9.18346409E+08
   5.00000000E-03   8.47846053E+09   9.53788617E+08   9.53788617E+08   3.32569250E+09   9.53788617E+08   9.53788617E+08
   5.20000000E-03   8.62242154E+09   9.83782218E+08   9.83782218E+08   3.44699604E+09   9.83782218E+08   9.83782218E+08
