# TBinMid=1.8515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.68456988E+17   1.03512569E+18   1.03512569E+18   7.01175657E+17   1.03512569E+18   1.03512569E+18
   2.00000000E-04   1.55291121E+09   1.85093598E+09   1.85093598E+09   1.25379098E+09   1.85093598E+09   1.85093598E+09
   4.00000000E-04   7.92085349E+08   9.44097293E+08   9.44097293E+08   6.39514648E+08   9.44097293E+08   9.44097293E+08
   6.00000000E-04   5.34152109E+08   6.36663158E+08   6.36663158E+08   4.31264255E+08   6.36663158E+08   6.36663158E+08
   8.00000000E-04   4.03857546E+08   4.81363299E+08   4.81363299E+08   3.26066903E+08   4.81363299E+08   4.81363299E+08
   1.00000000E-03   3.25098699E+08   3.87489558E+08   3.87489558E+08   2.62478507E+08   3.87489558E+08   3.87489558E+08
   1.20000000E-03   2.72285969E+08   3.24541347E+08   3.24541347E+08   2.19838513E+08   3.24541347E+08   3.24541347E+08
   1.40000000E-03   4.75299331E+08   3.90678206E+08   3.90678206E+08   2.55648294E+08   3.90678206E+08   3.90678206E+08
   1.60000000E-03   7.32635969E+08   4.39175341E+08   4.39175341E+08   2.81830260E+08   4.39175341E+08   4.39175341E+08
   1.80000000E-03   8.99580831E+08   4.72960251E+08   4.72960251E+08   3.00075868E+08   4.72960251E+08   4.72960251E+08
   2.00000000E-03   1.00956281E+09   7.33629893E+08   7.33629893E+08   4.62844985E+08   7.33629893E+08   7.33629893E+08
   2.20000000E-03   1.61289735E+09   9.20198842E+08   9.20198842E+08   5.79302478E+08   9.20198842E+08   9.20198842E+08
   2.40000000E-03   2.25981496E+09   1.05545867E+09   1.05545867E+09   6.63696883E+08   1.05545867E+09   1.05545867E+09
   2.60000000E-03   2.74944457E+09   1.15424067E+09   1.15424067E+09   7.25299472E+08   1.15424067E+09   1.15424067E+09
   2.80000000E-03   3.12344872E+09   1.45253918E+09   1.45253918E+09   1.00890135E+09   1.45253918E+09   1.45253918E+09
   3.00000000E-03   3.41084048E+09   1.73079134E+09   1.73079134E+09   1.27981009E+09   1.73079134E+09   1.73079134E+09
   3.20000000E-03   3.63230962E+09   1.95155891E+09   1.95155891E+09   1.49638677E+09   1.95155891E+09   1.95155891E+09
   3.40000000E-03   3.97879314E+09   2.12757877E+09   2.12757877E+09   1.67055680E+09   2.12757877E+09   2.12757877E+09
   3.60000000E-03   4.46842663E+09   2.26833715E+09   2.26833715E+09   1.81121657E+09   2.26833715E+09   2.26833715E+09
   3.80000000E-03   4.87010836E+09   2.38101125E+09   2.38101125E+09   1.92510835E+09   2.38101125E+09   2.38101125E+09
   4.00000000E-03   5.20058133E+09   2.57467533E+09   2.57467533E+09   2.18666877E+09   2.57467533E+09   2.57467533E+09
   4.20000000E-03   5.47290416E+09   2.78564083E+09   2.78564083E+09   2.48891106E+09   2.78564083E+09   2.78564083E+09
   4.40000000E-03   5.69737651E+09   2.96261256E+09   2.96261256E+09   2.74562833E+09   2.96261256E+09   2.96261256E+09
   4.60000000E-03   5.88220431E+09   3.11128478E+09   3.11128478E+09   2.96429399E+09   3.11128478E+09   3.11128478E+09
   4.80000000E-03   6.03398530E+09   3.23624842E+09   3.23624842E+09   3.15094791E+09   3.23624842E+09   3.23624842E+09
   5.00000000E-03   6.15806847E+09   3.34123595E+09   3.34123595E+09   3.31051262E+09   3.34123595E+09   3.34123595E+09
   5.20000000E-03   6.25882329E+09   3.42930519E+09   3.42930519E+09   3.44703097E+09   3.42930519E+09   3.42930519E+09
