# TBinMid=-0.0035 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.54907569E+17   1.56956833E+14   1.56956833E+14   9.99772620E+13   1.56956833E+14   1.56956833E+14
   2.00000000E-04   2.76994375E+08   2.80658718E+05   2.80658718E+05   1.78772021E+05   2.80658718E+05   2.80658718E+05
   4.00000000E-04   1.41285081E+08   1.43154134E+05   1.43154134E+05   9.11853154E+04   1.43154134E+05   1.43154134E+05
   6.00000000E-04   9.52772628E+07   9.65376805E+04   9.65376805E+04   6.14918943E+04   9.65376805E+04   9.65376805E+04
   8.00000000E-04   7.20364873E+07   7.29894540E+04   7.29894540E+04   4.64923102E+04   7.29894540E+04   7.29894540E+04
   1.00000000E-03   5.79881904E+07   5.87553129E+04   5.87553129E+04   3.74255469E+04   5.87553129E+04   5.87553129E+04
   1.20000000E-03   4.85679293E+07   4.92104317E+04   4.92104317E+04   3.13457155E+04   4.92104317E+04   4.92104317E+04
   1.40000000E-03   6.86921382E+07   5.23637226E+04   5.23637226E+04   5.85379106E+04   5.23637226E+04   5.23637226E+04
   1.60000000E-03   9.15898182E+07   5.39614514E+04   5.39614514E+04   7.65647852E+04   5.39614514E+04   5.39614514E+04
   1.80000000E-03   1.06098532E+08   5.41364030E+04   5.41364030E+04   9.17991338E+04   5.41364030E+04   5.41364030E+04
   2.00000000E-03   1.15362305E+08   5.23623803E+04   5.23623803E+04   1.25749880E+05   5.23623803E+04   5.23623803E+04
   2.20000000E-03   1.74819690E+08   5.05952862E+04   5.05952862E+04   1.49787552E+05   5.05952862E+04   5.05952862E+04
   2.40000000E-03   2.29544812E+08   4.88838101E+04   4.88838101E+04   1.66987928E+05   4.88838101E+04   4.88838101E+04
   2.60000000E-03   2.70727928E+08   4.72504622E+04   4.72504622E+04   1.79347699E+05   4.72504622E+04   4.72504622E+04
   2.80000000E-03   3.01976664E+08   4.32247478E+04   4.32247478E+04   1.97485215E+05   4.32247478E+04   4.32247478E+04
   3.00000000E-03   3.25800083E+08   3.97020899E+04   3.97020899E+04   2.11493714E+05   3.97020899E+04   3.97020899E+04
   3.20000000E-03   3.43985084E+08   3.66585627E+04   3.66585627E+04   2.22106370E+05   3.66585627E+04   3.66585627E+04
   3.40000000E-03   4.52028543E+08   3.40051833E+04   3.40051833E+04   2.30110274E+05   3.40051833E+04   3.40051833E+04
   3.60000000E-03   5.95167741E+08   3.16734607E+04   3.16734607E+04   2.36087161E+05   3.16734607E+04   3.16734607E+04
   3.80000000E-03   7.14619308E+08   2.96098563E+04   2.96098563E+04   2.40473697E+05   2.96098563E+04   2.96098563E+04
   4.00000000E-03   8.14776903E+08   2.65783128E+04   2.65783128E+04   2.32883040E+05   2.65783128E+04   2.65783128E+04
   4.20000000E-03   8.99080053E+08   2.37426585E+04   2.37426585E+04   2.24328278E+05   2.37426585E+04   2.37426585E+04
   4.40000000E-03   9.70251842E+08   2.12345217E+04   2.12345217E+04   2.16438637E+05   2.12345217E+04   2.12345217E+04
   4.60000000E-03   1.03047016E+09   1.90052507E+04   1.90052507E+04   2.09136940E+05   1.90052507E+04   1.90052507E+04
   4.80000000E-03   1.08149298E+09   1.70150289E+04   1.70150289E+04   2.02357698E+05   1.70150289E+04   1.70150289E+04
   5.00000000E-03   1.12475127E+09   1.52309934E+04   1.52309934E+04   1.96044961E+05   1.52309934E+04   1.52309934E+04
   5.20000000E-03   1.16141878E+09   1.36258099E+04   1.36258099E+04   1.90150624E+05   1.36258099E+04   1.36258099E+04
   5.40000000E-03   1.14720046E+09   1.21765802E+04   1.21765802E+04   1.84633082E+05   1.21765802E+04   1.21765802E+04
   5.60000000E-03   1.10940539E+09   1.08639956E+04   1.08639956E+04   1.79456162E+05   1.08639956E+04   1.08639956E+04
   5.80000000E-03   1.07410924E+09   9.84944488E+03   9.84944488E+03   1.65809336E+05   9.84944488E+03   9.84944488E+03
   6.00000000E-03   1.04106918E+09   8.93782537E+03   8.93782537E+03   1.52609601E+05   8.93782537E+03   8.93782537E+03
   6.20000000E-03   1.01007303E+09   8.10353122E+03   8.10353122E+03   1.40504958E+05   8.10353122E+03   8.10353122E+03
   6.40000000E-03   9.80934579E+08   7.33817428E+03   7.33817428E+03   1.29377759E+05   7.33817428E+03   7.33817428E+03
   6.60000000E-03   9.53489688E+08   6.63448515E+03   6.63448515E+03   1.19125962E+05   6.63448515E+03   6.63448515E+03
   6.80000000E-03   9.27593123E+08   5.98613679E+03   5.98613679E+03   1.09660674E+05   5.98613679E+03   5.98613679E+03
   7.00000000E-03   9.03115892E+08   5.38760009E+03   5.38760009E+03   1.00904146E+05   5.38760009E+03   5.38760009E+03
   7.20000000E-03   8.79943030E+08   4.83402486E+03   4.83402486E+03   9.27881161E+04   4.83402486E+03   4.83402486E+03
   7.40000000E-03   8.57971736E+08   4.32114119E+03   4.32114119E+03   8.52524402E+04   4.32114119E+03   4.32114119E+03
   7.60000000E-03   8.37109799E+08   3.84517727E+03   3.84517727E+03   7.82439431E+04   3.84517727E+03   3.84517727E+03
   7.80000000E-03   8.17274265E+08   3.40279063E+03   3.40279063E+03   7.17154629E+04   3.40279063E+03   3.40279063E+03
   8.00000000E-03   7.98390298E+08   2.99101025E+03   2.99101025E+03   6.56250434E+04   2.99101025E+03   2.99101025E+03
   8.20000000E-03   7.80390209E+08   2.60718770E+03   2.60718770E+03   5.99352519E+04   2.60718770E+03   2.60718770E+03
   8.40000000E-03   7.63212619E+08   2.45880340E+03   2.45880340E+03   5.52427471E+04   2.45880340E+03   2.45880340E+03
   8.60000000E-03   7.28608779E+08   2.37414921E+03   2.37414921E+03   5.10082439E+04   2.37414921E+03   2.37414921E+03
   8.80000000E-03   6.84602990E+08   2.29396019E+03   2.29396019E+03   4.70324942E+04   2.29396019E+03   2.29396019E+03
   9.00000000E-03   6.43156133E+08   2.21791154E+03   2.21791154E+03   4.32953347E+04   2.21791154E+03   2.21791154E+03
   9.20000000E-03   6.04075386E+08   2.14570845E+03   2.14570845E+03   3.97785436E+04   2.14570845E+03   2.14570845E+03
   9.40000000E-03   5.67185971E+08   2.07708275E+03   2.07708275E+03   3.64656179E+04   2.07708275E+03   2.07708275E+03
   9.60000000E-03   5.32329147E+08   2.01179005E+03   2.01179005E+03   3.33415806E+04   2.01179005E+03   2.01179005E+03
   9.80000000E-03   4.99360449E+08   1.94960714E+03   1.94960714E+03   3.03928128E+04   1.94960714E+03   1.94960714E+03
   1.00000000E-02   4.68148160E+08   1.89032984E+03   1.89032984E+03   2.76069071E+04   1.89032984E+03   1.89032984E+03
   1.02000000E-02   4.38571967E+08   1.83377096E+03   1.83377096E+03   2.49725394E+04   1.83377096E+03   1.83377096E+03
   1.04000000E-02   4.10521783E+08   1.77975869E+03   1.77975869E+03   2.24793563E+04   1.77975869E+03   1.77975869E+03
   1.06000000E-02   3.83896709E+08   1.72813500E+03   1.72813500E+03   2.01178763E+04   1.72813500E+03   1.72813500E+03
   1.08000000E-02   3.58604121E+08   1.67875433E+03   1.67875433E+03   1.78794019E+04   1.67875433E+03   1.67875433E+03
   1.10000000E-02   3.34558855E+08   1.63148240E+03   1.63148240E+03   1.57559431E+04   1.63148240E+03   1.63148240E+03
   1.12000000E-02   3.11682496E+08   1.58619517E+03   1.58619517E+03   1.37401485E+04   1.58619517E+03   1.58619517E+03
   1.14000000E-02   2.89902736E+08   1.54277787E+03   1.54277787E+03   1.18252445E+04   1.54277787E+03   1.54277787E+03
   1.16000000E-02   2.69152805E+08   1.50112418E+03   1.50112418E+03   1.00049817E+04   1.50112418E+03   1.50112418E+03
   1.18000000E-02   2.49370970E+08   1.46113546E+03   1.46113546E+03   8.27358618E+03   1.46113546E+03   1.46113546E+03
   1.20000000E-02   2.30500075E+08   1.42272010E+03   1.42272010E+03   6.62571662E+03   1.42272010E+03   1.42272010E+03
   1.22000000E-02   2.12487140E+08   1.38250655E+03   1.38250655E+03   5.67099411E+03   1.38250655E+03   1.38250655E+03
   1.24000000E-02   1.95282996E+08   1.34074774E+03   1.34074774E+03   5.34262317E+03   1.34074774E+03   1.34074774E+03
   1.26000000E-02   1.78841956E+08   1.30062104E+03   1.30062104E+03   5.02840715E+03   1.30062104E+03   1.30062104E+03
   1.28000000E-02   1.63121524E+08   1.26204045E+03   1.26204045E+03   4.72756687E+03   1.26204045E+03   1.26204045E+03
   1.30000000E-02   1.48082126E+08   1.22492569E+03   1.22492569E+03   4.43937641E+03   1.22492569E+03   1.22492569E+03
   1.32000000E-02   1.33686872E+08   1.18920174E+03   1.18920174E+03   4.16315873E+03   1.18920174E+03   1.18920174E+03
   1.34000000E-02   1.19901336E+08   1.15479845E+03   1.15479845E+03   3.89828174E+03   1.15479845E+03   1.15479845E+03
   1.36000000E-02   1.06693365E+08   1.12165012E+03   1.12165012E+03   3.64415474E+03   1.12165012E+03   1.12165012E+03
   1.38000000E-02   1.00472774E+08   1.08969521E+03   1.08969521E+03   3.40022520E+03   1.08969521E+03   1.08969521E+03
   1.40000000E-02   9.59664634E+07   1.05887596E+03   1.05887596E+03   3.16597574E+03   1.05887596E+03   1.05887596E+03
   1.42000000E-02   9.16300388E+07   1.02913816E+03   1.02913816E+03   2.94092155E+03   1.02913816E+03   1.02913816E+03
   1.44000000E-02   8.74552373E+07   1.00043087E+03   1.00043087E+03   2.72460784E+03   1.00043087E+03   1.00043087E+03
   1.46000000E-02   8.34342966E+07   9.72706173E+02   9.72706173E+02   2.51660770E+03   9.72706173E+02   9.72706173E+02
   1.48000000E-02   7.95599193E+07   9.45918970E+02   9.45918970E+02   2.31652001E+03   9.45918970E+02   9.45918970E+02
   1.50000000E-02   7.58252392E+07   9.20026777E+02   9.20026777E+02   2.12396758E+03   9.20026777E+02   9.20026777E+02
   1.52000000E-02   7.22237908E+07   8.94989542E+02   8.94989542E+02   1.93859548E+03   8.94989542E+02   8.94989542E+02
   1.54000000E-02   6.87494814E+07   8.70769474E+02   8.70769474E+02   1.76006942E+03   8.70769474E+02   8.70769474E+02
   1.56000000E-02   6.53965651E+07   8.47330894E+02   8.47330894E+02   1.58807434E+03   8.47330894E+02   8.47330894E+02
   1.58000000E-02   6.21596193E+07   8.24640089E+02   8.24640089E+02   1.42231309E+03   8.24640089E+02   8.24640089E+02
   1.60000000E-02   5.90335229E+07   8.02665181E+02   8.02665181E+02   1.26250520E+03   8.02665181E+02   8.02665181E+02
   1.62000000E-02   5.60134358E+07   7.81376008E+02   7.81376008E+02   1.10838579E+03   7.81376008E+02   7.81376008E+02
   1.64000000E-02   5.30947811E+07   7.60744013E+02   7.60744013E+02   9.59704486E+02   7.60744013E+02   7.60744013E+02
   1.66000000E-02   5.02732274E+07   7.40742138E+02   7.40742138E+02   8.16224525E+02   7.40742138E+02   7.40742138E+02
   1.68000000E-02   4.75446731E+07   7.21344732E+02   7.21344732E+02   6.77721830E+02   7.21344732E+02   7.21344732E+02
   1.70000000E-02   4.49052319E+07   7.02527461E+02   7.02527461E+02   5.43984219E+02   7.02527461E+02   7.02527461E+02
   1.72000000E-02   4.23512193E+07   6.84267228E+02   6.84267228E+02   4.14810644E+02   6.84267228E+02   6.84267228E+02
   1.74000000E-02   3.98791399E+07   6.66542094E+02   6.66542094E+02   2.90010493E+02   6.66542094E+02   6.66542094E+02
   1.76000000E-02   3.74856757E+07   6.49331212E+02   6.49331212E+02   1.69402946E+02   6.49331212E+02   6.49331212E+02
   1.78000000E-02   3.51676756E+07   6.33591233E+02   6.33591233E+02   7.62274559E+01   6.33591233E+02   6.33591233E+02
   1.80000000E-02   3.29221449E+07   6.21923084E+02   6.21923084E+02   7.31757154E+01   6.21923084E+02   6.21923084E+02
   1.82000000E-02   3.07462366E+07   6.10561958E+02   6.10561958E+02   7.02151409E+01   6.10561958E+02   6.10561958E+02
   1.84000000E-02   2.86372420E+07   5.99496750E+02   5.99496750E+02   6.73422388E+01   5.99496750E+02   5.99496750E+02
   1.86000000E-02   2.65925833E+07   5.88716866E+02   5.88716866E+02   6.45536822E+01   5.88716866E+02   5.88716866E+02
   1.88000000E-02   2.46098053E+07   5.78212199E+02   5.78212199E+02   6.18463018E+01   5.78212199E+02   5.78212199E+02
   1.90000000E-02   2.26865691E+07   5.67973098E+02   5.67973098E+02   5.92170766E+01   5.67973098E+02   5.67973098E+02
   1.92000000E-02   2.08206451E+07   5.57990342E+02   5.57990342E+02   5.66631258E+01   5.57990342E+02   5.57990342E+02
   1.94000000E-02   1.90099071E+07   5.48255121E+02   5.48255121E+02   5.41817008E+01   5.48255121E+02   5.48255121E+02
   1.96000000E-02   1.72523264E+07   5.38759010E+02   5.38759010E+02   5.17701781E+01   5.38759010E+02   5.38759010E+02
   1.98000000E-02   1.55459664E+07   5.29493952E+02   5.29493952E+02   4.94260523E+01   5.29493952E+02   5.29493952E+02
   2.00000000E-02   1.38889779E+07   5.20452233E+02   5.20452233E+02   4.71469297E+01   5.20452233E+02   5.20452233E+02
   2.02000000E-02   1.22795939E+07   5.11626472E+02   5.11626472E+02   4.49305226E+01   5.11626472E+02   5.11626472E+02
   2.04000000E-02   1.07161256E+07   5.03009595E+02   5.03009595E+02   4.27746432E+01   5.03009595E+02   5.03009595E+02
   2.06000000E-02   9.19695839E+06   4.94594827E+02   4.94594827E+02   4.06771987E+01   4.94594827E+02   4.94594827E+02
   2.08000000E-02   7.72054736E+06   4.86375672E+02   4.86375672E+02   3.86361864E+01   4.86375672E+02   4.86375672E+02
   2.10000000E-02   6.28541425E+06   4.78345899E+02   4.78345899E+02   3.66496888E+01   4.78345899E+02   4.78345899E+02
   2.12000000E-02   4.89014376E+06   4.70499534E+02   4.70499534E+02   3.47158694E+01   4.70499534E+02   4.70499534E+02
   2.14000000E-02   3.53338039E+06   4.62830839E+02   4.62830839E+02   3.28329684E+01   4.62830839E+02   4.62830839E+02
   2.16000000E-02   2.21382544E+06   4.55334309E+02   4.55334309E+02   3.09992991E+01   4.55334309E+02   4.55334309E+02
