# TBinMid=1.9515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   7.63921266E+17   1.01158519E+18   1.01158519E+18   6.83385989E+17   1.01158519E+18   1.01158519E+18
   2.00000000E-04   1.36598808E+09   1.80884259E+09   1.80884259E+09   1.22198080E+09   1.80884259E+09   1.80884259E+09
   4.00000000E-04   6.96742442E+08   9.22626937E+08   9.22626937E+08   6.23289393E+08   9.22626937E+08   9.22626937E+08
   6.00000000E-04   4.69856493E+08   6.22184370E+08   6.22184370E+08   4.20322563E+08   6.22184370E+08   6.22184370E+08
   8.00000000E-04   3.55245421E+08   4.70416290E+08   4.70416290E+08   3.17794194E+08   4.70416290E+08   4.70416290E+08
   1.00000000E-03   2.85966735E+08   3.78677395E+08   3.78677395E+08   2.55819112E+08   3.78677395E+08   3.78677395E+08
   1.20000000E-03   2.39511047E+08   3.17160733E+08   3.17160733E+08   2.14260946E+08   3.17160733E+08   3.17160733E+08
   1.40000000E-03   4.29717691E+08   3.80876600E+08   3.80876600E+08   2.52395176E+08   3.80876600E+08   3.80876600E+08
   1.60000000E-03   6.67179010E+08   4.27045114E+08   4.27045114E+08   2.79974244E+08   4.27045114E+08   4.27045114E+08
   1.80000000E-03   8.21346197E+08   4.61189307E+08   4.61189307E+08   3.00244297E+08   4.61189307E+08   4.61189307E+08
   2.00000000E-03   9.23009296E+08   7.10968512E+08   7.10968512E+08   4.55202316E+08   7.10968512E+08   7.10968512E+08
   2.20000000E-03   1.50700371E+09   8.89673578E+08   8.89673578E+08   5.65944813E+08   8.89673578E+08   8.89673578E+08
   2.40000000E-03   2.12701975E+09   1.01917226E+09   1.01917226E+09   6.46088323E+08   1.01917226E+09   1.01917226E+09
   2.60000000E-03   2.59652767E+09   1.11369341E+09   1.11369341E+09   7.04490556E+08   1.11369341E+09   1.11369341E+09
   2.80000000E-03   2.95537329E+09   1.40660145E+09   1.40660145E+09   9.78790611E+08   1.40660145E+09   1.40660145E+09
   3.00000000E-03   3.23130782E+09   1.67709270E+09   1.67709270E+09   1.23765584E+09   1.67709270E+09   1.67709270E+09
   3.20000000E-03   3.44412358E+09   1.89172458E+09   1.89172458E+09   1.44454492E+09   1.89172458E+09   1.89172458E+09
   3.40000000E-03   3.78396715E+09   2.06287237E+09   2.06287237E+09   1.61087038E+09   2.06287237E+09   2.06287237E+09
   3.60000000E-03   4.25735605E+09   2.19975317E+09   2.19975317E+09   1.74514547E+09   2.19975317E+09   2.19975317E+09
   3.80000000E-03   4.64588997E+09   2.30934069E+09   2.30934069E+09   1.85382164E+09   2.30934069E+09   2.30934069E+09
