# TBinMid=-0.0235 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.28084323E+17   1.68369953E+14   1.68369953E+14   1.02256849E+14   1.68369953E+14   1.68369953E+14
   2.00000000E-04   2.29031009E+08   3.01066824E+05   3.01066824E+05   1.82848212E+05   3.01066824E+05   3.01066824E+05
   4.00000000E-04   1.16820656E+08   1.53563590E+05   1.53563590E+05   9.32644372E+04   1.53563590E+05   1.53563590E+05
   6.00000000E-04   7.87793891E+07   1.03557420E+05   1.03557420E+05   6.28939746E+04   1.03557420E+05   1.03557420E+05
   8.00000000E-04   5.95629040E+07   7.82968839E+04   7.82968839E+04   4.75523842E+04   7.82968839E+04   7.82968839E+04
   1.00000000E-03   4.79471605E+07   6.30277069E+04   6.30277069E+04   3.82788891E+04   6.30277069E+04   6.30277069E+04
   1.20000000E-03   4.01580785E+07   5.27887695E+04   5.27887695E+04   3.20604310E+04   5.27887695E+04   5.27887695E+04
   1.40000000E-03   5.46663355E+07   5.65077559E+04   5.65077559E+04   5.98490339E+04   5.65077559E+04   5.65077559E+04
   1.60000000E-03   7.13843314E+07   5.84499130E+04   5.84499130E+04   7.82740276E+04   5.84499130E+04   5.84499130E+04
   1.80000000E-03   8.19182574E+07   5.87601074E+04   5.87601074E+04   9.38205064E+04   5.87601074E+04   5.87601074E+04
   2.00000000E-03   8.85926038E+07   5.67697422E+04   5.67697422E+04   1.28389250E+05   5.67697422E+04   5.67697422E+04
   2.20000000E-03   1.21673202E+08   5.48043055E+04   5.48043055E+04   1.52861435E+05   5.48043055E+04   5.48043055E+04
   2.40000000E-03   1.51767150E+08   5.29113951E+04   5.29113951E+04   1.70370075E+05   5.29113951E+04   5.29113951E+04
   2.60000000E-03   1.74256868E+08   5.11120084E+04   5.11120084E+04   1.82948956E+05   5.11120084E+04   5.11120084E+04
   2.80000000E-03   1.91181618E+08   4.64604873E+04   4.64604873E+04   2.01711120E+05   4.64604873E+04   4.64604873E+04
   3.00000000E-03   2.03957589E+08   4.24029288E+04   4.24029288E+04   2.16220597E+05   4.24029288E+04   4.24029288E+04
   3.20000000E-03   2.13591821E+08   3.89106829E+04   3.89106829E+04   2.27224234E+05   3.89106829E+04   3.89106829E+04
   3.40000000E-03   2.55941250E+08   3.58773520E+04   3.58773520E+04   2.35533942E+05   3.58773520E+04   3.58773520E+04
   3.60000000E-03   3.10790634E+08   3.32212580E+04   3.32212580E+04   2.41749886E+05   3.32212580E+04   3.32212580E+04
   3.80000000E-03   3.56327697E+08   3.08787168E+04   3.08787168E+04   2.46322630E+05   3.08787168E+04   3.08787168E+04
   4.00000000E-03   3.94294325E+08   2.75969639E+04   2.75969639E+04   2.38665351E+05   2.75969639E+04   2.75969639E+04
   4.20000000E-03   4.26052483E+08   2.45419126E+04   2.45419126E+04   2.30006326E+05   2.45419126E+04   2.45419126E+04
   4.40000000E-03   4.52679122E+08   2.18419139E+04   2.18419139E+04   2.22014301E+05   2.18419139E+04   2.18419139E+04
   4.60000000E-03   4.75034499E+08   1.94440789E+04   1.94440789E+04   2.14612500E+05   1.94440789E+04   1.94440789E+04
   4.80000000E-03   4.93812120E+08   1.73051390E+04   1.73051390E+04   2.07735692E+05   1.73051390E+04   1.73051390E+04
   5.00000000E-03   5.09575761E+08   1.53893951E+04   1.53893951E+04   2.01328076E+05   1.53893951E+04   1.53893951E+04
   5.20000000E-03   5.22787242E+08   1.36671646E+04   1.36671646E+04   1.95341623E+05   1.36671646E+04   1.36671646E+04
   5.40000000E-03   5.15686134E+08   1.21135910E+04   1.21135910E+04   1.89734752E+05   1.21135910E+04   1.21135910E+04
   5.60000000E-03   4.99191861E+08   1.07077215E+04   1.07077215E+04   1.84471272E+05   1.07077215E+04   1.07077215E+04
   5.80000000E-03   4.83769961E+08   9.79705454E+03   9.79705454E+03   1.70432718E+05   9.79705454E+03   9.79705454E+03
