# TBinMid=1.6515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.71448262E+18   1.15187668E+18   1.15187668E+18   7.87131452E+17   1.15187668E+18   1.15187668E+18
   2.00000000E-04   3.06571231E+09   2.05970155E+09   2.05970155E+09   1.40749084E+09   2.05970155E+09   2.05970155E+09
   4.00000000E-04   1.56371194E+09   1.05058126E+09   1.05058126E+09   7.17911536E+08   1.05058126E+09   1.05058126E+09
   6.00000000E-04   1.05450761E+09   7.08471882E+08   7.08471882E+08   4.84132122E+08   7.08471882E+08   7.08471882E+08
   8.00000000E-04   7.97283865E+08   5.35655877E+08   5.35655877E+08   3.66038827E+08   5.35655877E+08   5.35655877E+08
   1.00000000E-03   6.41800430E+08   4.31194192E+08   4.31194192E+08   2.94655250E+08   4.31194192E+08   4.31194192E+08
   1.20000000E-03   5.37539070E+08   3.61146104E+08   3.61146104E+08   2.46788100E+08   3.61146104E+08   3.61146104E+08
   1.40000000E-03   8.15333248E+08   4.29041473E+08   4.29041473E+08   2.84138662E+08   4.29041473E+08   4.29041473E+08
   1.60000000E-03   1.17690131E+09   4.78722107E+08   4.78722107E+08   3.11387917E+08   4.78722107E+08   4.78722107E+08
   1.80000000E-03   1.40953228E+09   5.14215909E+08   5.14215909E+08   3.31468948E+08   5.14215909E+08   5.14215909E+08
   2.00000000E-03   1.56114240E+09   8.19391667E+08   8.19391667E+08   5.45538758E+08   8.19391667E+08   8.19391667E+08
   2.20000000E-03   2.23364177E+09   1.03815746E+09   1.03815746E+09   6.99248609E+08   1.03815746E+09   1.03815746E+09
   2.40000000E-03   2.94388175E+09   1.19705590E+09   1.19705590E+09   8.11113305E+08   1.19705590E+09   1.19705590E+09
   2.60000000E-03   3.47858629E+09   1.31336552E+09   1.31336552E+09   8.93190197E+08   1.31336552E+09   1.31336552E+09
   2.80000000E-03   3.88449989E+09   1.63976815E+09   1.63976815E+09   1.23645159E+09   1.63976815E+09   1.63976815E+09
   3.00000000E-03   4.19413574E+09   1.94236821E+09   1.94236821E+09   1.56263830E+09   1.94236821E+09   1.94236821E+09
   3.20000000E-03   4.43065113E+09   2.18221097E+09   2.18221097E+09   1.82331920E+09   2.18221097E+09   2.18221097E+09
   3.40000000E-03   4.77719235E+09   2.37321837E+09   2.37321837E+09   2.03287842E+09   2.37321837E+09   2.37321837E+09
   3.60000000E-03   5.25155702E+09   2.52575706E+09   2.52575706E+09   2.20204583E+09   2.52575706E+09   2.52575706E+09
   3.80000000E-03   5.63808691E+09   2.64766870E+09   2.64766870E+09   2.33895256E+09   2.64766870E+09   2.64766870E+09
   4.00000000E-03   5.95365280E+09   2.84361788E+09   2.84361788E+09   2.62867429E+09   2.84361788E+09   2.84361788E+09
   4.20000000E-03   6.21139645E+09   3.05314797E+09   3.05314797E+09   2.95802914E+09   3.05314797E+09   3.05314797E+09
   4.40000000E-03   6.42166982E+09   3.22830973E+09   3.22830973E+09   3.23725521E+09   3.22830973E+09   3.22830973E+09
   4.60000000E-03   6.59270963E+09   3.37488924E+09   3.37488924E+09   3.47460835E+09   3.37488924E+09   3.37488924E+09
   4.80000000E-03   6.73112949E+09   3.49754870E+09   3.49754870E+09   3.67675819E+09   3.49754870E+09   3.49754870E+09
   5.00000000E-03   6.84228376E+09   3.60007620E+09   3.60007620E+09   3.84913839E+09   3.60007620E+09   3.60007620E+09
   5.20000000E-03   6.93054008E+09   3.68557319E+09   3.68557319E+09   3.99620977E+09   3.68557319E+09   3.68557319E+09
   5.40000000E-03   6.99266032E+09   3.75659675E+09   3.75659675E+09   4.12166042E+09   3.75659675E+09   3.75659675E+09
   5.60000000E-03   7.02733018E+09   3.81526866E+09   3.81526866E+09   4.22855935E+09   3.81526866E+09   3.81526866E+09
   5.80000000E-03   7.04997188E+09   3.87496237E+09   3.87496237E+09   4.36563533E+09   3.87496237E+09   3.87496237E+09
   6.00000000E-03   7.06242004E+09   3.93142687E+09   3.93142687E+09   4.51223386E+09   3.93142687E+09   3.93142687E+09
   6.20000000E-03   7.06621234E+09   3.97835754E+09   3.97835754E+09   4.64010399E+09   3.97835754E+09   3.97835754E+09
   6.40000000E-03   7.06264340E+09   4.01701059E+09   4.01701059E+09   4.75157187E+09   4.01701059E+09   4.01701059E+09
   6.60000000E-03   7.05280767E+09   4.04845754E+09   4.04845754E+09   4.84863061E+09   4.04845754E+09   4.04845754E+09
   6.80000000E-03   7.03763385E+09   4.07361612E+09   4.07361612E+09   4.93299518E+09   4.07361612E+09   4.07361612E+09
   7.00000000E-03   7.01791276E+09   4.09327532E+09   4.09327532E+09   5.00614711E+09   4.09327532E+09   4.09327532E+09
   7.20000000E-03   6.99431995E+09   4.10811596E+09   4.10811596E+09   5.06937094E+09   4.10811596E+09   4.10811596E+09
   7.40000000E-03   6.96743423E+09   4.11872742E+09   4.11872742E+09   5.12378435E+09   4.11872742E+09   4.11872742E+09
   7.60000000E-03   6.93775283E+09   4.12562160E+09   4.12562160E+09   5.17036301E+09   4.12562160E+09   4.12562160E+09
   7.80000000E-03   6.90570397E+09   4.12924434E+09   4.12924434E+09   5.20996124E+09   4.12924434E+09   4.12924434E+09
   8.00000000E-03   6.87165726E+09   4.12998508E+09   4.12998508E+09   5.24332930E+09   4.12998508E+09   4.12998508E+09
   8.20000000E-03   6.83593237E+09   4.12818483E+09   4.12818483E+09   5.27112784E+09   4.12818483E+09   4.12818483E+09
   8.40000000E-03   6.79880628E+09   4.11452889E+09   4.11452889E+09   5.28192165E+09   4.11452889E+09   4.11452889E+09
   8.60000000E-03   6.74746690E+09   4.08076896E+09   4.08076896E+09   5.26560223E+09   4.08076896E+09   4.08076896E+09
   8.80000000E-03   6.61732116E+09   4.04715221E+09   4.04715221E+09   5.24763139E+09   4.04715221E+09   4.04715221E+09
   9.00000000E-03   6.49244975E+09   4.01373023E+09   4.01373023E+09   5.22822442E+09   4.01373023E+09   4.01373023E+09
   9.20000000E-03   6.37253061E+09   3.98054620E+09   3.98054620E+09   5.20757109E+09   3.98054620E+09   3.98054620E+09
   9.40000000E-03   6.25726772E+09   3.94763610E+09   3.94763610E+09   5.18583894E+09   3.94763610E+09   3.94763610E+09
   9.60000000E-03   6.14638849E+09   3.91502972E+09   3.91502972E+09   5.16317613E+09   3.91502972E+09   3.91502972E+09
   9.80000000E-03   6.03964144E+09   3.88275161E+09   3.88275161E+09   5.13971381E+09   3.88275161E+09   3.88275161E+09
   1.00000000E-02   5.93679424E+09   3.85082177E+09   3.85082177E+09   5.11556824E+09   3.85082177E+09   3.85082177E+09
