# TBinMid=2.1515 ssec TBinWidth=0.1 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   8.04943884E+17   9.98912152E+17   9.98912152E+17   6.79830212E+17   9.98912152E+17   9.98912152E+17
   2.00000000E-04   1.43934173E+09   1.78618158E+09   1.78618158E+09   1.21562262E+09   1.78618158E+09   1.78618158E+09
   4.00000000E-04   7.34157552E+08   9.11068355E+08   9.11068355E+08   6.20046310E+08   9.11068355E+08   9.11068355E+08
   6.00000000E-04   4.95087815E+08   6.14389704E+08   6.14389704E+08   4.18135551E+08   6.14389704E+08   6.14389704E+08
   8.00000000E-04   3.74322121E+08   4.64522960E+08   4.64522960E+08   3.16140656E+08   4.64522960E+08   4.64522960E+08
   1.00000000E-03   3.01323166E+08   3.73933361E+08   3.73933361E+08   2.54488041E+08   3.73933361E+08   3.73933361E+08
   1.20000000E-03   2.52372804E+08   3.13187374E+08   3.13187374E+08   2.13146109E+08   3.13187374E+08   3.13187374E+08
   1.40000000E-03   4.51123590E+08   3.74785451E+08   3.74785451E+08   2.43169316E+08   3.74785451E+08   3.74785451E+08
   1.60000000E-03   6.98527928E+08   4.19225349E+08   4.19225349E+08   2.64674114E+08   4.19225349E+08   4.19225349E+08
   1.80000000E-03   8.59105707E+08   4.53259618E+08   4.53259618E+08   2.81467483E+08   4.53259618E+08   4.53259618E+08
   2.00000000E-03   9.64958136E+08   7.11543946E+08   7.11543946E+08   4.35995698E+08   7.11543946E+08   7.11543946E+08
   2.20000000E-03   1.53643470E+09   8.96538965E+08   8.96538965E+08   5.46586639E+08   8.96538965E+08   8.96538965E+08
   2.40000000E-03   2.13891416E+09   1.03077306E+09   1.03077306E+09   6.26755310E+08   1.03077306E+09   1.03077306E+09
   2.60000000E-03   2.59469856E+09   1.12890873E+09   1.12890873E+09   6.85296233E+08   1.12890873E+09   1.12890873E+09
   2.80000000E-03   2.94266302E+09   1.42167009E+09   1.42167009E+09   9.67437827E+08   1.42167009E+09   1.42167009E+09
   3.00000000E-03   3.20987661E+09   1.69048635E+09   1.69048635E+09   1.23303774E+09   1.69048635E+09   1.69048635E+09
   3.20000000E-03   3.41564068E+09   1.90369319E+09   1.90369319E+09   1.44545786E+09   1.90369319E+09   1.90369319E+09
   3.40000000E-03   3.74692958E+09   2.07361715E+09   2.07361715E+09   1.61636442E+09   2.07361715E+09   2.07361715E+09
   3.60000000E-03   4.20661817E+09   2.20943816E+09   2.20943816E+09   1.75446133E+09   2.20943816E+09   2.20943816E+09
   3.80000000E-03   4.58370127E+09   2.31810118E+09   2.31810118E+09   1.86634557E+09   2.31810118E+09   2.31810118E+09
   4.00000000E-03   4.89390601E+09   2.49925945E+09   2.49925945E+09   2.12826218E+09   2.49925945E+09   2.49925945E+09
   4.20000000E-03   5.14949848E+09   2.69109297E+09   2.69109297E+09   2.42444891E+09   2.69109297E+09   2.69109297E+09
   4.40000000E-03   5.36015308E+09   2.85168122E+09   2.85168122E+09   2.67605361E+09   2.85168122E+09   2.85168122E+09
