# TBinMid=0.0065 ssec TBinWidth=0.01 ss EBinWidth=0.2MeV Fluence at Earth for this timebin in neutrinos per cm^2
# E(GeV)	NuE	NuMu	NuTau	aNuE	aNuMu	aNuTau
   1.38589050E-13   1.84686819E+17   1.50193272E+14   1.50193272E+14   9.50278847E+13   1.50193272E+14   1.50193272E+14
   2.00000000E-04   3.30243449E+08   2.68564614E+05   2.68564614E+05   1.69921907E+05   2.68564614E+05   2.68564614E+05
   4.00000000E-04   1.68445559E+08   1.36985357E+05   1.36985357E+05   8.66711837E+04   1.36985357E+05   1.36985357E+05
   6.00000000E-04   1.13593252E+08   9.23776929E+04   9.23776929E+04   5.84477362E+04   9.23776929E+04   9.23776929E+04
   8.00000000E-04   8.58846971E+07   6.98442032E+04   6.98442032E+04   4.41907071E+04   6.98442032E+04   6.98442032E+04
   1.00000000E-03   6.91357721E+07   5.62234376E+04   5.62234376E+04   3.55727941E+04   5.62234376E+04   5.62234376E+04
   1.20000000E-03   5.79045710E+07   4.70898630E+04   4.70898630E+04   2.97939449E+04   4.70898630E+04   4.70898630E+04
   1.40000000E-03   8.39761243E+07   4.98628310E+04   4.98628310E+04   5.56696894E+04   4.98628310E+04   4.98628310E+04
   1.60000000E-03   1.13435907E+08   5.12261353E+04   5.12261353E+04   7.28226654E+04   5.12261353E+04   5.12261353E+04
   1.80000000E-03   1.32160267E+08   5.13020929E+04   5.13020929E+04   8.73335082E+04   5.13020929E+04   5.13020929E+04
   2.00000000E-03   1.44165988E+08   4.96492965E+04   4.96492965E+04   1.19722148E+05   4.96492965E+04   4.96492965E+04
   2.20000000E-03   2.37752232E+08   4.79954538E+04   4.79954538E+04   1.42655921E+05   4.79954538E+04   4.79954538E+04
   2.40000000E-03   3.24467818E+08   4.63890006E+04   4.63890006E+04   1.59068228E+05   4.63890006E+04   4.63890006E+04
   2.60000000E-03   3.89967073E+08   4.48527708E+04   4.48527708E+04   1.70863366E+05   4.48527708E+04   4.48527708E+04
   2.80000000E-03   4.39881366E+08   4.12660848E+04   4.12660848E+04   1.87971132E+05   4.12660848E+04   4.12660848E+04
   3.00000000E-03   4.78130474E+08   3.81175705E+04   3.81175705E+04   2.01172433E+05   3.81175705E+04   3.81175705E+04
   3.20000000E-03   5.07508338E+08   3.53866765E+04   3.53866765E+04   2.11166038E+05   3.53866765E+04   3.53866765E+04
   3.40000000E-03   7.03041439E+08   3.29969582E+04   3.29969582E+04   2.18695874E+05   3.29969582E+04   3.29969582E+04
   3.60000000E-03   9.63833530E+08   3.08894037E+04   3.08894037E+04   2.24311717E+05   3.08894037E+04   3.08894037E+04
   3.80000000E-03   1.18181108E+09   2.90177554E+04   2.90177554E+04   2.28426201E+05   2.90177554E+04   2.90177554E+04
   4.00000000E-03   1.36489419E+09   2.63363507E+04   2.63363507E+04   2.21139835E+05   2.63363507E+04   2.63363507E+04
   4.20000000E-03   1.51928542E+09   2.38283306E+04   2.38283306E+04   2.12946340E+05   2.38283306E+04   2.38283306E+04
   4.40000000E-03   1.64989730E+09   2.16040032E+04   2.16040032E+04   2.05393914E+05   2.16040032E+04   2.16040032E+04
   4.60000000E-03   1.76066037E+09   1.96216277E+04   1.96216277E+04   1.98407769E+05   1.96216277E+04   1.96216277E+04
   4.80000000E-03   1.85474860E+09   1.78469999E+04   1.78469999E+04   1.91924500E+05   1.78469999E+04   1.78469999E+04
   5.00000000E-03   1.93474663E+09   1.62518540E+04   1.62518540E+04   1.85889981E+05   1.62518540E+04   1.62518540E+04
   5.20000000E-03   2.00277543E+09   1.48126506E+04   1.48126506E+04   1.80257706E+05   1.48126506E+04   1.48126506E+04
   5.40000000E-03   1.97071617E+09   1.35096461E+04   1.35096461E+04   1.74987486E+05   1.35096461E+04   1.35096461E+04
   5.60000000E-03   1.89269931E+09   1.23261719E+04   1.23261719E+04   1.70044398E+05   1.23261719E+04   1.23261719E+04
   5.80000000E-03   1.82032159E+09   1.14400659E+04   1.14400659E+04   1.57120819E+05   1.14400659E+04   1.14400659E+04
   6.00000000E-03   1.75300217E+09   1.06435524E+04   1.06435524E+04   1.44625894E+05   1.06435524E+04   1.06435524E+04
   6.20000000E-03   1.69023671E+09   9.91160248E+03   9.91160248E+03   1.33167411E+05   9.91160248E+03   9.91160248E+03
   6.40000000E-03   1.63158533E+09   9.23735278E+03   9.23735278E+03   1.22634035E+05   9.23735278E+03   9.23735278E+03
   6.60000000E-03   1.57666259E+09   8.61484434E+03   8.61484434E+03   1.12929194E+05   8.61484434E+03   8.61484434E+03
   6.80000000E-03   1.52512943E+09   8.03888128E+03   8.03888128E+03   1.03968759E+05   8.03888128E+03   8.03888128E+03
