#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int event_id
#column int track_id
#column int type
#column double delta_x
#column double delta_y
#column double delta_z
#column double delta_E
#column int process
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1038.28,-2.09628,0
0,1,0,0.137246,-0.130081,1038.96,-4.02689,1
0,1,0,-12.4572,-17.2954,1038.17,-0.259895,1
0,1,0,-16.5711,-1.29373,1031.5,-0.0730657,1
0,1,0,-15.3636,-3.17738,1032.88,-0.110074,1
0,6,1,-15.3638,-3.17955,1032.88,-0.00422228,0
0,6,1,-15.3646,-3.18445,1032.88,-0.0501537,0
0,6,1,-15.3656,-3.18542,1032.88,-0.0473605,0
0,6,1,-15.3656,-3.18542,1032.88,0,0
0,5,1,-16.5712,-1.2927,1031.5,-0.00149277,0
0,5,1,-16.5708,-1.29012,1031.5,-0.0476053,0
0,5,1,-16.5706,-1.29028,1031.5,-0.0231247,0
0,5,1,-16.5706,-1.29028,1031.5,0,0
0,4,1,-12.4642,-17.3,1038.17,-0.0128235,0
0,4,1,-12.4802,-17.305,1038.19,-0.0462738,0
0,4,1,-12.4879,-17.3039,1038.2,-0.0470302,0
0,4,1,-12.4946,-17.2994,1038.2,-0.0323915,0
0,4,1,-12.4951,-17.3044,1038.2,-0.0545599,0
0,4,1,-12.4954,-17.307,1038.2,-0.0488426,0
0,4,1,-12.4954,-17.3071,1038.2,-0.0179056,0
0,4,1,-12.4954,-17.3071,1038.2,0,0
0,3,1,0.253253,-0.0473265,1039.2,-0.245461,0
0,3,1,0.468442,0.100446,1039.59,-1.5476,0
0,3,1,0.727344,-0.049334,1039.68,-0.395678,0
0,3,1,0.812174,-0.154811,1039.88,-0.387841,0
0,3,1,0.855769,-0.289698,1040,-0.231154,0
0,3,1,0.761774,-0.329829,1040.11,-0.263345,0
0,3,1,0.663023,-0.382231,1040.12,-0.156905,0
0,3,1,0.612368,-0.380511,1040.19,-0.0949904,0
0,3,1,0.667295,-0.396265,1040.24,-0.0907146,0
0,3,1,0.719107,-0.427613,1040.26,-0.124339,0
0,3,1,0.67758,-0.421694,1040.29,-0.0840204,0
0,3,1,0.647243,-0.400927,1040.29,-0.0594663,0
0,3,1,0.635773,-0.420883,1040.31,-0.0888825,0
0,3,1,0.639215,-0.40082,1040.32,-0.132804,0
