#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int event_id
#column int track_id
#column int type
#column double delta_x
#column double delta_y
#column double delta_z
#column double delta_E
#column int process
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1000,0,0
0,1,0,0,0,1037.94,-1.89475,0
0,1,0,0.138209,-0.130994,1038.61,-3.72446,1
0,1,0,-12.3874,-17.0685,1037.55,-0.252911,1
0,1,0,-16.3209,-1.10095,1031.08,-0.0719927,1
0,1,0,-15.1411,-2.99161,1032.43,-0.109484,1
0,6,1,-15.1413,-2.99376,1032.43,-0.00420881,0
0,6,1,-15.1422,-2.99859,1032.43,-0.0502172,0
0,6,1,-15.1431,-2.99952,1032.43,-0.0467205,0
0,6,1,-15.1431,-2.99952,1032.43,0,0
0,5,1,-16.3209,-1.09994,1031.08,-0.00147897,0
0,5,1,-16.3206,-1.09742,1031.08,-0.0478371,0
0,5,1,-16.3204,-1.09756,1031.08,-0.0218337,0
0,5,1,-16.3204,-1.09756,1031.08,0,0
0,4,1,-12.3941,-17.073,1037.55,-0.0114915,0
0,4,1,-12.4097,-17.0779,1037.56,-0.0561938,0
0,4,1,-12.4167,-17.0711,1037.57,-0.049813,0
0,4,1,-12.4128,-17.0639,1037.57,-0.0337687,0
0,4,1,-12.4104,-17.0592,1037.57,-0.0473202,0
0,4,1,-12.4094,-17.0596,1037.57,-0.0542555,0
0,4,1,-12.4094,-17.0596,1037.57,0,0
0,3,1,0.172765,-0.209085,1038.85,-0.212108,0
0,3,1,0.160202,-0.490051,1039.3,-0.626365,0
0,3,1,0.464829,-0.698682,1039.5,-1.03743,0
0,3,1,0.521273,-0.938074,1039.54,-0.42849,0
0,3,1,0.678844,-1.02322,1039.57,-0.249682,0
0,3,1,0.784969,-1.04281,1039.66,-0.180526,0
0,3,1,0.885,-0.982575,1039.66,-0.139166,0
0,3,1,0.925302,-0.895671,1039.68,-0.14503,0
0,3,1,0.940538,-0.868174,1039.61,-0.0850036,0
0,3,1,0.957028,-0.805492,1039.6,-0.0727758,0
0,3,1,0.949968,-0.796024,1039.66,-0.0708111,0
0,3,1,0.944109,-0.767914,1039.69,-0.0992884,0
0,3,1,0.958632,-0.799114,1039.69,-0.0690151,0
0,3,1,0.957184,-0.824356,1039.68,-0.0497485,0
0,3,1,0.972835,-0.828792,1039.7,-0.075367,0
