channel                 nue_Ar40             nuebar_Ar40                      nc                       e
E                                                                                                       
0.000749                       0                       0                       0                       0
0.001246                       0                       0                       0                       0
0.001744                       0                       0                       0                       0
0.002241                       0                       0                       0                       0
0.002739                       0                       0                       0                       0
0.003236                       0                       0                       0                       0
0.003734                       0                       0                       0                       0
0.004231                       0                       0                       0                       0
0.004729                       0                       0                       0                       0
0.005226                 8.44046               0.0581662                 95.1768                1.544969
0.005724                 10.5337               0.0968212                153.7538                1.462841
0.006221                 12.9033                0.150977                226.0197                1.385501
0.006719                  15.546                0.221251                302.8705                1.312517
0.007216                 18.4553                0.306347                371.0954               1.2435798
0.007714                 21.6231                0.403566                417.6951               1.1784845
0.008211                 25.0382                0.509829                434.9866               1.1170534
0.008709                 28.6846                0.622683                423.7113               1.0591122
0.009206                 32.5395                0.740846                392.3822               1.0044664
0.009704                 36.5739                0.864133                 353.341               0.9529195
0.010200                 40.7534                 0.99303                 317.802               0.9042767
0.010700                 45.0411                  1.1282                292.3474               0.8583542
0.011200                 49.3993                 1.27015                278.0523               0.8149815
0.011690                 53.7917                 1.41917                271.8571               0.7740001
0.012190                 58.1841                 1.57523                268.9236               0.7352657
0.012690                 62.5452                 1.73813                264.7631               0.6986474
0.013190                 66.8464                 1.90746                256.5014               0.6640232
0.013680                 71.0614                 2.08268                243.2197               0.6312779
0.014180                 75.1662                 2.26311                225.6511               0.6003044
0.014680                  79.139                 2.44797                205.5641               0.5710021
0.015180                 82.9606                 2.63643                185.1033               0.5432767
0.015670                 86.6149                 2.82762                166.2508                0.517036
0.016170                 90.0888                 3.02068                150.4697               0.4921946
0.016670                 93.3731                 3.21477                138.5517               0.4686727
0.017170                 96.4618                 3.40909                130.6308                0.446393
0.017660                 99.3525                 3.60293                 126.307                0.425285
0.018160                 102.045                 3.79563                124.8341               0.4052803
0.018660                 104.542                 3.98659                125.3047               0.3863158
0.019160                 106.847                 4.17529                126.8073               0.3683333
0.019650                 108.966                 4.36126                128.5346               0.3512743
0.020150                 110.905                  4.5441                 129.844               0.3350885
0.020650                 112.669                 4.72344                130.2779               0.3197259
0.021150                 114.265                 4.89899                129.5582               0.3051403
0.021640                   115.7                  5.0705                127.5614               0.2912876
0.022140                  116.98                 5.23774                124.2917               0.2781279
0.022640                 118.113                 5.40057                119.8497               0.2656222
0.023140                 119.105                 5.55884                114.4032               0.2537348
0.023630                 119.962                 5.71246                108.1617                0.242433
0.024130                 120.691                 5.86134                101.3537               0.2316856
0.024630                 121.298                 6.00544                 94.2079               0.2214615
0.025130                 121.791                 6.14472                  86.938               0.2117356
0.025620                 122.175                 6.27916                 79.7334               0.2024797
0.026120                 122.457                 6.40876                 72.7487               0.1936702
0.026620                 122.642                 6.53349                  66.104               0.1852854
0.027120                 122.737                 6.65338                59.88322                0.177302
0.027610                 122.747                 6.76841                54.13635               0.1697007
0.028110                 122.677                  6.8786                48.88442               0.1624618
0.028610                 122.533                 6.98394                44.12434                0.155567
0.029110                  122.32                 7.08445                39.83533               0.1489993
0.029600                 122.042                 7.18014                35.98419               0.1427418
0.030100                 121.704                 7.27101                32.53057               0.1367792
0.030600                  121.31                 7.35706                29.43119               0.1310965
0.031100                 120.866                 7.43832                26.64317              0.12567962
0.031590                 120.374                  7.5148                24.12627               0.1205152
0.032090                 119.839                 7.58652                21.84433              0.11559053
0.032590                 119.264                 7.65351                19.76617              0.11089356
0.033090                 118.653                 7.71581                17.86537              0.10641266
0.033580                  118.01                 7.77346                16.12048              0.10213706
0.034080                 117.336                 7.82651                14.51415               0.0980564
0.034580                 116.637                 7.87504                13.03277              0.09416077
0.035080                 115.913                 7.91912                11.66564              0.09044105
0.035570                 115.168                 7.95885                10.40448              0.08688826
0.036070                 114.404                 7.99431                 9.24267              0.08349406
0.036570                 113.623                 8.02564                  8.1749              0.08025055
0.037070                 112.827                 8.05294                 7.19669              0.07715027
0.037560                 112.017                 8.07636                6.304031              0.07418605
0.038060                 111.196                 8.09605                5.493159               0.0713512
0.038560                 110.365                 8.11217                 4.76032               0.0686393
0.039060                 109.524                 8.12487                4.101726               0.0660443
0.039550                 108.676                 8.13434                3.513398               0.0635606
0.040050                  107.82                 8.14076                2.991165              0.06118269
0.040550                 106.957                 8.14431                2.530445              0.05890561
0.041050                 106.088                 8.14518                2.127306              0.05672433
0.041540                 105.215                 8.14357                1.776788              0.05463456
0.042040                 104.336                 8.13967                1.474211               0.0526317
0.042540                 103.454                 8.13368                 1.21496              0.05071184
0.043040                 102.568                 8.12578                0.994509              0.04887107
0.043530                 101.678                 8.11616                 0.80848              0.04710567
0.044030                 100.786                 8.10501                0.652704              0.04541226
0.044530                 99.8923                 8.09251               0.5232715              0.04378744
0.045030                 98.9967                  8.0788               0.4165664               0.0422283
0.045520                 98.1003                 8.06407               0.3292829              0.04073166
0.046020                 97.2035                 8.04846               0.2584453              0.03929477
0.046520                 96.3072                  8.0321               0.2014054              0.03791502
0.047020                 95.4119                 8.01512               0.1558356              0.03658995
0.047510                 94.5184                 7.99764               0.1197149              0.03531699
0.048010                 93.6275                 7.97976               0.0912387              0.03409399
0.048510                   92.74                 7.96156               0.0690934              0.03291879
0.049010                 91.8567                 7.94314              0.05195236              0.03178924
0.049500                 90.9784                 7.92454              0.03878145              0.03070334
0.050000                 90.1059                 7.90582              0.02874039              0.02965929
0.050500                 89.2401                 7.88701              0.02114516              0.02865525
0.051000                 88.3818                 7.86816              0.01544472              0.02768957
0.051490                 87.5317                 7.84926              0.01119951              0.02676049
0.051990                 86.6906                 7.83032              0.00806248              0.02586668
0.052490                 85.8593                 7.81134             0.005762182              0.02500642
0.052990                 85.0382                 7.79229             0.004088422              0.02417839
0.053480                 84.2282                 7.77316             0.002879883              0.02338121
0.053980                 83.4297                  7.7539             0.002013928              0.02261358
0.054480                 82.6431                 7.73449             0.001398181              0.02187436
0.054980                  81.869                 7.71486             0.000963679              0.02116212
0.055470                 81.1077                 7.69496             0.000659403              0.02047597
0.055970                 80.3593                 7.67474            0.0004479413              0.01981462
0.056470                 79.6242                 7.65414            0.0003020931               0.0191772
0.056970                 78.9024                 7.63309            0.0002022599              0.01856249
0.057460                  78.194                 7.61152            0.0001344403              0.01796978
0.057960                 77.4989                 7.58936             8.87155e-05              0.01739804
0.058460                  76.817                 7.56655            2.474026e-05              0.01684634
0.058960                 76.1481                 7.54301                       0              0.01631392
0.059450                  75.492                 7.51867                       0              0.01579996
0.059950                 74.8483                 7.49348                       0              0.01530367
0.060450                 74.2167                 7.46736                       0              0.01482437
0.060950                 73.5967                 7.44024                       0               0.0143613
0.061440                 72.9879                 7.41207                       0              0.01391382
0.061940                 72.3896                 7.38279                       0              0.01348128
0.062440                 71.8014                 7.35235                       0              0.01306307
0.062940                 71.2226                 7.32068                       0              0.01265863
0.063430                 70.6527                 7.28776                       0             0.012267388
0.063930                 70.0908                 7.25352                       0             0.011888803
0.064430                 69.5364                 7.21793                       0             0.011522377
0.064930                 68.9887                 7.18096                       0             0.011167631
0.065420                 68.4471                 7.14258                       0             0.010824108
0.065920                 67.9108                 7.10275                       0             0.010491364
0.066420                 67.3791                 7.06145                       0             0.010168981
0.066920                 66.8513                 7.01867                       0             0.009856563
0.067410                 66.3268                 6.97438                       0             0.009553742
0.067910                 65.8047                 6.92859                       0             0.009260146
0.068410                 65.2846                 6.88127                       0             0.008975429
0.068910                 64.7656                 6.83242                       0             0.008699279
0.069400                 64.2472                 6.78205                       0              0.00843137
0.069900                 63.7288                 6.73016                       0             0.008171424
0.070400                 63.2098                 6.67675                       0             0.007919148
0.070900                 62.6896                 6.62184                       0             0.007674278
0.071390                 62.1677                 6.56542                       0             0.007436559
0.071890                 61.6437                 6.50753                       0              0.00720575
0.072390                  61.117                 6.44817                       0             0.006981614
0.072890                 60.5872                 6.38736                       0              0.00676394
0.073380                 60.0539                 6.32514                       0             0.006552523
0.073880                 59.5168                 6.26152                       0             0.006347147
0.074380                 58.9756                 6.19653                       0             0.006147629
0.074880                 58.4299                  6.1302                       0             0.005953788
0.075370                 57.8794                 6.06256                       0             0.005765456
0.075870                 57.3241                 5.99365                       0             0.005582455
0.076370                 56.7635                 5.92349                       0              0.00540464
0.076870                 56.1976                 5.85214                       0             0.005231846
0.077360                 55.6263                 5.77962                       0             0.005063941
0.077860                 55.0494                 5.70597                       0             0.004900772
0.078360                 54.4669                 5.63125                       0             0.004742207
0.078860                 53.8787                 5.55549                       0             0.004588135
