channel                 nue_Ar40             nuebar_Ar40                      nc                       e
E                                                                                                       
0.000749                       0                       0                       0             0.008213564
0.001246                       0                       0                       0             0.009796414
0.001744                       0                       0                       0              0.02115433
0.002241                       0                       0                       0              0.05678348
0.002739                       0                       0                       0              0.10531811
0.003236                 0.19652                       0                       0               0.1799696
0.003734                0.518494                       0                       0               0.2520482
0.004231                0.972027                       0                       0                0.347742
0.004729                 1.68174                       0                       0                0.444075
0.005226                 2.48153                       0                       0               0.5315862
0.005724                 3.43815                       0                       0               0.6126381
0.006221                 4.61299                       0                       0               0.6970075
0.006719                 5.98375                       0                       0               0.7756086
0.007216                 7.62279                       0                       0               0.8489744
0.007714                 9.60348                       0                       0               0.9174115
0.008211                 11.9595                       0               -0.454929                0.981703
0.008709                 14.5125                       0              -0.2069534               1.0292592
0.009206                  17.328                       0               0.1356685               1.0664807
0.009704                 20.4832                       0               0.5686267               1.1017794
0.010200                 23.9848                       0                 1.09226               1.1353017
0.010700                 27.8742                       0                1.707134               1.1672631
0.011200                 32.2626                       0                2.413567               1.1977483
0.011690                 37.2651                       0                3.212049               1.2269432
0.012190                 42.9865                       0                4.103127               1.2548942
0.012690                 48.5079                       0                5.002932               1.2583494
0.013190                 54.4058                       0                  5.9581               1.2593712
0.013680                 60.6824                       0                 6.97495               1.2603912
0.014180                  67.204                       0                 8.01147               1.2576494
0.014680                 73.9393                       0                 9.08536               1.2540348
0.015180                 80.8374                       0                10.20497               1.2504434
0.015670                 87.8559                       0                11.38007                1.247015
0.016170                 94.9591                0.412389                12.63032               1.2436232
0.016670                 102.157                0.520467                13.97606               1.2403637
0.017170                 109.451                0.668252                15.43283               1.2371527
0.017660                  116.85                 0.81619                17.01472                1.234048
0.018160                 123.333                0.960756                18.59782               1.2213261
0.018660                 128.301                 1.12139                20.09365               1.1952666
0.019160                 133.145                  1.3147                21.68085               1.1698456
0.019650                 137.876                 1.50022                23.36172               1.1450741
0.020150                 142.494                 1.68306                25.13641               1.1208941
0.020650                  146.99                 1.89759                 27.0024               1.0972902
0.021150                 151.359                  2.1371                28.96071               1.0742371
0.021640                 155.591                 2.38512                31.00922               1.0516978
0.022140                 159.686                 2.64149                33.14758               1.0296612
0.022640                  163.62                 2.91153                35.34968               1.0077684
0.023140                 167.406                 3.20571                37.62859               0.9863239
